gene	Chen28689251	Nichols_24571919	x_hurskainen_33692365_endothelial	x_hurskainen_33692365_epithelial	x_hurskainen_33692365_stroma	x_lingappan_25003466_both_ranked	x_scaffa_34417156_ranked	Al_mudares_37368978_female	Al_mudares_37368978_male	Bao_27137150	Bhaskaran_22911455	Bhattacharya_25150062	Chao27770432	Cheng_31961470	Coarfa_28818871	Denervaud_26353077	Dong_36157523	Natarajan_28851267_down	Natarajan_28851267_up	x_dravet_gounot_29287116_p10	x_dravet_gounot_29287116_p10_ranked	x_lingappan_25003466_female	x_lingappan_25003466_male	x_nitkin_32753701_24hr_unranked	x_nitkin_32753701_6hr_unranked	x_rao_37310763_ranked	x_revhaug_31454811_down_ranked	x_revhaug_31454811_up_ranked	x_shrestha_33446917_down_	x_shrestha_33446917_up	x_xing_26398774_down	x_xing_26398774_up	maic_score	contributors
PRICKLE2	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3695371366022828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7765963034848893	TRANSCRIPTOMICS: Bhattacharya_25150062, GENOMICS: Chen28689251
SGCG	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3695361966022828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7765953634848892	TRANSCRIPTOMICS: Bhattacharya_25150062, GENOMICS: Chen28689251
CD2	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3695361866022828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448987554347017	0.0	0.0	0.0	0.0	0.0	0.0	2.7765953534848893	TRANSCRIPTOMICS: Bhattacharya_25150062, GENOMICS: Chen28689251
SCUBE1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	1.3354801147154187	0.0	0.0	0.0	1.3695356166022827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.776594783484889	TRANSCRIPTOMICS: Bhattacharya_25150062, GENOMICS: Chen28689251
SORBS2	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3695356066022828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7765947734848893	TRANSCRIPTOMICS: Bhattacharya_25150062, GENOMICS: Chen28689251
FANCC	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.369535516602283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7765946834848894	TRANSCRIPTOMICS: Bhattacharya_25150062, GENOMICS: Chen28689251
ATP1B2	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3695354866022829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7765946534848895	TRANSCRIPTOMICS: Bhattacharya_25150062, GENOMICS: Chen28689251
APC2	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3695349466022828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7765941134848893	TRANSCRIPTOMICS: Bhattacharya_25150062, GENOMICS: Chen28689251
MNDA	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3695346466022829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7765938134848893	TRANSCRIPTOMICS: Bhattacharya_25150062, GENOMICS: Chen28689251
SLC16A7	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.369534566602283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7765937334848894	TRANSCRIPTOMICS: Bhattacharya_25150062, GENOMICS: Chen28689251
OPCML	0.0	0.0	0.0	0.0	0.0	0.0	1.302683834493634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.468976830951765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.771660665445399	SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Denervaud_26353077
PTK2B	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3587659074127614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7658250742953676	TRANSCRIPTOMICS: x_nitkin_32753701_24hr_unranked, GENOMICS: Chen28689251
PRRG1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3562522751924777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.763311442075084	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
C5AR2	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3549560963713665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.762015263253973	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
HADHB	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3545467767436472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448858654347017	0.0	0.0	0.0	0.0	0.0	0.0	2.761605943626254	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
ABHD17B	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.349566721273062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7566258881556687	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
PDGFRL	0.0	0.0	0.0	0.0	0.0	0.0	1.301240980324475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4529175809594643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7541585612839397	SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Denervaud_26353077
DEF8	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3447913256163362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7518504924989426	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
CPT1A	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	1.3354795147154188	1.344723105678383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7517822725609893	TRANSCRIPTOMICS: Al_mudares_37368978_male, GENOMICS: Chen28689251
MARK1	0.0	0.0	1.2246840867761744	1.224193686881343	1.220710477957191	0.0	1.3011006248605492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4489027684671052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7500033933276544	SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Denervaud_26353077
TDG	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.341926088222301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.748985255104907	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
USP49	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3414485486566283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.748507715539235	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
ATXN1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3409027891530025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.747961956035609	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
FGD4	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3405616894632364	0.0	0.0	0.0	1.1767517762361603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7476208563458426	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
NOX4	0.0	0.0	0.0	0.0	0.0	0.0	1.304143531318464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.440873143482387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448978154347017	0.0	0.0	0.0	0.0	0.0	0.0	2.745016674800851	SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Denervaud_26353077
FYN	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3378328919451075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448976854347018	0.0	0.0	0.0	0.0	0.0	0.0	2.7448920588277144	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
RRAD	0.0	0.0	0.0	0.0	0.0	0.0	1.2995286436645783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.444887955974746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.744416599639324	SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Denervaud_26353077
HMGCS2	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	1.3354800747154187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.742539241598025	TRANSCRIPTOMICS: Al_mudares_37368978_female, GENOMICS: Chen28689251
MEF2D	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	1.3354788547154186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7425380215980253	TRANSCRIPTOMICS: Al_mudares_37368978_female, GENOMICS: Chen28689251
FGD1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	1.3354786947154187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7425378615980254	TRANSCRIPTOMICS: Al_mudares_37368978_female, GENOMICS: Chen28689251
TMEM175	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3318295374052238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.73888870428783	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
LARP4B	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3287596401973287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7358188070799354	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
Ifi47	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3274634613762175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7345226282588238	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
FAM83B	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3244617841062758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.731520950988882	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
CYP2E1	0.0	0.0	0.0	0.0	0.0	0.0	1.3013532646956159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4288287060053098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448947054347017	0.0	0.0	0.0	0.0	0.0	0.0	2.730181970700926	SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: Denervaud_26353077
PPCS	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.320846127394755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7279052942773614	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
FABP5	0.0	0.0	0.0	0.0	0.0	0.0	1.3063050054629237	0.0	1.3254168632376209	0.0	1.3892990438686577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4203427209234227	0.0	0.0	2.7266477263863464	TRANSCRIPTOMICS: x_shrestha_33446917_up, SCRNASEQ: x_scaffa_34417156_ranked
LPAR1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3187995292561583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.725858696138765	GENOMICS: Chen28689251, TRANSCRIPTOMICS: Al_mudares_37368978_male
TAOK2	0.0	0.0	0.0	0.0	0.0	0.0	1.3056874414216495	0.0	1.3506582402803136	0.0	0.0	0.0	0.0	1.4169397721908332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7226272136124825	TRANSCRIPTOMICS: Cheng_31961470, SCRNASEQ: x_scaffa_34417156_ranked
EMP1	0.0	0.0	0.0	0.0	0.0	0.0	1.306922569504198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2448934454347018	0.0	0.0	0.0	1.4139533024995563	0.0	0.0	2.720875872003754	SCRNASEQ: x_scaffa_34417156_ranked, TRANSCRIPTOMICS: x_shrestha_33446917_up
ACTG1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3088594749063762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7159186417889827	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
RPL15	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3087528047537924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.715811971636399	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
COX6B1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3081745402424176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.715233707125024	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
NOP58	0.0	0.0	1.2250261158191402	1.2261084868765029	1.2216337856671118	0.0	1.2986865108810226	0.0	0.0	0.0	0.0	0.0	0.0	1.4162093181997442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7148958290807665	TRANSCRIPTOMICS: Cheng_31961470, SCRNASEQ: x_scaffa_34417156_ranked
RALY	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.307826458691881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7148856255744875	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
UQCRHL	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3077029458836262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7147621127662327	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
GNAS	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.307512062452687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7145712293352933	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
RAP1A	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.307349250114533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7144084169971396	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
GLCCI1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3058670964154748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7129262632980815	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
CREB1	1.4070591668826065	0.0	1.225013851829552	1.2260372955946315	1.2215992173832861	0.0	1.3058053400113474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.712864506893954	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
TSPAN14	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.305754812044334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7128139789269405	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
DNAJB4	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3056762129845354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7127353798671416	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
SERPINE2	1.4070591668826065	0.0	1.2249716091987473	1.2257893535439761	1.2214810161547214	0.0	1.3055863854876228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7126455523702293	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
FHL1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3055358575206095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7125950244032158	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
Hba1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.305300060341214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7123592272238204	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
LYN	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3052719892484286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.712331156131035	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
DDX6	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3051147911288317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.712173958011438	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
ATP2B1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3051091769102745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.712168343792881	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
LRP2	1.4070591668826065	0.0	1.2244487998648115	1.2229171535512366	1.2200982848016997	0.0	1.304721795829839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7117809627124454	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
MAGED1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3043400289679603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.711399195850567	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
PAFAH1B1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3035877236813171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7106468905639236	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
COX6A1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3034361397802772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7104953066628834	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
AGPAT4	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3033799975947067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.710439164477313	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
NSD1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3033463122833646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.710405479165971	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
ANXA6	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.303250870567895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.710310037450501	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
CDH11	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3032059568194385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7102651237020448	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
MECOM	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3030824440111837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71014161089379	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
PCM1	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.3023694382544397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.709428605137046	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
PLSCR3	1.4070591668826065	0.0	0.0	0.0	0.0	0.0	1.302240311227628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7092994781102346	SCRNASEQ: x_scaffa_34417156_ranked, GENOMICS: Chen28689251
