gene,maic_score
ENSG00000288863,1.225506481
SATB1-AS1,1.225486235
ENSG00000288779,1.225465988
TPM3P6,1.225445742
C22orf39,1.22540525
TRIM6,1.225385004
GPR174,1.225364758
RBP5,1.225344512
ENSG00000205485,1.22530402
ZNF75A,1.225283775
ZNF121,1.225263529
AC027449.1,1.225243283
MFSD3,1.225202792
PDCD5,1.225162302
LINC00954,1.225101566
ZDBF2,1.225081321
PHB2,1.225061076
ACAP2-IT1,1.225040831
EPB41L1,1.225020586
STXBP1,1.225000341
AC073861.1,1.224980096
TINF2,1.224959851
ME3,1.224939607
GPAT4,1.224919362
FRAT1,1.224899117
TNK2-AS1,1.224878873
GSAP,1.224858628
NINJ2-AS1,1.224838384
ST7,1.224797895
CTCF-DT,1.224777651
ALG1,1.224757406
SRI,1.224737162
TSBP1-AS1,1.224716918
DSE,1.224615697
CCDC92B,1.224595454
ZNF853,1.22457521
B4GALNT4,1.224554966
TREML4,1.224514478
EPHX2,1.224494235
STK24,1.224433504
LINC01485,1.22441326
WDR75,1.22435253
TMEM92,1.224312043
LINC01033,1.224271556
FNTA,1.224210826
LOC105371712,1.224202467
AC244093.4,1.224190583
TTC9,1.22417034
MT-TV,1.224150097
LINC02245,1.224089368
C10orf95-AS1,1.224069125
PRNP,1.224048882
ATAD1,1.224028639
ZFAT,1.224008396
DEF6,1.223988153
ZNF248,1.223947668
ENSG00000254006,1.223907182
KIF5B,1.22388694
ENSG00000289459,1.223866697
BTNL10,1.223846454
TTC14,1.223826212
USP10,1.223805969
LINC00200,1.223785727
LCMT2,1.223745242
ENSG00000257322,1.223724999
TRIM32,1.223704757
COPB2,1.223684514
GJC1,1.22364403
PIGX,1.223623787
NAT10,1.223603545
ZNF141,1.223583303
PXT1,1.223522576
ALG8,1.223502334
FARS2,1.223482092
ZNF778,1.223441607
NOP53,1.223401123
GMPPA,1.223360639
LTA,1.223340397
ARAP2,1.223320155
SUGT1P4-STRA6LP-CCDC180,1.223299913
AP000253.1,1.223279671
SOCS3-DT,1.223259429
NR6A1,1.223239187
GOLGA1,1.223218945
TRAJ22,1.223198703
RHBDF1,1.223178461
NBPF9,1.223137978
DGAT2,1.223097494
AL033543.1,1.223077252
ZNF232,1.223057011
MTHFD1,1.223036769
ROBO3,1.222996286
NHLRC4,1.222955802
BBS10,1.222935561
TPST1,1.222874836
SEPTIN9,1.222867623
TIMM44,1.222854594
PSMB3,1.222834353
PC,1.22279387
DNAL1,1.222773628
ZNF143,1.222712904
VPS52,1.222672421
SLFN12,1.222631938
RPL11P3,1.222611697
ENSG00000258620,1.222571214
KCNK17,1.222550972
EIF3G,1.222530731
HMGN3,1.222490248
BTBD11,1.222449766
POU5F1P5,1.222429525
B4GALT4,1.222409283
TIMM8B,1.222389042
POT1-AS1,1.222368801
CHURC1,1.22234856
TTLL1,1.222328318
PRTFDC1,1.222308077
PTPRS,1.222287836
SLC27A2,1.222267595
IGBP1,1.222247354
GDF6,1.222227113
GCNT2,1.22218663
LINC02397,1.222166389
ZNF740,1.222146148
ARFRP1,1.222125907
PTPRO,1.222105666
TSTD3,1.222085425
ZFC3H1,1.222065184
NEAT1,1.222044943
HS3ST3B1,1.222024702
MAPK9,1.222004461
SRPRB,1.221984219
GPNMB,1.221963978
POP4,1.221943737
NDUFAF8,1.221923496
TRBV10-3,1.221903255
ENSG00000269176,1.221883014
HEMK1,1.221862774
CIAO2A,1.221842533
SLC25A25,1.221741328
SDHAP3,1.221721087
PI4KAP1,1.221660364
MAP4K3-DT,1.221640123
ZNF671,1.221619883
AC127540.2,1.221599642
SNX21,1.221579401
MIR630,1.22155602
CBR3-AS1,1.221538919
CCDC171,1.221518678
H3P6,1.221498438
GFRA4,1.221478197
ACRBP,1.221457956
GAPDHP43,1.221437715
AC093423.2,1.221417474
LRRC56,1.221397234
IGHV4-4,1.221376993
ADSL,1.221356752
HCFC1R1,1.221336511
INKA2,1.221275789
ANKMY2,1.221255548
CEBPZOS,1.221235308
NEDD9,1.221215067
PPP1R16B,1.221194826
TSPYL5,1.221174585
TMEM87A,1.221154345
PRKRIP1,1.221113863
AC009237.14,1.221073382
FAM171A1,1.221053141
ZNF20,1.221032901
SNORA46,1.22101266
USP40,1.220992419
CCL3L3,1.220972179
CDIN1,1.220951938
DNAJC3-DT,1.220931697
CLTCL1,1.220870975
AP3S2,1.220850735
CAST,1.220830494
NTN5,1.220810254
AGK,1.220790013
AC026401.2,1.220769772
CIAO3,1.220729291
CEBPD,1.220709051
FTSJ1,1.220587607
FAM126A,1.220567367
DNPEP,1.220547126
FMNL1-DT,1.220526886
CDCA3,1.220506645
ACSF3,1.220486405
CAPN7,1.220466164
DTD2,1.220405442
RBBP4P1,1.220385202
F13A1,1.220364961
PLGRKT,1.220344721
UBE2Q2,1.22032448
ACTG1P17,1.220267252
HEXIM2,1.220263759
HEG1,1.220243518
ARHGEF7,1.220182797
FAM72A,1.220162557
YBEY,1.220142316
PLPPR3,1.220122076
COX20P1,1.220101835
BCL3,1.220081595
ZC3H14,1.220061354
NUDT16,1.220041114
ENSG00000288771,1.220020873
BTBD6,1.220000633
EIF3I,1.219980392
ABRAXAS1,1.219960152
ANKRD44-AS1,1.219939912
SPTLC1,1.219899431
PGM5,1.21985895
ENSG00000247324,1.219838709
FXR1,1.219818469
MESD,1.219798229
TRBV7-2,1.219757748
NBAT1,1.219737507
CYC1,1.219717267
ENSG00000247011,1.219697027
OBI1,1.219676786
ZNF571,1.219656546
DCTD,1.219636305
EED,1.219616065
DDN,1.219595825
MRPS26,1.219575584
WBP1L,1.219555344
PCBD2,1.219494623
SLC25A20,1.219474382
FBXW11P1,1.219454142
LINC01544,1.219413661
EID1,1.219393421
B3GAT3,1.219373181
HLF,1.2193327
KDELR1,1.219312459
PEAK1,1.219292219
ANO2,1.219271979
RASA2,1.219251738
CPSF4L,1.219211258
AC022211.4,1.219191017
AC027544.2,1.219170777
GLUD1,1.219150537
AP000547.3,1.219130296
KBTBD4,1.219110056
SPAG4,1.219089816
RAB27A,1.219049335
ISCA2,1.219029095
URM1,1.219008854
FOLH1,1.219000922
LINC02757,1.218988614
DHX30,1.218968374
TIMM22,1.218948133
STIM2,1.218927893
BCL7C,1.218907653
JUNB,1.218887413
PKD1L1,1.218867172
TRMT1,1.218846932
JAKMIP3,1.218806451
HIF1A-AS3,1.218765971
ARHGEF18,1.21874573
TSEN54,1.21872549
FN3K,1.21870525
SNHG22,1.218685009
TRIM22,1.218644529
ENSG00000289598,1.218624289
GRIN3B,1.218563568
SH2D3A,1.218543327
PLPP4,1.218523087
AC104530.1,1.218462366
SNX11,1.218442126
ENSG00000289536,1.218421886
FAM117B,1.218401645
CRTC3,1.218381405
SELENOF,1.218340925
AC108066.2,1.218320684
TUNAR,1.218300444
CHEK1,1.218280204
SEC22B,1.218259964
CEP85L,1.218239723
ANTKMT,1.218219483
ENSG00000289453,1.218199243
ENSG00000273272,1.218158762
TWF2,1.218138522
ZNF304,1.218118282
CMC2,1.218077801
KDM1B,1.21801708
AC037459.4,1.21799684
CNOT10,1.2179766
ENSG00000242588,1.217936119
RPE,1.217915879
CNDP2,1.217895639
DCHS1,1.217875399
NPBWR1,1.217855158
RPL3,1.217834918
ERMP1,1.217814678
CCNY-AS1,1.217794438
ENTPD6,1.217774198
LOC107986870,1.217756638
THEM6,1.217753957
LRRC37B,1.217733717
ATAD5,1.217713477
CYP4F3,1.217693237
LASTR,1.217672996
SERPINB10,1.217652756
TRBV18,1.217632516
RPA3,1.217612276
CD7,1.217592035
APTR,1.217571795
CCDC68,1.217551555
GARRE1,1.217531315
ENSG00000170089,1.217511074
MGAT5,1.217470594
YEATS4,1.217450354
RGS14,1.217389633
AL138762.1,1.217369393
ZNF689,1.217349153
ENSG00000249452,1.217328912
RPL41P2,1.217308672
METTL2A,1.217288432
RDX,1.217268192
WTAP,1.217247952
ENSG00000279277,1.217187231
ZFHX3,1.21714675
AL031123.4,1.21710627
HMCES,1.21708603
YIPF5,1.21706579
SLC16A5,1.217025309
MICOS13,1.217005069
RNF217,1.216984829
LRRK2,1.216964589
CRNDE,1.216944348
SFXN2,1.216924108
PXYLP1,1.216903868
NPM1P27,1.216883628
FSIP2,1.216863387
KIF5C,1.216822907
ARHGEF9,1.216802667
CMSS1,1.216782427
IFT88,1.216762186
IGHV3-30,1.216741946
CUBN,1.216721706
CYTH1,1.216701466
BACE1,1.216681226
CCDC169,1.216660985
TMEM68,1.216640745
SNHG7,1.216620505
FIP1L1,1.216600265
LRTOMT,1.216580025
CEMIP2,1.216559784
FAM87A,1.216534014
ENSG00000275613,1.216499064
MIRLET7A1HG,1.216478824
EIF2S3,1.216418103
FRMD4B,1.216397863
ADPRM,1.216377623
IL21R,1.216357382
TRIAP1,1.216337142
SLC8A1,1.216316902
LAT2,1.216296662
MT-ND2,1.216276422
STOML1,1.216215701
TIMM23B-AGAP6,1.216195461
ZNF138,1.216175221
CDCA5,1.21609426
AC112253.1,1.21607402
LINC02009,1.21605378
NONO,1.216013299
HLA-DMB,1.215993059
UACA,1.215972819
IQCH,1.215912098
BSPRY,1.215871618
LARP4B,1.215851378
ENSG00000235100,1.215831137
TMEM9B-AS1,1.215810897
AC132872.3,1.215790657
HMGN4,1.215770417
MTERF3,1.215729936
DTHD1,1.215709696
DPY19L1P2,1.215689456
AC046185.3,1.215669216
ACAD8,1.215628736
DDHD1-DT,1.215608495
LOC100289370,1.215578015
ARRDC4,1.215577995
FAM169B,1.215577985
STXBP5,1.215577975
YAP1P1,1.215577965
LOC145837,1.215577955
LINC00593,1.215577945
ISCA1P1,1.215577935
HTR1A,1.215577925
CSMD3,1.215577915
CTNNA3,1.215577895
NIPA1,1.215577875
PRR16,1.215577865
FTMT,1.215577855
CARD17,1.215577835
CASP1P1,1.215577825
BICC1,1.215577815
COL23A1,1.215577805
CHST9,1.215577785
LOC729992,1.215577775
LOC100288243,1.215577765
PREP,1.215568015
RPL21P44,1.215547775
IGHJ1,1.215527535
CEP57L1,1.215507294
MT-TE,1.215487054
GSDMD,1.215466814
CBLN3,1.215446574
PYGO1,1.215426334
LRP3,1.215406094
GPD1L,1.215385853
ABHD15,1.215365613
AC023090.2,1.215345373
NME6,1.215332674
RRP7BP,1.215325133
OR7E38P,1.215284652
CARMIL2,1.215264412
RNGTT,1.215244172
TRAJ7,1.215223932
NT5DC2,1.215203692
ZNF772,1.215183452
RCC1L,1.215163211
FAM8A1,1.215122731
TMEM164,1.215102491
METAP2,1.215082251
MCRS1,1.21504177
SMC3,1.21502153
PACSIN2,1.21500129
RTN2,1.21498105
IGLV2-23,1.21496081
ZNF721,1.214940569
RPL24P2,1.214920329
ENSG00000288970,1.214900089
ZFP2,1.214879849
TRAPPC2L,1.214839369
TRAV5,1.214798888
INTS13,1.214758408
PGLS,1.214717927
SRSF10,1.214697687
LINC00235,1.214677447
KMT2E,1.214657207
EPC1,1.214636967
CMTR2,1.214596486
TXNL4B,1.214576246
ANXA2R,1.214535766
TRIM13,1.214515526
GABPA,1.214495286
FBXL8,1.214454805
RELN,1.214434565
EIF3E,1.214414325
ANKRD18A,1.214394085
RN7SL573P,1.214373845
ORMDL2,1.214333364
HMGXB3,1.214313124
NME7,1.214292884
SMG1P4,1.214272644
ZNF487,1.214252404
DECR1,1.214232163
STAC3,1.214211923
BTBD9,1.214191683
CASP3,1.214171443
PARD6G-AS1,1.214152245
CISD3,1.214130962
ATP5F1A,1.214110722
AL162274.3,1.214090482
ZNF829,1.214070242
TRAV36DV7,1.214050002
AMHR2,1.214029762
INVS,1.214009521
ANK3,1.213989281
AC137630.1,1.213969041
ZNF382,1.213948801
MT-ND4L,1.213928561
ENSG00000250280,1.213908321
AC145423.1,1.21388808
RAG2,1.21386784
AC011447.6,1.2138476
RN7SL478P,1.21382736
SEPTIN14P12,1.21380712
RPS3AP37,1.21378688
ECEL1,1.212992363
LOC102724143,1.211852669
CABP1,1.210732812
LOC105374862,1.209632444
SDK1,1.208551226
MRPL23-AS1,1.207488824
AS-PTPRE,1.206444909
RIPOR3,1.205853805
ST14,1.205853795
GABRE,1.205853785
MIR224,1.205853775
MEG3,1.205853755
SLC11A1,1.205853745
TIMP3,1.205853725
LY6G6D,1.205853705
LRRC32,1.205853695
INPP5A,1.205853685
NDST1,1.205853675
INKA1,1.205853665
KEL,1.205853655
SERPINE1,1.205853645
IRS2,1.205853625
GPR55,1.205419159
DSG1-AS1,1.204411256
CDK5RAP3,1.20342089
LOC105375994,1.201491548
FAM238C,1.200551976
MIR99AHG,1.199628748
LOC105374004,1.198721579
BTBD16,1.197830189
LINC02201,1.196954302
RNF170,1.196093647
FGF8,1.19524796
LINC02596,1.194416978
RIPPLY3,1.193600446
ZDHHC22,1.192009725
C17orf49,1.190473831
ACTA1,1.18972585
LOC100128310,1.188268662
NXN,1.187559007
LINC00845,1.186861684
LINC01882,1.186176477
LOC105376291,1.185503177
MIR4278,1.184841574
CACNB2,1.184191464
ZBTB34,1.183552648
RCOR1,1.182924928
LINC02351,1.18230811
LOC105374552,1.181702004
GAB4,1.181106424
PRKG2,1.179946107
SLC2A4RG,1.179381014
LOC105371601,1.17882573
CHD7,1.177743909
ANK1,1.177217038
NCRNA00250,1.176699311
LOC105369915,1.176190566
MIR9902-1,1.175690648
CCDC91,1.175199402
NREP,1.174716677
ZNRD2,1.174242325
LOC105370364,1.173776199
LOC286083,1.173318155
SPACA6,1.172868054
PEG10,1.172164339
AGPAT4-IT1,1.172151712
LINC02321,1.172139085
LOC105369867,1.172101204
LOC103908605,1.172088577
CLDN14,1.172050696
LYSMD3,1.172025442
CSRP1,1.172012815
ADAM8,1.172000188
ALG9,1.171991123
GNA12,1.171987561
LOC102723539,1.171974934
ITGAX,1.171962307
PIK3AP1,1.17194968
LOC105375049,1.171924426
RGS9,1.171911799
LOC105379383,1.171873918
LOC105372190,1.171861291
EVC,1.171848664
PSD3,1.171836037
GLS,1.17182341
RAB11FIP3,1.171810783
LOC105369937,1.171798156
LOC105377490,1.171785529
TASP1,1.171772902
MTFR1L,1.171760275
LINC02189,1.171747648
LOC105376467,1.171735021
CHAMP1,1.171709767
PALLD,1.17169714
LOC102724652,1.171684513
PRDM14,1.171671886
PLXNB1,1.171659259
MIR4672,1.171646632
ADRA2C,1.171621378
MIR1276,1.171608751
NRBP2,1.171596124
LOC105370148,1.171583497
LOC105370573,1.171564025
F7,1.171558243
LOC107987245,1.171520362
EEA1,1.171507735
LOC105373611,1.171495108
MIR3667HG,1.171482481
LOC105373559,1.171469854
LOC105376322,1.1714446
RAB6B,1.171431973
MYO3B,1.171419346
MRPS22,1.171394092
LOC112268009,1.171381465
LOC107986236,1.171368838
CYP17A1-AS1,1.171356211
RFLNB,1.171343584
LOC105377510,1.171330957
JPT2,1.171305703
PTPRN2-AS1,1.171293076
GJE1,1.171267822
NKX6-2,1.171255195
LOC441242,1.171242568
LINC00654,1.171229941
MIDEAS,1.17119206
LOC105370547,1.171179433
BCRP3,1.171166806
LOC105371908,1.171154179
FGF11,1.171144328
GUCY2EP,1.171141552
MIR1203,1.171128925
PDLIM3,1.171103671
SYT16,1.171091044
PDGFA,1.171078416
RAPSN,1.171065789
C20orf27,1.171053162
FAR2,1.171040535
CLPSL1,1.171027908
GNMT,1.171015281
ZDHHC11,1.171002654
SCAT1,1.170990027
LOC100130744,1.170964773
LOC105373031,1.170926892
DDX39B-AS1,1.170914265
IFNA1,1.170901638
PAQR8,1.170863757
PDYN,1.17085113
LINC02361,1.170825876
CNDP1,1.170813249
LOC105374903,1.170800622
LINC01783,1.170775368
LOC107984673,1.170762741
LOC105374118,1.170750114
C17orf64,1.170731904
ARMC2,1.17072486
LOC105375243,1.170699606
DNAH5,1.170686979
SRGAP1,1.170674352
LOC105375712,1.170636471
LINC02801,1.170611217
IQCF2,1.17059859
LOC105377797,1.170585963
NDUFS8,1.170573336
LOC100129148,1.170535455
TMEM91,1.170522828
LOC107986890,1.170510201
CYP51A1-AS1,1.170497574
ST8SIA6-AS1,1.170484947
LOC105375762,1.17047232
TCF7L2,1.170459693
PDE8B,1.170447066
LINC01333,1.170434439
LOC105371089,1.170421812
PTCRA,1.170409185
PRKAG2,1.170396558
LOC101928953,1.170371304
PUS7L,1.170358677
MCMBP,1.170333423
POLR2A,1.170326625
GPR6,1.170320796
TNKS,1.170308169
LINC01708,1.170295542
LINC02861,1.170270288
SLC1A5,1.170245034
LINC00649,1.170232407
LOC107986376,1.17021978
LNX1-AS1,1.170194526
PKN1,1.170181899
DDI1,1.170169272
MTHFSD,1.170131391
TSTD2,1.17009351
WNT11,1.170068256
CD68,1.170043002
FGF22,1.170030375
LOC107984131,1.170017748
NAGPA,1.170005121
CACNA2D4,1.169992494
PENK-AS1,1.16996724
FAXDC2,1.169954613
LRRK1,1.169941986
OVOL1,1.169929359
CALN1,1.169928368
NUMA1,1.169866224
CTC-338M12.4,1.169853597
SHROOM3,1.169828343
CEMP1,1.169815716
MIR4681,1.169803089
LOC100289580,1.169790462
LCN12,1.169752581
RAB11FIP2,1.169727327
LOC107986059,1.1697147
RITA1,1.169702073
SMG9,1.169689446
C3orf52,1.169676819
YBX2,1.169664192
SIX1,1.169651565
ERICH1,1.169638938
TAOK1,1.169626311
CNIH3,1.169613684
CHD6,1.169601057
MIR24-2,1.16958843
LOC107986545,1.169575803
KLC2,1.169563176
LOC101928004,1.169550549
STBD1,1.169537922
CCAR1,1.169537009
SEPTIN12,1.169525295
VPS41,1.169512668
DNMT3L,1.169500041
LOC107986054,1.169487414
FOXN2,1.169474787
LOC112268430,1.16946216
VIM-AS1,1.169449533
TMEM123,1.169436906
PPP2R5E,1.169424279
LOC105379586,1.169399025
LINC01702,1.169386398
LOC105376687,1.169373771
NKX2-5,1.169361143
ANP32A,1.169348516
TTC39A-AS1,1.169335889
LOC101928473,1.169323262
LRRC74A,1.169310635
AFAP1-AS1,1.169298008
TMCO3,1.169285381
TOP1MT,1.169272754
FBXL17,1.169260127
APPBP2,1.1692475
SSH3,1.169234873
AOC1,1.169222246
MIR7846,1.169196992
RAMP1,1.169184365
LOC105376950,1.169171738
GPR141,1.169152428
SNORA15B-1,1.169146484
KCNN3,1.169133857
LINC00445,1.16912123
CSNK2A3,1.169108603
ABR,1.169095976
KDM2A,1.169083349
LOC105372698,1.169070722
LOC101929718,1.169058095
NOM1,1.169045468
ZNF709,1.169032841
MIR6819,1.169020214
LOC112268321,1.169007587
DGKA,1.16899496
LOC105377991,1.168982333
LOC107984628,1.168969706
MYO1C,1.168957079
CCDC140,1.168944452
DIP2C,1.168919198
HGFAC,1.168906571
LOC105372947,1.168893944
LOC105378615,1.16886869
LOC105370851,1.168843436
TFCP2,1.168830809
LOC101928565,1.168818182
ALB,1.168805555
NOTUM,1.168792928
CCDC106,1.168780301
LOC105374988,1.168774506
LINC01094,1.168767674
LOC105379396,1.168755047
KAT2B,1.16874242
MIR1257,1.168729793
GAS7,1.168704539
WDR27,1.168691912
LOC105371912,1.168679285
ZNF628,1.168654031
RFLNA,1.168641404
MED4,1.168628777
ELFN1-AS1,1.16861615
EPHB3,1.168603523
LOC105378930,1.168590896
MCPH1,1.168578269
AP2A2,1.168565642
CDYL2,1.168553015
LITAFD,1.168540388
COG7,1.168527761
LOC101927437,1.168515134
ADAMDEC1,1.168502507
SULT1A2,1.16848988
BAIAP2L2,1.168477253
KCNK9,1.168464626
SIGLEC16,1.168451999
LOC105372688,1.168426745
HOXB1,1.168403129
DAPK2,1.168401491
MIR4526,1.168376237
LOC105378209,1.16836361
ANKRD44-DT,1.168350983
GNB1L,1.168338356
MARCHF10,1.168313102
FEZ1,1.168300475
LAMP1,1.168287848
SMOC2,1.168275221
HS3ST4,1.168262594
MIR2278,1.168249967
CALCOCO1,1.16823734
LOC112268235,1.168224713
DCP2,1.168212086
RPL26,1.168199459
CCDC88C,1.168186832
LOC105379077,1.168174205
CEACAM16,1.168161578
STAC,1.168148951
FOXB1,1.168123697
DDI2,1.16811107
PNMA8C,1.168098443
FABP5,1.168085816
MIR3679,1.168073189
LOC105374102,1.168060562
ICA1,1.168047935
LINC00601,1.168038181
LOC105373087,1.168035308
DUSP22,1.168022681
LOC102723994,1.167997427
LINC00376,1.1679848
CRABP1,1.167972173
PSD2,1.167959546
TNKS1BP1,1.167946919
GDPD1,1.167934292
FLRT2,1.167921665
AP1M2,1.167909038
LOC107984542,1.167883784
AQP12B,1.167871157
GCN1,1.16785853
C4orf50,1.167845903
TMX3,1.167833276
SH3BP4,1.167820649
LOC101930665,1.167808022
RBM47,1.167795395
PDZD2,1.167757514
GRK4,1.167744887
LINC02275,1.167719633
ETV6,1.167707006
MMD,1.167694379
HOXA9,1.167681752
FOXD3-AS1,1.16767955
LOC101928711,1.167669125
SRC,1.16764387
LOC107986223,1.167631243
BAIAP2,1.167618616
LOC100996664,1.167593362
GAS8-AS1,1.167580735
LOC105370263,1.167555481
GP6,1.167542854
SPECC1L,1.167530227
MIR3155A,1.167492346
TENT4B,1.167479719
LOC105370664,1.167467092
ZNF79,1.167454465
LINC00644,1.167416584
LOC100130238,1.167403957
BCL2L13,1.167378703
RNF225,1.167366076
LINC01878,1.167353449
SLC4A2,1.167328195
CFAP418,1.167327126
CRHR2,1.167315568
MIR6070,1.167302941
FOXL1,1.167290314
LRRC24,1.167277687
PLXND1,1.16726506
LINC01465,1.167252433
R3HDML-AS1,1.167227179
LOC101927044,1.167201925
MIR3174,1.167189298
SEC16A,1.167176671
MBOAT7,1.167164044
ZNF19,1.16713879
LOC105372068,1.167126163
CD38,1.167113536
MYO10,1.167100909
RNF166,1.167050401
STK19,1.167037774
MIR4743,1.167025147
LOC105371271,1.16701252
UBAC2,1.166999893
H2AW,1.166987266
LINC01252,1.166980801
ARHGAP31-AS1,1.166974639
LOC107986420,1.166962012
PXMP4,1.166949385
LOC101928977,1.166936758
LPAR2,1.166924131
LOC105373143,1.166911504
LOC112268170,1.166898877
ABCC9,1.166873623
ATP11A-AS1,1.166860996
LOC112267867,1.166848369
CYRIA,1.166810488
PRR14L,1.166785234
MT1DP,1.166772607
DDX52,1.16675998
OPLAH,1.166747353
PCDHB12,1.166734726
NCK2,1.166722099
OSM,1.166709472
PSAPL1,1.166696845
LIPK,1.166684218
LOC105378137,1.166671591
GRIK1-AS1,1.166658964
LOC105378956,1.166646337
LOC102723944,1.166640468
LINC02357,1.16663371
MITF,1.166608456
CRYBB3,1.166583202
LOC105373645,1.166570575
HIKESHI,1.166557948
MIR3184,1.166545321
S100Z,1.166532694
SNAR-F,1.166520067
NAV2,1.16650744
LINC02570,1.166494813
FYCO1,1.166482186
SH3BP1,1.166469559
LOC107985034,1.166456932
TNNI2,1.166444305
COL7A1,1.166431678
MIR4729,1.166419051
SLC6A5,1.166406424
EML5,1.166393797
ANKRD2,1.166368543
LOC107985590,1.166355916
LOC101927769,1.166343289
LRP5,1.166330662
CLPB,1.166318035
HLA-C,1.166306022
LINC02953,1.166305408
NRXN3,1.166292781
MIR5584,1.166280154
OBI1-AS1,1.1662549
LOC283045,1.166242273
LINC02337,1.166229646
HMGA2,1.166217019
PHF20,1.166204392
MAP1B,1.166191765
LOC105371316,1.166179138
WASL-DT,1.166153884
LOC102723493,1.16612863
NISCH,1.166116003
LOC105370668,1.166078122
MAPKAPK2,1.166065495
SH2B2,1.166052868
FAM83G,1.166040241
LOC101927756,1.166027614
IKZF1,1.166014987
ARHGDIB,1.16600236
DOCK4-AS1,1.165989733
SEM1,1.165977362
TECR,1.165951852
LOC107987220,1.165939225
NXNL1,1.165926597
SMG6,1.16591397
POC1B-GALNT4,1.165901343
SBDSP1,1.165888716
LOC107986649,1.165876089
RPUSD3,1.165863462
GPRC5C,1.165850835
RGMB,1.165838208
LOC102723831,1.165812954
LIMK1,1.165800327
MIR595,1.1657877
TPRG1,1.165775073
TMEM107,1.165762446
POLR3E,1.165749819
PKP3,1.165737192
CES4A,1.165724565
CSGALNACT2,1.165711938
LINC00877,1.165699311
LOC100129617,1.165686684
PCDHB9,1.165648803
LINC00382,1.165636176
STON2,1.165623549
LOC105370092,1.165598295
MOGAT2,1.165573041
LOC105375841,1.165560414
ZAN,1.16553516
LOC107985840,1.165522533
LOC102723409,1.165509906
ZNF234,1.165497279
LOC105375870,1.165484652
RNVU1-18,1.165459398
TAS2R60,1.165446771
ZNF733P,1.165434144
SELENOW,1.165421517
KIAA1614-AS1,1.165396263
SLC39A14,1.165371009
SUSD1,1.165358382
AKAP5,1.165345755
PDIA4,1.165336995
LINC02851,1.165333128
SIL1,1.165307874
AGAP10P,1.165295247
LOC105373629,1.16528262
BLCAP,1.165244739
FAM193A,1.165219485
ABCC1,1.165206858
SH3PXD2A-AS1,1.165194231
LOC101929331,1.165181604
LOC105371753,1.165143723
FURIN,1.165131096
TFDP2,1.165118469
TVP23A,1.165093215
LOC107984196,1.165067961
MUC13,1.165055334
LOC105369668,1.165042707
LINC02521,1.165017453
LINC00359,1.164992199
TRIM56,1.164979572
KCNIP1,1.164966945
NME5,1.164954318
TM4SF1,1.164941691
RETREG1-AS1,1.164929064
GARNL3,1.164916437
LOC102723758,1.164891183
LOC105371372,1.164878556
LOC105371536,1.164865929
LINC01331,1.164853302
MIR1538,1.164840675
SNORA114,1.164828048
LOC107986467,1.164815421
LOC105378379,1.164802794
SULF1,1.164790167
FLRT1,1.164764913
LOC105378444,1.164752286
GPX4,1.164739659
MIR6772,1.164727032
LOC107984895,1.164714405
LOC101929431,1.164701778
MISP3,1.16465127
B9D2,1.164626016
FUT10,1.164613389
NCF4,1.164588135
TRIM7,1.164575508
SVIL,1.164562881
LOC105372652,1.164499746
LINC01091,1.164487119
TP53BP1,1.164461865
LAMA3,1.164449238
LOC105372625,1.164423984
LOC105371738,1.164417364
C6orf141,1.164411357
C3orf36,1.16439873
SENP3,1.164386103
DAXX,1.164360849
PANCR,1.164348222
C10orf71,1.164335595
LRRC69,1.164322968
OR10AC1,1.164310341
NACC2,1.164297714
LOC101927598,1.164285087
RPH3A,1.16427246
LOC107984626,1.164221952
FEZF1-AS1,1.164209324
TMDD1,1.164196697
FLI1,1.16418407
PAFAH1B1,1.164171443
NCOA3,1.164158816
C3orf18,1.164146189
IL32,1.164133562
LINC01428,1.164121354
MIR635,1.164120935
PDGFRL,1.164108308
LHX6,1.164095681
CHRDL2,1.164083054
PROSER2,1.164045173
POU4F2,1.164032546
RNF111,1.164019919
CLNK,1.164007292
MEIS1,1.163994665
LOC105376692,1.163982038
KCNJ12,1.163969411
LINC01063,1.163956784
CD276,1.16393153
LOC105373872,1.163918903
NPC1,1.163906276
LOC105376859,1.163893649
AVP,1.163881022
LOC101926956,1.163868395
PLCG2,1.163855768
BTRC,1.163843141
FAM71E1,1.163830459
EN2,1.163817887
REELD1,1.16380526
GRM7-AS1,1.163792633
LOC105374664,1.163780006
TTYH2,1.163767379
PLXNA1,1.163754752
LOC105377462,1.163742125
HS6ST1,1.163729498
LOC107987134,1.163716871
LINC02285,1.163704244
MIR552,1.163691617
LOC105376934,1.16367899
MIR5006,1.163666363
LOC105373925,1.163653736
LINC00636,1.163641109
ITGAM,1.163615855
ACACB,1.163590601
CMKLR1,1.163577974
NFIC,1.163565347
SUPT3H,1.163544589
LOC105375670,1.163540093
DKK4,1.163514839
FBXW4P1,1.163502212
MMP17,1.163476958
SNHG26,1.163464331
TBC1D1,1.163451704
LOC112268055,1.163439077
LOC105375589,1.16342645
TRIM8,1.163401196
H4C3,1.163388569
GDNF-AS1,1.163375942
LOC105369448,1.163363315
RMDN1,1.163350688
LOC284240,1.163338061
NR1I2,1.163325434
LINC02910,1.163312807
MIR7973-2,1.16330018
LOC107985366,1.163287553
ARHGAP15-AS1,1.163274926
MROH1,1.163263656
PFKFB3,1.163262299
LOC105376281,1.163224418
