gene	Nichols_24571919	Al_Mudares_37368978_Female	Al_Mudares_37368978_Male	Bao_27137150_lncrna	Bao_27137150_mrna	Bhattacharya_25150061	Chao_27770432	Coarfa_28818871_female_down_d21	Coarfa_28818871_female_down_d7	Coarfa_28818871_female_up_d21	Coarfa_28818871_female_up_d7	Coarfa_28818871_male_down_d21	Coarfa_28818871_male_down_d7	Coarfa_28818871_male_up_d21	Coarfa_28818871_male_up_d7	Natarajan_28851267_down	Natarajan_28851267_up	Rao_37310763	Revhaug_31454811_down	Revhaug_31454811_up	maic_score	contributors
ENSG00000204577	0.0	0.0	1.0002683696690748	0.0	0.0	1.0091076745336915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003579135652538	0.0	0.0	1.0091076745336915	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000244482	0.0	0.0	1.0002683596690747	0.0	0.0	1.009090710585072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000357842637522	0.0	0.0	1.009090710585072	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000187116	0.0	0.0	1.0002683496690747	0.0	0.0	1.0090737466364523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003577717097902	0.0	0.0	1.0090737466364523	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000105609	0.0	0.0	1.0002683396690748	0.0	0.0	1.0090567826878327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003577007820585	0.0	0.0	1.0090567826878327	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000239961	0.0	0.0	1.0002683296690749	0.0	0.0	1.0090398187392131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003576298543266	0.0	0.0	1.0090398187392131	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000196411	0.0	0.0	0.0	0.0	0.0	1.0090228547905935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0090228547905935	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000160471	0.0	0.0	0.0	0.0	0.0	1.009005890841974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.009005890841974	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000062038	0.0	0.0	0.0	0.0	0.0	1.0089889268933543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0089889268933543	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000126217	0.0	0.0	0.0	0.0	0.0	1.0089719629447347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0089719629447347	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000174307	0.0	0.0	0.0	0.0	0.0	1.008954998996115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.008954998996115	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000011600	0.0	0.0	0.0	0.0	0.0	1.0089380350474955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0089380350474955	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000166257	0.0	0.0	0.0	0.0	0.0	1.008921071098876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.008921071098876	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000095303	0.0	0.0	0.0	0.0	0.0	1.0089041071502565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0089041071502565	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000064547	0.0	0.0	0.0	0.0	0.0	1.0088871432016369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0088871432016369	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000133401	0.0	0.0	0.0	0.0	0.0	1.0088701792530173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0088701792530173	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000130294	0.0	1.0002572894342145	0.0	0.0	0.0	1.0088532153043976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0088532153043976	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000145217	0.0	0.0	0.0	0.0	0.0	1.008836251355778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.008836251355778	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000154721	0.0	0.0	0.0	0.0	0.0	1.0088192874071584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003514591416636	0.0	0.0	1.0088192874071584	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000173846	0.0	0.0	0.0	0.0	0.0	1.0088023234585388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0088023234585388	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000110786	0.0	0.0	0.0	0.0	0.0	1.0087853595099192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0087853595099192	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000146858	0.0	0.0	0.0	0.0	0.0	1.0087683955612996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0087683955612996	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000164736	0.0	0.0	0.0	0.0	0.0	1.00875143161268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00875143161268	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000109436	0.0	0.0	0.0	0.0	0.0	1.0087344676640604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0087344676640604	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000143842	0.0	0.0	0.0	0.0	0.0	1.008717503715441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.008717503715441	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000066735	0.0	0.0	0.0	0.0	0.0	1.0087005397668214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000363516856063	0.0	0.0	1.0087005397668214	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000154330	0.0	0.0	0.0	0.0	0.0	1.0086835758182018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0086835758182018	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000166341	0.0	0.0	0.0	0.0	0.0	1.0086666118695822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0086666118695822	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000137486	0.0	0.0	0.0	0.0	0.0	1.0086496479209626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0086496479209626	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000251322	0.0	0.0	1.0002721296690766	0.0	0.0	1.008632683972343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.008632683972343	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000184602	0.0	0.0	0.0	0.0	0.0	1.0086157200237233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0086157200237233	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000099139	0.0	0.0	1.000270749669076	0.0	0.0	1.0085987560751037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0085987560751037	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000131080	0.0	0.0	0.0	1.0004619117733249	0.0	1.0085817921264841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0085817921264841	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000176887	0.0	0.0	0.0	0.0	0.0	1.0085648281778645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0085648281778645	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000111716	0.0	0.0	0.0	0.0	0.0	1.008547864229245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.008547864229245	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000159217	0.0	0.0	0.0	0.0	0.0	1.0085309002806255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0085309002806255	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000086300	0.0	0.0	0.0	0.0	0.0	1.008513936332006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000283439446904	0.0	0.0	1.008513936332006	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000185100	0.0	0.0	0.0	0.0	0.0	1.0084969723833863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0084969723833863	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000131620	0.0	0.0	0.0	0.0	0.0	1.0084800084347667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0084800084347667	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000136546	0.0	0.0	0.0	0.0	0.0	1.008463044486147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002615937055213	0.0	0.0	1.008463044486147	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000171004	0.0	0.0	0.0	0.0	0.0	1.0084460805375275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0084460805375275	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000102683	0.0	0.0	0.0	0.0	0.0	1.0084291165889079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0084291165889079	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000054356	0.0	0.0	0.0	0.0	0.0	1.0084121526402883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0084121526402883	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000104833	0.0	0.0	0.0	0.0	0.0	1.0083951886916687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0083951886916687	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000175745	0.0	0.0	0.0	0.0	0.0	1.008378224743049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.008378224743049	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000135679	0.0	0.0	0.0	0.0	0.0	1.0083612607944294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0083612607944294	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000165626	0.0	0.0	0.0	0.0	0.0	1.0083442968458098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0083442968458098	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000106546	0.0	0.0	0.0	0.0	0.0	1.0083273328971905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0083273328971905	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000129187	0.0	0.0	0.0	0.0	0.0	1.0083103689485708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0083103689485708	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000160213	0.0	0.0	0.0	0.0	0.0	1.0082934049999512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0082934049999512	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000167996	0.0	0.0	0.0	0.0	0.0	1.0082764410513316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0082764410513316	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000113721	0.0	0.0	0.0	0.0	0.0	1.008259477102712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.008259477102712	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000151692	0.0	0.0	0.0	0.0	0.0	1.0082425131540924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002710270938457	0.0	0.0	1.0082425131540924	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000018280	0.0	0.0	0.0	0.0	0.0	1.0082255492054728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0082255492054728	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000065675	0.0	0.0	0.0	0.0	0.0	1.0082085852568532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0082085852568532	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000134917	0.0	0.0	0.0	0.0	0.0	1.0081916213082336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003641552056488	0.0	0.0	1.0081916213082336	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000118971	0.0	0.0	0.0	0.0	0.0	1.008174657359614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.008174657359614	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000157554	0.0	0.0	0.0	0.0	0.0	1.0081576934109944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0081576934109944	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000010932	0.0	0.0	0.0	0.0	0.0	1.0081407294623748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0081407294623748	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000145431	0.0	0.0	0.0	0.0	0.0	1.0081237655137554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0081237655137554	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000131459	0.0	0.0	0.0	0.0	0.0	1.0081068015651358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000340890909631	0.0	0.0	1.0081068015651358	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000105711	0.0	0.0	0.0	0.0	0.0	1.0080898376165162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0080898376165162	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000241697	0.0	0.0	0.0	0.0	0.0	1.0080728736678966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0080728736678966	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000176387	0.0	0.0	0.0	0.0	0.0	1.008055909719277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.008055909719277	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000196562	0.0	0.0	0.0	0.0	0.0	1.0080389457706573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0080389457706573	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000166927	0.0	0.0	0.0	0.0	0.0	1.0080219818220377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000797463379741	1.0080219818220377	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000171408	0.0	0.0	0.0	0.0	0.0	1.0080050178734181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003140092992933	0.0	0.0	1.0080050178734181	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000137509	0.0	0.0	0.0	0.0	0.0	1.0079880539247985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003244356758623	0.0	0.0	1.0079880539247985	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000059377	0.0	0.0	0.0	0.0	0.0	1.007971089976179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.007971089976179	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000134853	0.0	1.0002639340168025	1.0002717296690764	0.0	0.0	1.0079541260275593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000313796516098	0.0	0.0	1.0079541260275593	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000159674	0.0	0.0	0.0	0.0	0.0	1.0079371620789397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003418129701438	0.0	0.0	1.0079371620789397	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000069493	0.0	0.0	0.0	0.0	0.0	1.0079201981303203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0079201981303203	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000102032	0.0	0.0	0.0	0.0	0.0	1.0079032341817007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0079032341817007	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000095970	0.0	0.0	0.0	0.0	0.0	1.007886270233081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0006888968002567	1.007886270233081	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000152583	0.0	0.0	0.0	0.0	0.0	1.0078693062844615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0078693062844615	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000103811	0.0	0.0	0.0	0.0	0.0	1.0078523423358419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0078523423358419	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000154736	0.0	0.0	0.0	0.0	0.0	1.0078353783872223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0078353783872223	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000171303	0.0	0.0	0.0	0.0	0.0	1.0078184144386026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002796802771206	0.0	0.0	1.0078184144386026	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000075223	0.0	0.0	0.0	0.0	0.0	1.007801450489983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003267762910104	0.0	0.0	1.007801450489983	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000106004	0.0	0.0	0.0	0.0	0.0	1.0077844865413634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0077844865413634	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000006468	0.0	0.0	0.0	0.0	0.0	1.0077675225927438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0077675225927438	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000162772	0.0	0.0	0.0	0.0	0.0	1.0077505586441242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0077505586441242	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000124302	0.0	0.0	0.0	0.0	0.0	1.0077335946955048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000238754975894	0.0	0.0	1.0077335946955048	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000154553	0.0	0.0	0.0	0.0	0.0	1.0077166307468852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0077166307468852	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000117984	0.0	0.0	0.0	0.0	0.0	1.0076996667982656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0076996667982656	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000134955	0.0	0.0	0.0	0.0	0.0	1.007682702849646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.007682702849646	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000166292	0.0	0.0	0.0	0.0	0.0	1.0076657389010264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003669923149192	0.0	0.0	1.0076657389010264	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000010319	0.0	0.0	0.0	0.0	0.0	1.0076487749524068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003372026675794	0.0	0.0	1.0076487749524068	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000126016	0.0	0.0	0.0	0.0	0.0	1.0076318110037872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0076318110037872	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000138835	0.0	0.0	0.0	0.0	0.0	1.0076148470551676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0076148470551676	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000131055	0.0	0.0	0.0	0.0	0.0	1.007597883106548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.007597883106548	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000121594	0.0	0.0	0.0	0.0	0.0	1.0075809191579284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0002340737455977	0.0	0.0	1.0075809191579284	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000138356	0.0	0.0	0.0	0.0	0.0	1.0075639552093087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0075639552093087	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000178562	0.0	0.0	0.0	0.0	0.0	1.0075469912606891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0075469912606891	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000185760	0.0	0.0	0.0	0.0	0.0	1.0075300273120698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0075300273120698	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000174807	0.0	0.0	0.0	0.0	0.0	1.0075130633634501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0075130633634501	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000109743	0.0	0.0	0.0	0.0	0.0	1.0074960994148305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0074960994148305	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000172575	0.0	0.0	0.0	0.0	0.0	1.007479135466211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0001956046516247	0.0	1.007479135466211	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000130513	0.0	0.0	0.0	0.0	1.0002657273041973	1.0074621715175913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0008343238232549	0.0	0.0	0.0	0.0	0.0	1.0074621715175913	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000129993	0.0	0.0	0.0	0.0	0.0	1.0074452075689717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0074452075689717	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000154556	0.0	0.0	0.0	0.0	0.0	1.007428243620352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.007428243620352	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000134954	0.0	0.0	0.0	0.0	0.0	1.0074112796717325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0074112796717325	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000159307	0.0	1.0002674408798349	0.0	0.0	0.0	1.0073943157231129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0073943157231129	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000136114	0.0	1.0002687328820048	0.0	0.0	0.0	1.0073773517744933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0073773517744933	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000185305	0.0	0.0	0.0	0.0	0.0	1.0073603878258737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0003505370811505	0.0	0.0	1.0073603878258737	TRANSCRIPTOMICS: Bhattacharya_25150061
ENSG00000011422	0.0	0.0	0.0	0.0	0.0	1.007343423877254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000338763077678	0.0	0.0	1.007343423877254	TRANSCRIPTOMICS: Bhattacharya_25150061
