#category	term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO Process	GO:0035239	Tube morphogenesis	20	669	0.86	1.36	1.96e-09	9606.ENSP00000219070,9606.ENSP00000223095,9606.ENSP00000231004,9606.ENSP00000239461,9606.ENSP00000260356,9606.ENSP00000261037,9606.ENSP00000274625,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000312506,9606.ENSP00000317232,9606.ENSP00000346839,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356954,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000373783	MMP2,SERPINE1,LOX,PRRX1,THBS1,COL8A1,FGF18,COL3A1,MMP14,EFEMP2,CSPG4,FKBP10,FN1,COL18A1,COL4A2,TGM2,CCN2,ENG,COL4A1,LOXL2
GO Process	GO:0010810	Regulation of cell-substrate adhesion	13	217	1.16	1.76	5.29e-09	9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000261037,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000331544,9606.ENSP00000346839,9606.ENSP00000361850,9606.ENSP00000369677,9606.ENSP00000400010,9606.ENSP00000458585	SERPINE1,COL1A1,VTN,THBS1,COL8A1,MMP14,EFEMP2,FBLN1,FN1,PLAU,EMILIN1,PTPRJ,MMP12
GO Process	GO:0007167	Enzyme-linked receptor protein signaling pathway	19	641	0.86	1.3	8.03e-09	9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000274625,9606.ENSP00000283249,9606.ENSP00000297268,9606.ENSP00000301178,9606.ENSP00000304408,9606.ENSP00000312506,9606.ENSP00000353654,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000361405,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000378058,9606.ENSP00000400010	MMP2,PLAT,COL1A1,LOX,TGFB3,FGF18,ITGB6,COL1A2,AXL,COL3A1,CSPG4,COL4A2,DDR2,CCN2,MMP9,ENG,COL4A1,EFEMP1,PTPRJ
GO Process	GO:0001503	Ossification	14	287	1.07	1.6	9.89e-09	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000265131,9606.ENSP00000274625,9606.ENSP00000297268,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000361405,9606.ENSP00000381949	SNAI2,MMP2,COL1A1,LOX,TGFB3,TNC,FGF18,COL1A2,BMP1,MMP14,DDR2,CCN2,MMP9,COL13A1
GO Process	GO:0030334	Regulation of cell migration	22	927	0.76	1.15	9.89e-09	9606.ENSP00000020945,9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000264144,9606.ENSP00000265131,9606.ENSP00000274625,9606.ENSP00000284984,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000331544,9606.ENSP00000346839,9606.ENSP00000356899,9606.ENSP00000361405,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000369677,9606.ENSP00000400010	SNAI2,DCN,TIMP1,MMP2,SERPINE1,COL1A1,VTN,THBS1,LAMC2,TNC,FGF18,ADAMTS1,COL3A1,MMP14,FBLN1,FN1,DDR2,MMP9,PLAU,ENG,EMILIN1,PTPRJ
GO Process	GO:0035987	Endodermal cell differentiation	8	44	1.65	2.13	1.77e-08	9606.ENSP00000219070,9606.ENSP00000226218,9606.ENSP00000261037,9606.ENSP00000308208,9606.ENSP00000346839,9606.ENSP00000353654,9606.ENSP00000361405,9606.ENSP00000375778	MMP2,VTN,COL8A1,MMP14,FN1,COL4A2,MMP9,LAMB3
GO Process	GO:0016043	Cellular component organization	51	5436	0.36	0.62	1.80e-08	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000252599,9606.ENSP00000260356,9606.ENSP00000260702,9606.ENSP00000261037,9606.ENSP00000261921,9606.ENSP00000263556,9606.ENSP00000264144,9606.ENSP00000264828,9606.ENSP00000265131,9606.ENSP00000279441,9606.ENSP00000284984,9606.ENSP00000284987,9606.ENSP00000297268,9606.ENSP00000299855,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000312506,9606.ENSP00000317232,9606.ENSP00000331544,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000348385,9606.ENSP00000349790,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356791,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000360997,9606.ENSP00000361405,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000369071,9606.ENSP00000369677,9606.ENSP00000373783,9606.ENSP00000375682,9606.ENSP00000375778,9606.ENSP00000378957,9606.ENSP00000379866,9606.ENSP00000381949,9606.ENSP00000458585	SNAI2,MMP2,COL1A1,VTN,LOX,TGFB3,COLGALT1,THBS1,LOXL4,COL8A1,LOXL1,P4HA1,LAMC2,COL5A3,TNC,MMP10,ADAMTS1,ADAMTS5,COL1A2,MMP3,COL3A1,BMP1,MMP14,EFEMP2,CSPG4,FKBP10,FBLN1,FBLN5,FN1,COL27A1,COL9A1,ELN,COL18A1,COL4A2,TGM2,DPT,DDR2,CCN2,ADAMTS13,MMP9,ENG,COL4A1,POSTN,EMILIN1,LOXL2,KLK8,LAMB3,MFAP4,COL4A4,COL13A1,MMP12
GO Process	GO:0031589	Cell-substrate adhesion	12	195	1.18	1.68	2.17e-08	9606.ENSP00000226218,9606.ENSP00000264828,9606.ENSP00000283249,9606.ENSP00000301178,9606.ENSP00000304408,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000356954,9606.ENSP00000360997,9606.ENSP00000369677,9606.ENSP00000375778,9606.ENSP00000381949	VTN,COL5A3,ITGB6,AXL,COL3A1,FBLN5,FN1,CCN2,ADAMTS13,EMILIN1,LAMB3,COL13A1
GO Process	GO:0022617	Extracellular matrix disassembly	8	47	1.62	2.07	2.59e-08	9606.ENSP00000219070,9606.ENSP00000279441,9606.ENSP00000284987,9606.ENSP00000299855,9606.ENSP00000308208,9606.ENSP00000361405,9606.ENSP00000362299,9606.ENSP00000458585	MMP2,MMP10,ADAMTS5,MMP3,MMP14,MMP9,ENG,MMP12
GO Process	GO:0048251	Elastic fiber assembly	6	12	2.08	2.26	2.95e-08	9606.ENSP00000231004,9606.ENSP00000304408,9606.ENSP00000309953,9606.ENSP00000345008,9606.ENSP00000369677,9606.ENSP00000378957	LOX,COL3A1,EFEMP2,FBLN5,EMILIN1,MFAP4
GO Process	GO:0001525	Angiogenesis	14	325	1.02	1.46	3.86e-08	9606.ENSP00000219070,9606.ENSP00000223095,9606.ENSP00000260356,9606.ENSP00000261037,9606.ENSP00000274625,9606.ENSP00000308208,9606.ENSP00000312506,9606.ENSP00000346839,9606.ENSP00000352798,9606.ENSP00000353654,9606.ENSP00000356954,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000373783	MMP2,SERPINE1,THBS1,COL8A1,FGF18,MMP14,CSPG4,FN1,COL18A1,COL4A2,CCN2,ENG,COL4A1,LOXL2
GO Process	GO:0060348	Bone development	12	216	1.13	1.57	5.74e-08	9606.ENSP00000225964,9606.ENSP00000238682,9606.ENSP00000274625,9606.ENSP00000283249,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000327336,9606.ENSP00000348385,9606.ENSP00000355330,9606.ENSP00000356899,9606.ENSP00000362299,9606.ENSP00000381949	COL1A1,TGFB3,FGF18,ITGB6,COL3A1,MMP14,BGN,COL27A1,TGM2,DDR2,ENG,COL13A1
GO Process	GO:0051239	Regulation of multicellular organismal process	35	2749	0.49	0.76	6.12e-08	9606.ENSP00000020945,9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000260356,9606.ENSP00000274625,9606.ENSP00000283249,9606.ENSP00000284984,9606.ENSP00000284987,9606.ENSP00000301178,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000346839,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000361405,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000364685,9606.ENSP00000369677,9606.ENSP00000373783,9606.ENSP00000375682,9606.ENSP00000378058,9606.ENSP00000400010,9606.ENSP00000458585	SNAI2,DCN,TIMP1,MMP2,PLAT,SERPINE1,COL1A1,VTN,LOX,TGFB3,THBS1,FGF18,ITGB6,ADAMTS1,ADAMTS5,AXL,BMP1,MMP14,FBLN1,PLAUR,FN1,COL4A2,TGM2,DDR2,CCN2,MMP9,PLAU,ENG,MFAP2,EMILIN1,LOXL2,KLK8,EFEMP1,PTPRJ,MMP12
GO Process	GO:0042127	Regulation of cell population proliferation	27	1669	0.59	0.87	1.10e-07	9606.ENSP00000020945,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000238682,9606.ENSP00000239461,9606.ENSP00000260356,9606.ENSP00000264144,9606.ENSP00000265131,9606.ENSP00000274625,9606.ENSP00000284984,9606.ENSP00000309953,9606.ENSP00000331544,9606.ENSP00000346839,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000356791,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000357980,9606.ENSP00000361405,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000369677,9606.ENSP00000376188,9606.ENSP00000400010,9606.ENSP00000458585,9606.ENSP00000478600	SNAI2,TIMP1,MMP2,TGFB3,PRRX1,THBS1,LAMC2,TNC,FGF18,ADAMTS1,EFEMP2,FBLN1,FN1,ELN,COL18A1,DPT,DDR2,CCN2,HTRA1,MMP9,PLAU,ENG,EMILIN1,CRLF1,PTPRJ,MMP12,P3H3
GO Process	GO:0007160	Cell-matrix adhesion	10	136	1.25	1.63	1.45e-07	9606.ENSP00000226218,9606.ENSP00000264828,9606.ENSP00000283249,9606.ENSP00000304408,9606.ENSP00000345008,9606.ENSP00000346839,9606.ENSP00000356954,9606.ENSP00000360997,9606.ENSP00000369677,9606.ENSP00000381949	VTN,COL5A3,ITGB6,COL3A1,FBLN5,FN1,CCN2,ADAMTS13,EMILIN1,COL13A1
GO Process	GO:0030155	Regulation of cell adhesion	19	784	0.77	1.08	1.45e-07	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000261037,9606.ENSP00000265131,9606.ENSP00000308208,9606.ENSP00000309953,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000346839,9606.ENSP00000355330,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000369677,9606.ENSP00000400010,9606.ENSP00000458585	SNAI2,MMP2,SERPINE1,COL1A1,VTN,THBS1,COL8A1,TNC,MMP14,EFEMP2,FBLN1,PLAUR,FN1,TGM2,PLAU,ENG,EMILIN1,PTPRJ,MMP12
GO Process	GO:0051917	Regulation of fibrinolysis	6	18	1.91	2.0	1.65e-07	9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000339328,9606.ENSP00000361850	PLAT,SERPINE1,VTN,THBS1,PLAUR,PLAU
GO Process	GO:0016477	Cell migration	20	903	0.73	1.02	2.01e-07	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000226218,9606.ENSP00000231004,9606.ENSP00000260356,9606.ENSP00000283249,9606.ENSP00000301178,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000312506,9606.ENSP00000346839,9606.ENSP00000356954,9606.ENSP00000361405,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000369677,9606.ENSP00000373783,9606.ENSP00000375778,9606.ENSP00000458585	SNAI2,MMP2,PLAT,VTN,LOX,THBS1,ITGB6,AXL,COL3A1,MMP14,CSPG4,FN1,CCN2,MMP9,PLAU,ENG,EMILIN1,LOXL2,LAMB3,MMP12
GO Process	GO:0030162	Regulation of proteolysis	18	739	0.77	1.05	3.86e-07	9606.ENSP00000218388,9606.ENSP00000220809,9606.ENSP00000223061,9606.ENSP00000223095,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000261336,9606.ENSP00000266085,9606.ENSP00000295992,9606.ENSP00000308208,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000346839,9606.ENSP00000356954,9606.ENSP00000361405,9606.ENSP00000361850,9606.ENSP00000375914,9606.ENSP00000484343	TIMP1,PLAT,PCOLCE,SERPINE1,VTN,THBS1,PZP,TIMP3,PCOLCE2,MMP14,FBLN1,PLAUR,FN1,CCN2,MMP9,PLAU,RHBDD1,SERPINB6
GO Process	GO:0010033	Response to organic substance	33	2692	0.47	0.7	6.24e-07	9606.ENSP00000020945,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000260356,9606.ENSP00000261921,9606.ENSP00000266085,9606.ENSP00000274625,9606.ENSP00000283249,9606.ENSP00000295992,9606.ENSP00000297268,9606.ENSP00000299855,9606.ENSP00000301178,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356771,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000360997,9606.ENSP00000361405,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000369071,9606.ENSP00000375914,9606.ENSP00000376188,9606.ENSP00000400010,9606.ENSP00000458585	SNAI2,TIMP1,MMP2,PLAT,SERPINE1,COL1A1,LOX,TGFB3,THBS1,LOXL1,TIMP3,FGF18,ITGB6,PCOLCE2,COL1A2,MMP3,AXL,COL3A1,MMP14,COL4A2,TGM2,F5,DDR2,CCN2,ADAMTS13,MMP9,ENG,COL4A1,POSTN,RHBDD1,CRLF1,PTPRJ,MMP12
GO Process	GO:0007169	Transmembrane receptor protein tyrosine kinase signaling pathway	14	425	0.9	1.16	8.28e-07	9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000274625,9606.ENSP00000301178,9606.ENSP00000312506,9606.ENSP00000353654,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000361405,9606.ENSP00000364979,9606.ENSP00000378058,9606.ENSP00000400010	MMP2,PLAT,COL1A1,LOX,FGF18,AXL,CSPG4,COL4A2,DDR2,CCN2,MMP9,COL4A1,EFEMP1,PTPRJ
GO Process	GO:0051216	Cartilage development	10	167	1.16	1.41	8.35e-07	9606.ENSP00000020945,9606.ENSP00000218388,9606.ENSP00000225964,9606.ENSP00000239461,9606.ENSP00000274625,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000327336,9606.ENSP00000348385,9606.ENSP00000356954	SNAI2,TIMP1,COL1A1,PRRX1,FGF18,COL3A1,BMP1,BGN,COL27A1,CCN2
GO Process	GO:0061448	Connective tissue development	11	222	1.08	1.34	8.35e-07	9606.ENSP00000020945,9606.ENSP00000218388,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000239461,9606.ENSP00000274625,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000327336,9606.ENSP00000348385,9606.ENSP00000356954	SNAI2,TIMP1,COL1A1,LOX,PRRX1,FGF18,COL3A1,BMP1,BGN,COL27A1,CCN2
GO Process	GO:0048705	Skeletal system morphogenesis	11	229	1.07	1.31	1.09e-06	9606.ENSP00000219070,9606.ENSP00000225964,9606.ENSP00000238682,9606.ENSP00000239461,9606.ENSP00000274625,9606.ENSP00000304408,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000348385,9606.ENSP00000356954,9606.ENSP00000381949	MMP2,COL1A1,TGFB3,PRRX1,FGF18,COL3A1,BMP1,MMP14,COL27A1,CCN2,COL13A1
GO Process	GO:0030194	Positive regulation of blood coagulation	6	28	1.72	1.69	1.34e-06	9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000361850,9606.ENSP00000369677	PLAT,SERPINE1,VTN,THBS1,PLAU,EMILIN1
GO Process	GO:0030335	Positive regulation of cell migration	15	529	0.84	1.07	1.34e-06	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000264144,9606.ENSP00000274625,9606.ENSP00000284984,9606.ENSP00000308208,9606.ENSP00000331544,9606.ENSP00000346839,9606.ENSP00000356899,9606.ENSP00000361405,9606.ENSP00000361850	SNAI2,MMP2,SERPINE1,COL1A1,VTN,THBS1,LAMC2,FGF18,ADAMTS1,MMP14,FBLN1,FN1,DDR2,MMP9,PLAU
GO Process	GO:0052547	Regulation of peptidase activity	14	446	0.88	1.12	1.34e-06	9606.ENSP00000218388,9606.ENSP00000223061,9606.ENSP00000223095,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000261336,9606.ENSP00000266085,9606.ENSP00000295992,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000346839,9606.ENSP00000356954,9606.ENSP00000361405,9606.ENSP00000484343	TIMP1,PCOLCE,SERPINE1,VTN,THBS1,PZP,TIMP3,PCOLCE2,FBLN1,PLAUR,FN1,CCN2,MMP9,SERPINB6
GO Process	GO:0050878	Regulation of body fluid levels	13	371	0.93	1.17	1.35e-06	9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000301178,9606.ENSP00000304408,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000346839,9606.ENSP00000356771,9606.ENSP00000360997,9606.ENSP00000361850,9606.ENSP00000369677	PLAT,SERPINE1,VTN,THBS1,AXL,COL3A1,FBLN1,PLAUR,FN1,F5,ADAMTS13,PLAU,EMILIN1
GO Process	GO:0051241	Negative regulation of multicellular organismal process	20	1035	0.67	0.89	1.57e-06	9606.ENSP00000020945,9606.ENSP00000052754,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000226218,9606.ENSP00000238682,9606.ENSP00000260356,9606.ENSP00000284984,9606.ENSP00000284987,9606.ENSP00000301178,9606.ENSP00000331544,9606.ENSP00000346839,9606.ENSP00000353654,9606.ENSP00000361850,9606.ENSP00000369677,9606.ENSP00000373783,9606.ENSP00000375682,9606.ENSP00000378058	SNAI2,DCN,TIMP1,MMP2,PLAT,SERPINE1,VTN,TGFB3,THBS1,ADAMTS1,ADAMTS5,AXL,FBLN1,FN1,COL4A2,PLAU,EMILIN1,LOXL2,KLK8,EFEMP1
GO Process	GO:0051918	Negative regulation of fibrinolysis	5	13	1.97	1.71	2.08e-06	9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000361850	PLAT,SERPINE1,VTN,THBS1,PLAU
GO Process	GO:0090303	Positive regulation of wound healing	7	60	1.45	1.51	2.51e-06	9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000356899,9606.ENSP00000361850,9606.ENSP00000369677	PLAT,SERPINE1,VTN,THBS1,DDR2,PLAU,EMILIN1
GO Process	GO:0009628	Response to abiotic stimulus	20	1107	0.64	0.83	4.27e-06	9606.ENSP00000020945,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000225964,9606.ENSP00000238682,9606.ENSP00000260356,9606.ENSP00000283249,9606.ENSP00000299855,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000361405,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000373783,9606.ENSP00000375914,9606.ENSP00000378957,9606.ENSP00000484343	SNAI2,TIMP1,MMP2,PLAT,COL1A1,TGFB3,THBS1,ITGB6,MMP3,COL3A1,MMP14,DDR2,CCN2,MMP9,PLAU,ENG,LOXL2,RHBDD1,MFAP4,SERPINB6
GO Process	GO:0018149	Peptide cross-linking	6	37	1.6	1.51	4.80e-06	9606.ENSP00000052754,9606.ENSP00000260356,9606.ENSP00000304408,9606.ENSP00000327336,9606.ENSP00000346839,9606.ENSP00000355330	DCN,THBS1,COL3A1,BGN,FN1,TGM2
GO Process	GO:0007166	Cell surface receptor signaling pathway	27	2040	0.51	0.69	5.14e-06	9606.ENSP00000020945,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000239461,9606.ENSP00000274625,9606.ENSP00000283249,9606.ENSP00000284984,9606.ENSP00000297268,9606.ENSP00000301178,9606.ENSP00000304408,9606.ENSP00000312506,9606.ENSP00000339328,9606.ENSP00000346839,9606.ENSP00000353654,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000360997,9606.ENSP00000361405,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000376188,9606.ENSP00000378058,9606.ENSP00000400010	SNAI2,MMP2,PLAT,COL1A1,LOX,TGFB3,PRRX1,FGF18,ITGB6,ADAMTS1,COL1A2,AXL,COL3A1,CSPG4,PLAUR,FN1,COL4A2,DDR2,CCN2,ADAMTS13,MMP9,PLAU,ENG,COL4A1,CRLF1,EFEMP1,PTPRJ
GO Process	GO:0070613	Regulation of protein processing	7	69	1.39	1.4	5.70e-06	9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000260356,9606.ENSP00000308208,9606.ENSP00000339328,9606.ENSP00000361850,9606.ENSP00000375914	PLAT,SERPINE1,THBS1,MMP14,PLAUR,PLAU,RHBDD1
GO Process	GO:0030193	Regulation of blood coagulation	7	70	1.39	1.39	6.17e-06	9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000339328,9606.ENSP00000361850,9606.ENSP00000369677	PLAT,SERPINE1,VTN,THBS1,PLAUR,PLAU,EMILIN1
GO Process	GO:2000026	Regulation of multicellular organismal development	22	1389	0.59	0.76	6.77e-06	9606.ENSP00000020945,9606.ENSP00000052754,9606.ENSP00000223095,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000260356,9606.ENSP00000274625,9606.ENSP00000284984,9606.ENSP00000301178,9606.ENSP00000305714,9606.ENSP00000308208,9606.ENSP00000346839,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000361405,9606.ENSP00000362299,9606.ENSP00000369677,9606.ENSP00000373783,9606.ENSP00000375682,9606.ENSP00000378058	SNAI2,DCN,SERPINE1,LOX,TGFB3,THBS1,FGF18,ADAMTS1,AXL,BMP1,MMP14,FN1,COL4A2,TGM2,DDR2,CCN2,MMP9,ENG,EMILIN1,LOXL2,KLK8,EFEMP1
GO Process	GO:0010755	Regulation of plasminogen activation	5	18	1.83	1.53	6.84e-06	9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000260356,9606.ENSP00000339328,9606.ENSP00000361850	PLAT,SERPINE1,THBS1,PLAUR,PLAU
GO Process	GO:0018057	Peptidyl-lysine oxidation	4	5	2.29	1.6	6.84e-06	9606.ENSP00000231004,9606.ENSP00000260702,9606.ENSP00000261921,9606.ENSP00000373783	LOX,LOXL4,LOXL1,LOXL2
GO Process	GO:1903034	Regulation of response to wounding	9	162	1.13	1.23	6.90e-06	9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000339328,9606.ENSP00000356899,9606.ENSP00000361850,9606.ENSP00000369677,9606.ENSP00000375682	PLAT,SERPINE1,VTN,THBS1,PLAUR,DDR2,PLAU,EMILIN1,KLK8
GO Process	GO:0010712	Regulation of collagen metabolic process	6	41	1.55	1.45	7.19e-06	9606.ENSP00000238682,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000362299,9606.ENSP00000369677,9606.ENSP00000378957	TGFB3,DDR2,CCN2,ENG,EMILIN1,MFAP4
GO Process	GO:0030574	Collagen catabolic process	6	41	1.55	1.45	7.19e-06	9606.ENSP00000219070,9606.ENSP00000279441,9606.ENSP00000299855,9606.ENSP00000308208,9606.ENSP00000361405,9606.ENSP00000458585	MMP2,MMP10,MMP3,MMP14,MMP9,MMP12
GO Process	GO:0007596	Blood coagulation	9	173	1.1	1.18	1.07e-05	9606.ENSP00000220809,9606.ENSP00000301178,9606.ENSP00000304408,9606.ENSP00000331544,9606.ENSP00000339328,9606.ENSP00000346839,9606.ENSP00000356771,9606.ENSP00000360997,9606.ENSP00000361850	PLAT,AXL,COL3A1,FBLN1,PLAUR,FN1,F5,ADAMTS13,PLAU
GO Process	GO:0042221	Response to chemical	38	4010	0.36	0.54	1.49e-05	9606.ENSP00000020945,9606.ENSP00000218388,9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000225964,9606.ENSP00000231004,9606.ENSP00000238682,9606.ENSP00000260356,9606.ENSP00000261921,9606.ENSP00000264144,9606.ENSP00000266085,9606.ENSP00000274625,9606.ENSP00000283249,9606.ENSP00000295992,9606.ENSP00000297268,9606.ENSP00000299855,9606.ENSP00000301178,9606.ENSP00000304408,9606.ENSP00000308208,9606.ENSP00000339328,9606.ENSP00000353654,9606.ENSP00000355330,9606.ENSP00000356771,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000360997,9606.ENSP00000361405,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000364979,9606.ENSP00000369071,9606.ENSP00000373783,9606.ENSP00000375914,9606.ENSP00000376188,9606.ENSP00000400010,9606.ENSP00000458585,9606.ENSP00000484343	SNAI2,TIMP1,MMP2,PLAT,SERPINE1,COL1A1,LOX,TGFB3,THBS1,LOXL1,LAMC2,TIMP3,FGF18,ITGB6,PCOLCE2,COL1A2,MMP3,AXL,COL3A1,MMP14,PLAUR,COL4A2,TGM2,F5,DDR2,CCN2,ADAMTS13,MMP9,PLAU,ENG,COL4A1,POSTN,LOXL2,RHBDD1,CRLF1,PTPRJ,MMP12,SERPINB6
GO Process	GO:0061041	Regulation of wound healing	8	130	1.18	1.18	1.71e-05	9606.ENSP00000220809,9606.ENSP00000223095,9606.ENSP00000226218,9606.ENSP00000260356,9606.ENSP00000339328,9606.ENSP00000356899,9606.ENSP00000361850,9606.ENSP00000369677	PLAT,SERPINE1,VTN,THBS1,PLAUR,DDR2,PLAU,EMILIN1
GO Process	GO:0070482	Response to oxygen levels	11	318	0.92	1.01	1.73e-05	9606.ENSP00000219070,9606.ENSP00000220809,9606.ENSP00000225964,9606.ENSP00000238682,9606.ENSP00000260356,9606.ENSP00000308208,9606.ENSP00000356899,9606.ENSP00000356954,9606.ENSP00000361850,9606.ENSP00000362299,9606.ENSP00000373783	MMP2,PLAT,COL1A1,TGFB3,THBS1,MMP14,DDR2,CCN2,PLAU,ENG,LOXL2
