Mouse Gene,Human Ortholog Gene Symbol,Type,Identity (%),Positivity (%)
Rmdn1,ENSG00000176623,ortholog_one2one,81.2102,86.6242
Scrn3,ENSG00000144306,ortholog_one2one,80.8962,89.8585
Med25,ENSG00000104973,ortholog_one2one,89.0228,91.4324
Hdhd2,ENSG00000167220,ortholog_one2one,88.417,94.9807
Deptor,ENSG00000155792,ortholog_one2one,96.088,97.555
Kbtbd3,ENSG00000182359,ortholog_one2one,90.3595,94.6078
Alox5ap,ENSG00000132965,ortholog_one2one,91.9255,95.6522
B3gat3,ENSG00000149541,ortholog_one2one,95.8209,98.5075
Gfpt2,ENSG00000131459,ortholog_one2one,97.8006,99.2669
Insig1,ENSG00000186480,ortholog_one2one,78.7004,82.3105
Tatdn3,ENSG00000203705,ortholog_one2one,84.6715,93.0657
Ctla2a,not found,,,
1810019D21Rik,not found,,,
Zfp653,ENSG00000161914,ortholog_one2one,92.1951,95.1219
2610307P16Rik,not found,,,
Eepd1,ENSG00000122547,ortholog_one2one,90.6854,94.5518
Pygb,ENSG00000100994,ortholog_one2one,95.6109,98.5765
Abca8b,ENSG00000141338,ortholog_one2one,75.5089,85.4411
Srrt,ENSG00000087087,ortholog_one2one,96.9178,97.831
Gpr88,ENSG00000181656,ortholog_one2one,95.5729,96.875
Snrpa,ENSG00000077312,ortholog_one2one,96.0993,97.1631
Alyref2,ENSG00000183684,ortholog_one2many,74.6212,77.2727
Ackr3,ENSG00000144476,ortholog_one2one,92.8177,96.9613
Rps15a-ps4,not found,,,
Zeb2os,not found,,,
Ly6g6e,not found,,,
Ncf4,ENSG00000100365,ortholog_one2one,86.4307,93.2153
Prkacb,ENSG00000142875,ortholog_one2one,91.206,93.9698
Tmem150a,ENSG00000168890,ortholog_one2one,91.5129,95.572
Rnf32,ENSG00000105982,ortholog_one2one,77.3481,87.2928
Tsix,not found,,,
Fxn,ENSG00000165060,ortholog_one2one,72.8571,76.6667
Dcp1b,ENSG00000151065,ortholog_one2one,63.047,72.7715
Postn,ENSG00000133110,ortholog_one2one,89.9522,97.2488
Lgals2,ENSG00000100079,ortholog_one2one,64.3939,79.5455
Gm13051,ENSG00000196378,ortholog_one2many,43.9703,58.4416
Brsk1,ENSG00000160469,ortholog_one2one,99.1003,99.4859
Lancl3,ENSG00000147036,ortholog_one2one,95.7143,97.381
A430105I19Rik,ENSG00000188549,ortholog_one2one,65.7143,74.0816
Pglyrp1,ENSG00000008438,ortholog_one2one,64.7959,75.5102
Ralgds,ENSG00000160271,ortholog_one2one,86.6521,90.5908
Arid1a,ENSG00000117713,ortholog_one2one,96.3676,97.6805
Lrp4,ENSG00000145244,ortholog_one2one,82.2457,89.1555
Map2k7,ENSG00000076984,ortholog_one2one,97.852,98.0907
Cd300ld,ENSG00000186074,ortholog_one2many,28.9655,38.2759
Zc3h12a,ENSG00000163874,ortholog_one2one,82.3038,86.9783
AI462493,ENSG00000204922,ortholog_one2one,54.8387,72.043
Plaur,ENSG00000011422,ortholog_one2one,61.194,72.2388
Ube2t,ENSG00000077152,ortholog_one2one,83.7563,89.3401
Leng8,ENSG00000167615,ortholog_one2one,93,95.5
Zfp384,ENSG00000126746,ortholog_one2one,91.9408,92.5987
Tek,ENSG00000120156,ortholog_one2one,92.7936,96.0854
Chgb,ENSG00000089199,ortholog_one2one,63.8109,75.4801
Rag1,ENSG00000166349,ortholog_one2one,89.7411,94.3432
Bfsp1,ENSG00000125864,ortholog_one2one,66.9173,76.391
Dfna5,ENSG00000105928,ortholog_one2one,71.5726,82.0564
Apobr,ENSG00000184730,ortholog_one2one,40.8386,49.134
Brf2,ENSG00000104221,ortholog_one2one,82.8162,90.6921
Mtrf1l,ENSG00000112031,ortholog_one2one,80,87.8947
Ranbp3l,ENSG00000164188,ortholog_one2one,70.3226,80.2151
2700081O15Rik,ENSG00000188070,ortholog_one2one,88.3481,90.708
Xdh,ENSG00000158125,ortholog_one2one,89.2723,95.1988
Mrpl38,ENSG00000204316,ortholog_one2one,85.7895,92.6316
Pno1,ENSG00000115946,ortholog_one2one,91.2698,94.0476
Galnt16,ENSG00000100626,ortholog_one2one,96.0574,97.491
Taok3,ENSG00000135090,ortholog_one2one,95.5457,97.6615
Serpinb10,ENSG00000242550,ortholog_one2one,74.8111,86.1461
Preb,ENSG00000138073,ortholog_one2one,88.729,93.5252
Cyp2e1,ENSG00000130649,ortholog_one2one,78.0933,90.2637
Sema3g,ENSG00000010319,ortholog_one2one,86.8286,90.4092
Mthfd1l,ENSG00000120254,ortholog_one2one,88.1391,91.6155
Zfp955a,not found,,,
R3hdm4,ENSG00000198858,ortholog_one2one,82.4627,88.0597
S100a14,ENSG00000163191,ortholog_one2one,80.9524,84.7619
Dpf1,ENSG00000011332,ortholog_one2one,97.9328,98.9664
Eid1,ENSG00000255302,ortholog_one2one,59.3583,68.4492
Tle3,ENSG00000140332,ortholog_one2one,98.9597,99.2198
Irx2,ENSG00000170561,ortholog_one2one,86.8365,90.0212
Pcx,ENSG00000173599,ortholog_one2one,96.7742,98.5569
Sfrp2,ENSG00000145423,ortholog_one2one,97.9661,98.6441
Tagln,ENSG00000149591,ortholog_one2one,97.0149,100
Lgr5,ENSG00000139292,ortholog_one2one,85.7773,91.6207
Spi1,ENSG00000066336,ortholog_one2one,84.8148,90
Samd4b,ENSG00000179134,ortholog_one2one,96.83,97.5504
Ddhd1,ENSG00000100523,ortholog_one2one,88.6667,92.4444
Sh3tc2,ENSG00000169247,ortholog_one2one,81.5994,88.8975
Agpat1,ENSG00000204310,ortholog_one2one,91.1661,94.3463
Rpl31-ps12,not found,,,
Rnf123,ENSG00000164068,ortholog_one2one,93.6834,96.8036
Pde4b,ENSG00000184588,ortholog_one2one,97.1467,98.5054
Adcyap1r1,ENSG00000078549,ortholog_one2one,92.735,96.5812
Gm14434,not found,,,
1810011O10Rik,ENSG00000176907,ortholog_one2one,91.5094,95.283
Vtn,ENSG00000109072,ortholog_one2one,74.0586,81.59
Hk2,ENSG00000159399,ortholog_one2one,94.2203,97.2737
Tuba8,ENSG00000183785,ortholog_one2one,99.3318,99.5546
Bcdin3d,ENSG00000186666,ortholog_one2one,77.3973,81.5069
Fos,ENSG00000170345,ortholog_one2one,93.6842,97.1053
Tmem200a,ENSG00000164484,ortholog_one2one,90.6314,96.1303
Ripply3,ENSG00000183145,ortholog_one2one,53.6842,59.4737
Epc1,ENSG00000120616,ortholog_one2one,92.8659,96.064
Apol6,ENSG00000221963,ortholog_one2one,40.2332,53.3528
Acin1,ENSG00000100813,ortholog_one2one,86.2042,90.8028
Arhgap28,ENSG00000088756,ortholog_one2one,84.6365,91.358
Dpcr1,ENSG00000168631,ortholog_one2one,15.3625,20.7466
Chadl,ENSG00000100399,ortholog_one2one,80.8399,86.0892
Sema3d,ENSG00000153993,ortholog_one2one,92.9215,96.6538
Zfp943,ENSG00000196378,ortholog_one2many,38.7755,50.2783
Itih5,ENSG00000123243,ortholog_one2one,78.3439,88.0042
Kcna2,ENSG00000177301,ortholog_one2one,99.3988,99.5992
Erbb2,ENSG00000141736,ortholog_one2one,87.5697,91.9522
Fosb,ENSG00000125740,ortholog_one2one,95.858,97.6331
Zfp710,not found,,,
Rarres1,ENSG00000118849,ortholog_one2one,68.3673,77.8912
Cdc34,ENSG00000099804,ortholog_one2many,99.1525,99.5763
Pdpn,ENSG00000162493,ortholog_one2one,48.1481,60.4938
Rab3ip,ENSG00000127328,ortholog_one2one,90.6522,94.1304
6330403A02Rik,ENSG00000203685,ortholog_one2one,96.4539,97.8723
Nlgn2,ENSG00000169992,ortholog_one2one,98.2036,98.4431
Fam214b,ENSG00000005238,ortholog_one2one,91.0781,92.9368
Phf11b,ENSG00000136147,ortholog_one2many,45.9215,57.0997
Arid3b,ENSG00000179361,ortholog_one2one,86.6071,90
Vamp8,ENSG00000118640,ortholog_one2one,87,92
Nat8l,ENSG00000185818,ortholog_one2one,93.7086,95.3642
Bud13,ENSG00000137656,ortholog_one2one,78.0291,84.0065
Smoc1,ENSG00000198732,ortholog_one2one,96.092,97.2414
Plscr2,ENSG00000188313,ortholog_one2many,65.4088,74.2138
Taf4a,ENSG00000130699,ortholog_one2one,82.5806,84.5161
Phka2,ENSG00000044446,ortholog_one2one,90.8502,94.8178
4930486L24Rik,not found,,,
Naf1,ENSG00000145414,ortholog_one2one,70.0405,77.5304
Zfp57,ENSG00000204644,ortholog_one2one,31.7164,42.1642
Unc5d,ENSG00000156687,ortholog_one2one,96.4323,97.5866
Fam105a,ENSG00000145569,ortholog_one2one,83.7079,89.6067
Edn1,ENSG00000078401,ortholog_one2one,69.3396,77.3585
Grip2,ENSG00000144596,ortholog_one2one,87.7277,92.5216
Ms4a1,ENSG00000156738,ortholog_one2one,73.064,84.1751
Ctu1,ENSG00000142544,ortholog_one2one,86.2069,87.931
Efnb3,ENSG00000108947,ortholog_one2one,95.2941,97.3529
Adm,ENSG00000148926,ortholog_one2one,65.9459,71.8919
0610010B08Rik,error - retries exceeded,,,
Chst2,ENSG00000175040,ortholog_one2one,94.9057,95.6604
Slfn1,ENSG00000172123,ortholog_many2many,29.5848,40.4844
Slfn1,ENSG00000205045,ortholog_many2many,26.634,37.4183
Tenc1,ENSG00000111077,ortholog_one2one,89.78,92.264
Zbtb7b,ENSG00000160685,ortholog_one2one,91.6512,94.0631
B430306N03Rik,not found,,,
4930429F24Rik,not found,,,
Lhx6,ENSG00000106852,ortholog_one2one,97.9592,99.7449
Rtn4ip1,ENSG00000130347,ortholog_one2one,90.1515,94.697
Pstpip2,ENSG00000152229,ortholog_one2one,87.1257,93.1138
Pqlc2,ENSG00000040487,ortholog_one2one,82.4742,90.378
Pygo2,ENSG00000163348,ortholog_one2one,96.5517,97.0443
Zfp119a,not found,,,
Prmt3,ENSG00000185238,ortholog_one2one,88.8889,93.2203
Ehmt1,ENSG00000181090,ortholog_one2one,88.3667,92.7581
Cgn,ENSG00000143375,ortholog_one2one,86.2012,90.9393
Nnt,ENSG00000112992,ortholog_one2many,72.3757,74.2173
Slc38a2,ENSG00000134294,ortholog_one2one,88.1423,93.2806
Pde4d,ENSG00000113448,ortholog_one2one,97.2806,97.6514
Ifitm1,ENSG00000185201,ortholog_many2many,50.7576,61.3636
Ifitm1,ENSG00000185885,ortholog_many2many,52.8,63.2
Ifitm1,ENSG00000142089,ortholog_many2many,52.6316,62.406
Rasgrp3,ENSG00000152689,ortholog_one2one,94.058,97.1014
Ggh,ENSG00000137563,ortholog_one2one,69.8113,85.2201
Des,ENSG00000175084,ortholog_one2one,97.4468,99.1489
H2-Eb2,ENSG00000198502,ortholog_one2many,62.0301,74.812
H2-Eb2,ENSG00000196126,ortholog_one2many,63.1579,75.5639
Bambi-ps1,not found,,,
Spata5,ENSG00000145375,ortholog_one2one,84.9944,91.0414
Irx3,ENSG00000177508,ortholog_one2one,85.2295,87.6247
Ccm2l,ENSG00000101331,ortholog_one2one,89.317,91.5937
Fmnl1,ENSG00000184922,ortholog_one2one,88.0909,91.2727
Fam117a,ENSG00000121104,ortholog_one2one,87.8587,92.053
Gmppb,ENSG00000173540,ortholog_one2one,98.0556,99.1667
Elovl6,ENSG00000170522,ortholog_one2one,96.9811,98.8679
Mta1,ENSG00000182979,ortholog_one2one,97.0629,98.6014
Gm10845,not found,,,
Fcer1g,ENSG00000158869,ortholog_one2one,65.1163,70.9302
Dhh,ENSG00000139549,ortholog_one2one,96.4646,97.9798
Zfp574,ENSG00000105732,ortholog_one2one,93.9732,96.2054
Ccdc90b,ENSG00000137500,ortholog_one2one,86.2205,88.9764
E130008D07Rik,not found,,,
Rab20,ENSG00000139832,ortholog_one2one,82.4786,88.0342
Kcnb1,ENSG00000158445,ortholog_one2one,93.7063,96.62
Bpgm,ENSG00000172331,ortholog_one2one,92.278,98.4556
Birc3,ENSG00000023445,ortholog_one2one,74.0066,85.596
Pira1,ENSG00000186818,ortholog_many2many,29.0179,37.0536
Pira1,ENSG00000204577,ortholog_many2many,39.6197,49.4453
Pira1,ENSG00000244482,ortholog_many2many,51.7672,64.2412
Pira1,ENSG00000187116,ortholog_many2many,45.485,58.194
Pira1,ENSG00000105609,ortholog_many2many,39.7631,49.0694
Pira1,ENSG00000239961,ortholog_many2many,48.8978,61.3226
4833424O15Rik,ENSG00000117598,ortholog_one2one,92.8349,94.704
Klf5,ENSG00000102554,ortholog_one2one,89.2779,91.9037
Hbb-bt,not found,,,
Gcat,ENSG00000100116,ortholog_one2one,90.2148,93.7947
Tmem26,ENSG00000196932,ortholog_one2one,69.2935,79.3478
Apoe,ENSG00000130203,ortholog_one2one,70.6625,82.6498
Ubr7,ENSG00000012963,ortholog_one2one,86.8235,92
Rufy4,ENSG00000188282,ortholog_one2one,61.8214,71.4536
Senp3,ENSG00000161956,ortholog_one2one,94.2509,96.1672
Spsb1,ENSG00000171621,ortholog_one2one,98.5348,98.9011
Ppp1r1a,ENSG00000135447,ortholog_one2one,78.9474,84.7953
Tsc22d4,ENSG00000166925,ortholog_one2one,71.3924,75.6962
Ildr2,ENSG00000143195,ortholog_one2one,90.7668,95.3052
Sharpin,ENSG00000179526,ortholog_one2one,72.3514,80.8786
Arhgap39,ENSG00000147799,ortholog_one2one,89.1382,93.088
Cd163l1,ENSG00000214279,ortholog_one2one,60.1753,67.8676
Syvn1,ENSG00000162298,ortholog_one2one,94.3274,95.7861
Enpp3,ENSG00000154269,ortholog_one2one,80,89.4857
Emp1,ENSG00000134531,ortholog_one2one,77.0701,87.8981
Slc17a2,ENSG00000112337,ortholog_one2one,87.8661,93.5146
Tmem38b,ENSG00000095209,ortholog_one2one,72.5086,83.8488
2410017I17Rik,not found,,,
Ampd2,ENSG00000116337,ortholog_one2one,97.0909,97.8182
Ly6d,ENSG00000167656,ortholog_one2one,59.375,72.6562
H2afj,ENSG00000246705,ortholog_one2one,98.4496,99.2248
Ppp2r5b,ENSG00000068971,ortholog_one2one,98.7928,99.1952
Cyp2j6,not found,,,
Gap43,ENSG00000172020,ortholog_one2one,78.9916,84.4538
Rnf19b,ENSG00000116514,ortholog_one2one,93.7073,95.0752
Nudt18,ENSG00000275074,ortholog_one2one,81.4241,90.4025
Prmt6,ENSG00000198890,ortholog_one2one,92,95.7333
Rhbdf2,ENSG00000129667,ortholog_one2one,91.8984,95.6469
Zfc3h1,ENSG00000133858,ortholog_one2one,91.6038,95.3243
Akap6,ENSG00000151320,ortholog_one2one,80.8538,87.3652
Safb,ENSG00000160633,ortholog_one2one,86.2595,92.4755
Rtn4rl2,ENSG00000186907,ortholog_one2one,95,96.4286
Upk3b,ENSG00000243566,ortholog_one2one,78.2609,83.3333
Rbm5,ENSG00000003756,ortholog_one2one,98.0368,98.8957
Ncf1,ENSG00000158517,ortholog_one2one,82.3077,90.7692
Polm,ENSG00000122678,ortholog_one2one,68.8259,77.9352
Ltb4r1,not found,,,
Pld2,ENSG00000129219,ortholog_one2one,90.0322,93.8907
Apoc1,ENSG00000130208,ortholog_one2one,67.4699,77.1084
Ephx2,ENSG00000120915,ortholog_one2one,72.973,86.6667
Npr3,ENSG00000113389,ortholog_one2one,90.7579,92.976
Trim7,ENSG00000146054,ortholog_one2one,89.0411,92.3679
Ccr1,ENSG00000163823,ortholog_one2many,80,89.8592
Ccnl2,ENSG00000221978,ortholog_one2one,89.2308,92.5
Serpina3n,ENSG00000196136,ortholog_one2many,60.9929,76.3593
6330418K02Rik,not found,,,
Npl,ENSG00000135838,ortholog_one2one,85.625,92.8125
Pmepa1,ENSG00000124225,ortholog_one2one,87.108,90.9408
Kif5c,ENSG00000168280,ortholog_one2one,98.2236,99.373
Sema3c,ENSG00000075223,ortholog_one2one,97.0706,98.4021
Exoc6,ENSG00000138190,ortholog_one2one,90.9204,95.0249
Usf2,ENSG00000105698,ortholog_one2one,97.9769,98.8439
Snai1,ENSG00000124216,ortholog_one2one,87.5,92.803
Decr1,ENSG00000104325,ortholog_one2one,82.3881,91.3433
Pfdn2,ENSG00000143256,ortholog_one2one,96.1039,98.0519
Clhc1,ENSG00000162994,ortholog_one2one,69.7952,84.471
Zfp472,not found,,,
Gm4841,not found,,,
Slc16a1,ENSG00000155380,ortholog_one2one,86,90.8
Arg2,ENSG00000081181,ortholog_one2one,84.7458,91.8079
Irf2bp1,ENSG00000170604,ortholog_one2one,96.4041,97.2603
Slc36a2,ENSG00000186335,ortholog_one2one,81.5735,89.8551
Cdk3-ps,ENSG00000250506,ortholog_one2one,82.2951,91.4754
E2f4,ENSG00000205250,ortholog_one2one,92.0097,95.1574
Fgf10,ENSG00000070193,ortholog_one2one,94.2308,96.6346
Wnt10b,ENSG00000169884,ortholog_one2one,96.401,97.4293
Wdr91,ENSG00000105875,ortholog_one2one,92.1017,94.6452
Jdp2,ENSG00000140044,ortholog_one2one,96.319,98.1595
Hdhd3,ENSG00000119431,ortholog_one2one,76.494,86.0558
Mipol1,ENSG00000151338,ortholog_one2one,65.1584,75.7919
Rasgrf1,ENSG00000058335,ortholog_one2one,84.5664,91.4081
Mid1ip1,ENSG00000165175,ortholog_one2one,87.9781,90.7104
Uqcrc2,ENSG00000140740,ortholog_one2one,85.6512,93.1567
Bloc1s6,ENSG00000104164,ortholog_one2one,86.6279,90.6977
Txndc16,ENSG00000087301,ortholog_one2one,75.2727,86.5455
Gm6644,not found,,,
Cic,ENSG00000079432,ortholog_one2one,92.1335,93.5638
Rnf180,ENSG00000164197,ortholog_one2one,82.0946,88.6824
Ssh3,ENSG00000172830,ortholog_one2one,79.9697,86.6464
Hibch,ENSG00000198130,ortholog_one2one,81.8653,92.228
Zfp518a,ENSG00000177853,ortholog_one2one,67.9703,79.8382
Lrrtm4,ENSG00000176204,ortholog_one2one,94.5763,96.2712
Ogt,ENSG00000147162,ortholog_one2one,99.6176,99.9044
4921536K21Rik,ENSG00000187658,ortholog_one2one,50.3145,66.0377
Myocd,ENSG00000141052,ortholog_one2one,82.2515,87.4239
Prcp,ENSG00000137509,ortholog_one2one,77.0161,87.5
Msrb2,ENSG00000148450,ortholog_one2one,75.2747,80.2198
Apba3,ENSG00000011132,ortholog_one2one,75.3043,82.7826
Loxl4,ENSG00000138131,ortholog_one2one,86.7725,92.4603
Psmf1,ENSG00000125818,ortholog_one2one,82.6568,90.0369
Lztfl1,ENSG00000163818,ortholog_one2one,90.9699,95.6522
Sec14l2,ENSG00000100003,ortholog_one2one,93.3002,97.7667
Dll1,ENSG00000198719,ortholog_one2one,88.5201,94.6058
Psen2,ENSG00000143801,ortholog_one2one,95.9821,97.3214
Myom3,ENSG00000142661,ortholog_one2one,83.0898,91.9276
Zfp3,ENSG00000180787,ortholog_one2one,84.2629,87.6494
Camsap1,ENSG00000130559,ortholog_one2one,84.8315,90.0125
Rfx1,ENSG00000132005,ortholog_one2one,91.4198,93.1563
Med12,ENSG00000184634,ortholog_one2one,97.2898,98.5301
Ankrd35,ENSG00000198483,ortholog_one2one,82.3177,88.6114
Tpd52,ENSG00000076554,ortholog_one2one,84.5411,89.372
Mnat1,ENSG00000164134,ortholog_one2one,98.3834,99.1917
Peli3,ENSG00000174516,ortholog_one2one,91.6844,93.177
Gpr137b-ps,not found,,,
Gpr35,ENSG00000178623,ortholog_one2one,72.4919,81.5534
Col5a3,ENSG00000080573,ortholog_one2one,82.5215,88.1948
Trmt2a,ENSG00000099899,ortholog_one2one,82.56,87.68
Arxes1,ENSG00000129128,ortholog_one2many,81.6667,92.2222
Gmfg,ENSG00000130755,ortholog_one2one,93.662,97.1831
Gin1,ENSG00000145723,ortholog_one2one,85.4406,92.1456
Spryd7,ENSG00000123178,ortholog_one2one,98.4694,98.4694
Foxc2,ENSG00000176692,ortholog_one2one,89.6208,92.4152
Pfas,ENSG00000178921,ortholog_one2one,88.3408,92.6009
C1rl,ENSG00000139178,ortholog_one2one,72.4846,82.3409
Tjap1,ENSG00000137221,ortholog_one2one,85.9964,90.1257
Tmem254b,ENSG00000133678,ortholog_one2one,67.4797,77.2358
Setd1b,ENSG00000139718,ortholog_one2one,89.6236,92.3703
Pim2,ENSG00000102096,ortholog_one2one,89.3891,92.6045
Tfe3,ENSG00000068323,ortholog_one2one,95.6522,97.0435
Fcrla,ENSG00000132185,ortholog_one2one,67.1309,75.4875
Timm10b,not found,,,
Dynlt3,ENSG00000165169,ortholog_one2one,90.5172,94.8276
Jazf1,ENSG00000153814,ortholog_one2one,99.177,99.5885
Bcl2l1,ENSG00000171552,ortholog_one2one,97.8541,99.1416
BC055324,error - retries exceeded,,,
Mctp1,ENSG00000175471,ortholog_one2one,87.4875,89.7898
Wisp2,ENSG00000064205,ortholog_one2one,73.2,79.2
Bcl6,ENSG00000113916,ortholog_one2one,94.7592,96.6006
Frzb,ENSG00000162998,ortholog_one2one,91.3846,96
Usp17la,not found,,,
Sltm,ENSG00000137776,ortholog_one2one,91.1025,95.648
H2-Ob,ENSG00000241106,ortholog_one2one,73.2601,81.685
Klhdc2,ENSG00000165516,ortholog_one2one,96.798,98.5222
Lag3,ENSG00000089692,ortholog_one2one,68.5714,73.5238
Mef2c,ENSG00000081189,ortholog_one2one,93.6575,96.4059
Adrbk1,ENSG00000173020,ortholog_one2one,98.5486,99.4194
Ltbp1,ENSG00000049323,ortholog_one2one,89.018,93.5503
Tnnt1,ENSG00000105048,ortholog_one2one,89.2086,92.0863
Hs3st3b1,ENSG00000125430,ortholog_one2one,88.4615,93.0769
Msr1,ENSG00000038945,ortholog_one2one,71.3969,80.4878
Sap30,ENSG00000164105,ortholog_one2one,95.4545,97.2727
Nostrin,ENSG00000163072,ortholog_one2one,82.4111,91.502
Lphn2,ENSG00000117114,ortholog_one2one,95.5071,97.209
Trp53i11,ENSG00000175274,ortholog_one2one,91.0053,95.7672
Cmc2,not found,,,
Tnip3,ENSG00000050730,ortholog_one2one,38.7692,44.9231
Hs3st3a1,ENSG00000153976,ortholog_one2one,82.7586,87.931
Dpysl5,ENSG00000157851,ortholog_one2one,97.8723,98.9362
Klhl5,ENSG00000109790,ortholog_one2one,96.897,98.3075
Pold2,ENSG00000106628,ortholog_one2one,94.2431,97.2281
Tnfrsf9,ENSG00000049249,ortholog_one2one,56.4706,69.4118
Gyk,ENSG00000198814,ortholog_one2many,97.3166,99.4633
Gyk,ENSG00000229894,ortholog_one2many,96.0217,98.5533
Dnph1,ENSG00000112667,ortholog_one2one,70.1149,76.4368
Col9a2,ENSG00000049089,ortholog_one2one,91.0014,93.6139
Sdc4,ENSG00000124145,ortholog_one2one,79.798,85.3535
Pim3,ENSG00000198355,ortholog_one2one,95.7055,96.9325
Tnxb,ENSG00000168477,ortholog_one2one,58.3883,64.3732
1810041L15Rik,ENSG00000138944,ortholog_one2one,92.9648,93.9698
Vopp1,ENSG00000154978,ortholog_one2one,89.5349,92.4419
AK010878,error - retries exceeded,,,
Syngap1,ENSG00000197283,ortholog_one2one,99.032,99.1809
Smim24,ENSG00000095932,ortholog_one2one,50,69.2308
Klf13,ENSG00000169926,ortholog_one2one,93.75,94.4444
Acta2,ENSG00000107796,ortholog_one2one,100,100
Cyp2a5,ENSG00000255974,ortholog_many2many,85.2227,92.915
Cyp2a5,ENSG00000198077,ortholog_many2many,83.6032,92.1053
Cyp2a5,ENSG00000197838,ortholog_many2many,88.4615,94.332
Kif5a,ENSG00000155980,ortholog_one2one,97.5775,99.031
Plekhh3,ENSG00000068137,ortholog_one2one,92.9382,95.7125
Gm7334,not found,,,
Uaca,ENSG00000137831,ortholog_one2one,79.1667,89.8305
Casp7,ENSG00000165806,ortholog_one2one,82.1782,90.7591
AA986860,ENSG00000182795,ortholog_one2one,62.7288,73.0449
Pip5k1b,ENSG00000107242,ortholog_one2one,96.2963,97.5926
Egr1,ENSG00000120738,ortholog_one2one,90.9761,93.7385
Cc2d1a,ENSG00000132024,ortholog_one2one,82.3344,87.4869
Tdrp,ENSG00000180190,ortholog_one2one,74.0541,79.4595
Mapkbp1,ENSG00000137802,ortholog_one2one,86.4058,91.1141
Sbspon,ENSG00000164764,ortholog_one2one,89.3939,93.5606
Sorbs1,ENSG00000095637,ortholog_one2one,55.7276,58.3591
Coq5,ENSG00000110871,ortholog_one2one,82.8746,89.2966
Gbp4,ENSG00000183347,ortholog_one2many,62.5592,75.8294
Ly6a,ENSG00000291309,ortholog_one2many,39.5522,52.2388
Zfp712,ENSG00000213799,ortholog_one2many,40.2062,49.0722
Snhg11,not found,,,
Mag,not found,,,
Manf,ENSG00000145050,ortholog_one2one,96.1538,96.7033
A930001C03Rik,not found,,,
Aasdh,ENSG00000157426,ortholog_one2one,72.6776,84.3352
Cers4,ENSG00000090661,ortholog_one2one,69.2893,82.4873
Zfp444,ENSG00000167685,ortholog_one2one,85.3211,88.685
Eif2s3x,ENSG00000180574,ortholog_one2one,98.0932,98.7288
Cd8b1,ENSG00000172116,ortholog_one2many,49.5238,65.2381
Cd8b1,ENSG00000254126,ortholog_one2many,49.0476,64.7619
4933407K13Rik,not found,,,
Ctps,ENSG00000171793,ortholog_one2one,97.8003,98.308
Cldn15,ENSG00000106404,ortholog_one2one,77.193,85.9649
Treml4,ENSG00000188056,ortholog_one2one,51.5,63
Esrp2,ENSG00000103067,ortholog_one2one,93.3054,95.6764
Iqgap2,ENSG00000145703,ortholog_one2one,88.9524,95.3016
Cish,ENSG00000114737,ortholog_one2one,90.6977,92.2481
Aff3,ENSG00000144218,ortholog_one2one,88.1729,92.9038
Chd6,ENSG00000124177,ortholog_one2one,88.4715,93.1123
Tnfrsf1b,ENSG00000028137,ortholog_one2one,62.039,72.2343
Vwa7,ENSG00000204396,ortholog_one2one,82.2671,87.7666
Zfp771,ENSG00000179965,ortholog_one2one,95.8991,97.1609
Ddx41,ENSG00000183258,ortholog_one2one,98.8746,99.0354
Zdhhc18,ENSG00000204160,ortholog_one2one,92.7835,94.3299
Slc31a2,ENSG00000136867,ortholog_one2one,76.9231,83.9161
Glt8d2,ENSG00000120820,ortholog_one2one,80.2292,85.6734
