gene	Dai_34276789_data	Hamvas_30342483	Li_26030808	Luo_36514862_eqtl	Luo_36514862_SNPS	Ambalavanan_25449221	Hadchoul_data	Torgerson_30113228	Wang_23897914	Ahmed_37839510	Zasada_31445514	Zasada_31445514_day36GA	Bharracharya_22723293	Da_paepe_20718599	Fulton_30459472	Gong_32412065	Pietrzyk_24194948_down_day28	Pietrzyk_24194948_down_day5	Pietrzyk_24194948_up_day28	Pietrzyk_24194948_up_day5	Shen_33093882	Windhorst_37090732	Bhattacharya_33552042	Oji_mmuo_33177681_mRNA	Siddiah_37123538	Tsotakos_35947545_down	Yuon_chou_37507442_cpg_day14	Yuon_chou_37507442_cpg_day28	Yuon_chou_37507442_deg_cord	Yuon_chou_37507442_deg_day14	Yuon_chou_37507442_deg_day28	maic_score	contributors
GNLY	0.0	0.0	1.252186722739321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1470871025342964	1.1438523833624088	0.0	0.0	1.7157136860771915	2.9679004088165124	EXOMESEQ: Li_26030808, RNASEQ: Yuon_chou_37507442_deg_day28
DPP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7222190813791969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2411949446614943	0.0	0.0	2.963414026040691	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
SH2D1A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7088452613783174	1.5201385427212877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.243201608170798	0.0	0.0	2.9520468695491155	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
CD96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6729512103500455	1.4970785947952656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.239909004933855	1.2772927444360902	0.0	2.9502439547861354	RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_down_day28
SIRPG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6882030401733303	1.527097517092026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2618441233541289	0.0	0.0	2.9500471635274597	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
TRABD2A	0.0	0.0	1.252186722739321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6839870437054674	0.0	0.0	1.52971595123763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9361737664447887	EXOMESEQ: Li_26030808, MICROARRAY: Pietrzyk_24194948_down_day28
B4GALT5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.529778420835375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.405368785420645	0.0	0.0	2.93514720625602	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_up_day5
SPOCK2	0.0	0.0	0.0	0.0	0.0	0.0	1.704140054423952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2278153235758495	0.0	0.0	2.9319553779998015	RNASEQ: Yuon_chou_37507442_deg_cord, GWAS: Hadchoul_data
CEACAM6	0.0	0.0	0.0	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3874866770202803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.931478572174596	MICROARRAY: Bharracharya_22723293, EXOMESEQ: Luo_36514862_eqtl
CD247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6486089274176507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2230165272960845	1.2814479678612922	0.0	2.930056895278943	RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_down_day28
SAMD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6319519800627875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2420849880849798	1.2928246831345738	0.0	2.9247766631973615	RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_down_day28
RASGRP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6150838686198172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.223421365130267	1.2949680227634692	0.0	2.9100518913832865	RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_down_day28
ITM2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6532864766816946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2558967748775578	1.243651563804287	0.0	2.909183251559252	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
GALT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6785149282458487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.229315760391306	0.0	0.0	2.907830688637155	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day5
CCNI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6763936317610053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2243930165104626	0.0	0.0	2.9007866482714677	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
IGF2BP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2058537350015293	1.7357577504586537	0.0	0.0	0.0	0.0	0.0	0.0	1.162517305512675	0.0	0.0	0.0	0.0	2.898275055971329	MICROARRAY: Pietrzyk_24194948_up_day5, RNASEQ: Yuon_chou_37507442_cpg_day14
ABCD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6800620922951144	0.0	0.0	1.5295797107198832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2171265102296567	0.0	0.0	2.8971886025247713	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
THEMIS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3874861270202803	0.0	0.0	0.0	1.6697079916785442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.163944157342918	0.0	1.2251218111580175	0.0	0.0	2.8948298028365618	MICROARRAY: Pietrzyk_24194948_down_day28, RNASEQ: Yuon_chou_37507442_deg_cord
CD27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.639966049004334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2467665018358245	0.0	0.0	2.8867325508401587	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
TRBC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6114506942386795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.235070432507781	1.2667357396017658	0.0	2.8781864338404453	RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_down_day28
TC2N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6224485889709668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2415058610961367	1.2544889608471477	0.0	2.8769375498181144	RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_down_day28
SETMAR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6582942968065204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.216458583396874	0.0	0.0	2.8747528802033946	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
OXCT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5634575911936697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3045385607029352	0.0	0.0	2.867996151896605	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
MGAT4A	0.0	0.0	1.252186722739321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6132639983526662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.865450721091987	EXOMESEQ: Li_26030808, MICROARRAY: Pietrzyk_24194948_down_day28
DHRS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6377724986574005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22743036860901	0.0	0.0	2.8652028672664107	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day5
RIMBP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7170416894759595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1467803497934084	0.0	0.0	0.0	2.863822039269368	GWAS: Torgerson_30113228, RNASEQ: Yuon_chou_37507442_cpg_day28
LEF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.310710914645863	0.0	1.6358989339967829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22259145513659	0.0	0.0	2.858490389133373	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
CLEC2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6243171962767589	0.0	0.0	0.0	0.0	0.0	0.0	1.231214488988475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.855531685265234	RNASEQ: Oji_mmuo_33177681_mRNA, MICROARRAY: Pietrzyk_24194948_down_day28
ATP8B4	0.0	0.0	0.0	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.310710974645863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.854702869800179	MICROARRAY: Fulton_30459472, EXOMESEQ: Luo_36514862_eqtl
CTSO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6169111896253856	0.0	0.0	1.5296251240459242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2350059370921347	0.0	0.0	2.8519171267175203	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
EDAR	0.0	0.0	1.252186722739321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5988863157653863	1.5105321197129846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8510730385047074	EXOMESEQ: Li_26030808, MICROARRAY: Pietrzyk_24194948_down_day28
GCSAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5953238266481997	0.0	0.0	1.529751335780903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2514121706063783	0.0	0.0	2.8467359972545783	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
LEPROTL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.692749290982952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.153829924457745	0.0	0.0	0.0	0.0	2.846579215440697	RNASEQ: Yuon_chou_37507442_cpg_day14, MICROARRAY: Pietrzyk_24194948_down_day28
IGLL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4430224745292097	0.0	0.0	0.0	1.4023471500515807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8453696245807905	MICROARRAY: Gong_32412065, MASS_SPEC: Zasada_31445514_day36GA
RETREG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5917687886421095	1.4966142276947918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.253177099253087	0.0	2.8449458878951965	MICROARRAY: Pietrzyk_24194948_down_day28, RNASEQ: Yuon_chou_37507442_deg_day14
STYX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6976702876521443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1461806393443341	0.0	0.0	0.0	2.8438509269964785	RNASEQ: Yuon_chou_37507442_cpg_day28, MICROARRAY: Pietrzyk_24194948_down_day28
IL7R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5740585092616095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.269431023532334	1.256351361816064	0.0	2.8434895327939436	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
CEP192	0.0	0.0	0.0	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2987543044820287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.842746199636345	MICROARRAY: Windhorst_37090732, EXOMESEQ: Luo_36514862_eqtl
MGAM	0.0	0.0	0.0	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2987543044820287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.842746199636345	MICROARRAY: Windhorst_37090732, EXOMESEQ: Luo_36514862_eqtl
NTNG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.536661527757752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2281395687701138	1.3016648774938127	0.0	2.838326405251565	RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_up_day5
TMEM204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5775949591773502	0.0	0.0	1.5296402618212874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2222068713567398	1.2548054293724216	0.0	2.8324003885497717	RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_down_day28
HOOK1	0.0	0.0	1.252186722739321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5758265032117247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8280132259510458	EXOMESEQ: Li_26030808, MICROARRAY: Pietrzyk_24194948_down_day28
RFWD3	0.0	0.0	0.0	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2838276248959641	0.0	2.82781952005028	EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_deg_day14
BCL11B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5935454901039834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.233156070566673	0.0	0.0	2.8267015606706565	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
ANKRD27	0.0	0.0	0.0	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2770094244311607	0.0	2.8210013195854766	EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_deg_day14
HP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.389836007320389	1.521381339859738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.297429107726877	0.0	0.0	2.818810447586615	MASS_SPEC: Zasada_31445514_day36GA, RNASEQ: Yuon_chou_37507442_deg_cord
TBC1D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5295645729445368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2429059329667902	1.2853104266646749	0.0	2.814874999609212	RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_up_day5
IFIT1	0.0	0.0	0.0	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2644730719347705	0.0	2.8084649670890864	EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_deg_day14
RGL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5298064589415965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2781531839304079	0.0	2.8079596428720044	MICROARRAY: Pietrzyk_24194948_up_day5, RNASEQ: Yuon_chou_37507442_deg_day14
YY1AP1	0.0	0.0	1.252186722739321	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.248604706183172	0.0	2.792596601337488	EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_deg_day14
QSOX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4948880118294272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2971903479022477	0.0	2.7920783597316747	MICROARRAY: Gong_32412065, RNASEQ: Yuon_chou_37507442_deg_day14
CD44	0.0	0.0	0.0	0.0	0.0	1.3012048499829891	0.0	0.0	0.0	0.0	0.0	1.487099336277632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7883041862606213	GWAS: Ambalavanan_25449221, MASS_SPEC: Zasada_31445514_day36GA
SDAD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.556394601099893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2315947395752609	0.0	0.0	2.787989340675154	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
TESPA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5705236945099963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1672398062605585	0.0	1.216256181429676	0.0	0.0	2.786779875939672	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28
UGCG	0.0	0.0	0.0	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.241956859262834	0.0	0.0	2.78594875441715	RNASEQ: Yuon_chou_37507442_deg_cord, EXOMESEQ: Luo_36514862_eqtl
LMO7	0.0	0.0	0.0	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2218020506692129	1.2413899527753558	0.0	2.7853818479296715	RNASEQ: Yuon_chou_37507442_deg_day14, EXOMESEQ: Luo_36514862_eqtl
CRISP3	0.0	0.0	0.0	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2388077906363355	0.0	0.0	2.7827996857906516	RNASEQ: Yuon_chou_37507442_deg_cord, EXOMESEQ: Luo_36514862_eqtl
MBOAT2	0.0	0.0	1.252186722739321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.530263971803716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.782450694543037	EXOMESEQ: Li_26030808, MICROARRAY: Pietrzyk_24194948_up_day5
MAN1C1	0.0	0.0	1.252186722739321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5297411966043313	0.0	1.2987543044820287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7819279193436524	EXOMESEQ: Li_26030808, MICROARRAY: Pietrzyk_24194948_up_day5
TRAF3IP3	0.0	0.0	1.252186722739321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5297260446565084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7819127673958297	EXOMESEQ: Li_26030808, MICROARRAY: Pietrzyk_24194948_up_day5
LRG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3805136213695783	1.4773044781113158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2987543044820287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7760587825933447	MASS_SPEC: Zasada_31445514_day36GA, MICROARRAY: Windhorst_37090732
APOC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3884376494277673	0.0	1.3874866470202805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7759242964480477	MASS_SPEC: Zasada_31445514, MICROARRAY: Bharracharya_22723293
SERPINA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3865731722376051	0.0	1.3874864370202804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2987543044820287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7740596092578853	MASS_SPEC: Zasada_31445514, MICROARRAY: Bharracharya_22723293
ERG	0.0	0.0	0.0	1.543991895154316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1449364505876944	1.2274708863045434	0.0	0.0	2.771462781458859	RNASEQ: Yuon_chou_37507442_deg_cord, EXOMESEQ: Luo_36514862_eqtl
SEPTIN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4968172583404982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2719670389063995	0.0	0.0	2.7687842972468975	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day5
GIMAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5295948484952293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2389483825676626	0.0	0.0	2.7685432310628917	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_up_day5
CHMP7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5295696188696524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.237045394068105	0.0	0.0	2.7666150129377574	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_up_day5
PLAAT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.497414981993376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2682417352999313	0.0	0.0	2.7656567172933073	RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day5
IGKC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2987153118967467	1.3772507862867944	0.0	1.3874867070202803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7647374933070745	MASS_SPEC: Zasada_31445514, MICROARRAY: Bharracharya_22723293
