gene,dai_34276789,hamvas_30342483li_26030808,luo_36514862,luo_36514862,ambalavanan_25449221,hadchoul,torgerson_30113228,wang_23897914,ahmed_37839510,zasada_31445514,zasada_31445514,bharracharya_22723293,da_paepe_20718599,fulton_30459472,gong_32412065,pietrzyk_24194948,pietrzyk_24194948,pietrzyk_24194948,pietrzyk_24194948,shen_33093882,windhorst_37090732,bhattacharya_33552042,oji_mmuo_33177681,siddiah_37123538,tsotakos_35947545,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,yuon_chou_37507442,zasada_31445514,maic_score,contributors
GCSAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.595323827,0,0,1.529751336,0,0,0,0,0,0,0,0,1.251412171,0,0,2.846735997,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28"
LEPROTL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.692749291,0,0,0,0,0,0,0,0,0,1.153829924,0,0,0,0,2.846579215,"RNASEQ: Yuon_chou_37507442_cpg_day14, MICROARRAY: Pietrzyk_24194948_down_day28"
IGLL5,0,0,0,0,0,0,0,0,0,0,0,1.443022475,0,0,0,1.40234715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.845369625,"MICROARRAY: Gong_32412065, MASS_SPEC: Zasada_31445514_day36GA"
RETREG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.591768789,1.496614228,0,0,0,0,0,0,0,0,0,0,0,1.253177099,0,2.844945888,"MICROARRAY: Pietrzyk_24194948_down_day28, RNASEQ: Yuon_chou_37507442_deg_day14"
STYX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.697670288,0,0,0,0,0,0,0,0,0,0,1.146180639,0,0,0,2.843850927,"RNASEQ: Yuon_chou_37507442_cpg_day28, MICROARRAY: Pietrzyk_24194948_down_day28"
IL7R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.574058509,0,0,0,0,0,0,0,0,0,0,0,1.269431024,1.256351362,0,2.843489533,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28"
CEP192,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298754304,0,0,0,0,0,0,0,0,0,2.8427462,"MICROARRAY: Windhorst_37090732, EXOMESEQ: Luo_36514862_eqtl"
MGAM,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298754304,0,0,0,0,0,0,0,0,0,2.8427462,"MICROARRAY: Windhorst_37090732, EXOMESEQ: Luo_36514862_eqtl"
NTNG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.536661528,0,0,0,0,0,0,0,0,1.228139569,1.301664877,0,2.838326405,"RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_up_day5"
TMEM204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.577594959,0,0,1.529640262,0,0,0,0,0,0,0,0,1.222206871,1.254805429,0,2.832400389,"RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_down_day28"
HOOK1,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,0,1.575826503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.828013226,"EXOMESEQ: Li_26030808, MICROARRAY: Pietrzyk_24194948_down_day28"
RFWD3,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.283827625,0,2.82781952,"EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_deg_day14"
BCL11B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59354549,0,0,0,0,0,0,0,0,0,0,0,1.233156071,0,0,2.826701561,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28"
ANKRD27,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277009424,0,2.82100132,"EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_deg_day14"
HP,0,0,0,0,0,0,0,0,0,0,1.389836007,1.52138134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.297429108,0,0,2.818810448,"MASS_SPEC: Zasada_31445514_day36GA, RNASEQ: Yuon_chou_37507442_deg_cord"
TBC1D4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529564573,0,0,0,0,0,0,0,0,1.242905933,1.285310427,0,2.814875,"RNASEQ: Yuon_chou_37507442_deg_day14, MICROARRAY: Pietrzyk_24194948_up_day5"
IFIT1,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264473072,0,2.808464967,"EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_deg_day14"
RGL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529806459,0,0,0,0,0,0,0,0,0,1.278153184,0,2.807959643,"MICROARRAY: Pietrzyk_24194948_up_day5, RNASEQ: Yuon_chou_37507442_deg_day14"
YY1AP1,0,0,1.252186723,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.248604706,0,2.792596601,"EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_deg_day14"
QSOX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.494888012,0,0,0,0,0,0,0,0,0,0,0,0,0,1.297190348,0,2.79207836,"MICROARRAY: Gong_32412065, RNASEQ: Yuon_chou_37507442_deg_day14"
CD44,0,0,0,0,0,1.30120485,0,0,0,0,0,1.487099336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.788304186,"GWAS: Ambalavanan_25449221, MASS_SPEC: Zasada_31445514_day36GA"
SDAD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.556394601,0,0,0,0,0,0,0,0,0,0,0,1.23159474,0,0,2.787989341,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28"
TESPA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.570523695,0,0,0,0,0,0,0,0,0,1.167239806,0,1.216256181,0,0,2.786779876,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day28"
UGCG,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241956859,0,0,2.785948754,"RNASEQ: Yuon_chou_37507442_deg_cord, EXOMESEQ: Luo_36514862_eqtl"
LMO7,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.221802051,1.241389953,0,2.785381848,"RNASEQ: Yuon_chou_37507442_deg_day14, EXOMESEQ: Luo_36514862_eqtl"
CRISP3,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.238807791,0,0,2.782799686,"RNASEQ: Yuon_chou_37507442_deg_cord, EXOMESEQ: Luo_36514862_eqtl"
MBOAT2,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.530263972,0,0,0,0,0,0,0,0,0,0,0,2.782450695,"EXOMESEQ: Li_26030808, MICROARRAY: Pietrzyk_24194948_up_day5"
MAN1C1,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529741197,0,1.298754304,0,0,0,0,0,0,0,0,0,2.781927919,"EXOMESEQ: Li_26030808, MICROARRAY: Pietrzyk_24194948_up_day5"
TRAF3IP3,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529726045,0,0,0,0,0,0,0,0,0,0,0,2.781912767,"EXOMESEQ: Li_26030808, MICROARRAY: Pietrzyk_24194948_up_day5"
LRG1,0,0,0,0,0,0,0,0,0,0,1.380513621,1.477304478,0,0,0,0,0,0,0,0,0,1.298754304,0,0,0,0,0,0,0,0,0,2.776058783,"MASS_SPEC: Zasada_31445514_day36GA, MICROARRAY: Windhorst_37090732"
APOC2,0,0,0,0,0,0,0,0,0,0,1.388437649,0,1.387486647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.775924296,"MASS_SPEC: Zasada_31445514, MICROARRAY: Bharracharya_22723293"
SERPINA1,0,0,0,0,0,0,0,0,0,0,1.386573172,0,1.387486437,0,0,0,0,0,0,0,0,1.298754304,0,0,0,0,0,0,0,0,0,2.774059609,"MASS_SPEC: Zasada_31445514, MICROARRAY: Bharracharya_22723293"
ERG,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.144936451,1.227470886,0,0,2.771462781,"RNASEQ: Yuon_chou_37507442_deg_cord, EXOMESEQ: Luo_36514862_eqtl"
SEPTIN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496817258,0,0,0,0,0,0,0,0,0,0,1.271967039,0,0,2.768784297,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day5"
GIMAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529594848,0,0,0,0,0,0,0,0,1.238948383,0,0,2.768543231,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_up_day5"
CHMP7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529569619,0,0,0,0,0,0,0,0,1.237045394,0,0,2.766615013,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_up_day5"
PLAAT4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497414982,0,0,0,0,0,0,0,0,0,0,1.268241735,0,0,2.765656717,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day5"
IGKC,0,0,0,0,0,0,0,0,0,1.298715312,1.377250786,0,1.387486707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.764737493,"MASS_SPEC: Zasada_31445514, MICROARRAY: Bharracharya_22723293"
DAAM2,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219777988,0,0,2.763769883,"RNASEQ: Yuon_chou_37507442_deg_cord, EXOMESEQ: Luo_36514862_eqtl"
ABCA13,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219231498,0,0,2.763223393,"RNASEQ: Yuon_chou_37507442_deg_cord, EXOMESEQ: Luo_36514862_eqtl"
PLXDC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52963017,0,0,0,0,0,0,0,0,1.230351695,0,0,2.759981865,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_up_day5"
LPXN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.536055047,0,0,0,0,0,0,0,0,0,0,1.223765484,0,0,2.759820531,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day5"
RIOX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529609986,0,0,0,0,0,0,0,0,1.227349336,0,0,2.756959322,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_up_day5"
ERVH48-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.581133515,0,0,1.529680629,0,0,0,0,0,0,1.164259833,0,0,0,0,2.745393347,"MICROARRAY: Pietrzyk_24194948_down_day28, RNASEQ: Yuon_chou_37507442_cpg_day14"
BTN3A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529574665,0,0,0,0,0,0,0,0,1.214475045,0,0,2.74404971,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_up_day5"
TF,0,0,0,0,0,0,0,0,0,0,0,1.526278769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.215891858,0,0,2.742170627,"RNASEQ: Yuon_chou_37507442_deg_cord, MASS_SPEC: Zasada_31445514_day36GA"
LGALS3BP,0,0,0,0,0,0,0,0,0,0,1.385174814,1.511586482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150617079,1.228585541,0,0,2.740172022,"MASS_SPEC: Zasada_31445514_day36GA, RNASEQ: Yuon_chou_37507442_deg_cord"
CYP2U1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.495980096,0,0,0,0,0,0,0,0,0,0,0,1.242500439,0,2.738480534,"MICROARRAY: Pietrzyk_24194948_down_day5, RNASEQ: Yuon_chou_37507442_deg_day14"
SLC18A2,0,0,0,0,0,0,0,0,0,0,0,0,1.387486377,0,0,1.332841576,0,0,0,0,0,0,0,0,0,0,0,0,1.349242005,1.257971809,0,2.736728382,"MICROARRAY: Bharracharya_22723293, RNASEQ: Yuon_chou_37507442_deg_cord"
CCR7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502764763,0,0,0,0,0,0,0,0,0,0,1.233571069,0,0,2.736335832,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day5"
CLU,0,0,0,0,0,0,0,0,0,0,0,1.496894194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234963011,0,0,2.731857205,"RNASEQ: Yuon_chou_37507442_deg_cord, MASS_SPEC: Zasada_31445514_day36GA"
CD3D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.572290922,0,0,0,0,0,0,0,0,0,1.155370419,0,0,0,0,2.727661342,"RNASEQ: Yuon_chou_37507442_cpg_day14, MICROARRAY: Pietrzyk_24194948_down_day28"
GATA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.579363939,0,0,0,0,0,0,0,0,0,0,1.147607239,0,0,0,2.726971178,"RNASEQ: Yuon_chou_37507442_cpg_day28, MICROARRAY: Pietrzyk_24194948_down_day28"
PITPNC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.496001035,0,0,0,0,0,0,0,0,1.164550254,0,1.229072281,0,0,2.725073315,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Pietrzyk_24194948_down_day5"
KIF18B,0,0,0,0,0,0,0,0,0,0,0,0,1.387486347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33090633,1.238271771,0,2.718392677,"MICROARRAY: Bharracharya_22723293, RNASEQ: Yuon_chou_37507442_deg_cord"
MMP8,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.171634005,0,0,0,0,2.7156259,"EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_cpg_day14"
ABLIM1,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.171457227,0,0,0,0,2.715449122,"EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_cpg_day14"
CLCN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.366809164,0,0,0,0,0,0,0,0,0,0,0,0,1.335942492,0,0,2.702751656,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Gong_32412065"
C1S,0,0,0,0,0,0,0,0,0,0,0,1.531176198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.170623844,0,0,0,0,2.701800042,"RNASEQ: Yuon_chou_37507442_cpg_day14, MASS_SPEC: Zasada_31445514_day36GA"
CRTAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529685675,0,0,0,0,0,0,1.170548082,0,0,0,0,2.700233757,"MICROARRAY: Pietrzyk_24194948_up_day5, RNASEQ: Yuon_chou_37507442_cpg_day14"
CYS1,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,1.447834441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700021164,"EXOMESEQ: Li_26030808, MICROARRAY: Gong_32412065"
CNR2,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,1.446198909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.698385632,"EXOMESEQ: Li_26030808, MICROARRAY: Gong_32412065"
IGHG3,0,0,0,0,0,0,0,0,0,0,1.378183025,1.447919904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24546619,0,0,2.693386093,"MASS_SPEC: Zasada_31445514_day36GA, RNASEQ: Yuon_chou_37507442_deg_cord"
NKTR,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14920844,0,0,0,0,2.693200335,"EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_cpg_day14"
HBG2,0,0,0,0,0,0,0,0,0,0,1.382378099,0,0,0,1.310711075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.693089173,"MASS_SPEC: Zasada_31445514, MICROARRAY: Fulton_30459472"
ARID1B,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.147145318,0,0,0,2.691137213,"EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_cpg_day28"
ANXA3,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.146557045,0,0,0,2.690548941,"EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_cpg_day28"
SPC25,0,0,0,0,0,0,0,0,0,0,0,0,1.387485947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235416739,1.302553319,0,2.690039266,"MICROARRAY: Bharracharya_22723293, RNASEQ: Yuon_chou_37507442_deg_day14"
NF2,0,0,0,1.543991895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.144114657,0,0,0,2.688106552,"EXOMESEQ: Luo_36514862_eqtl, RNASEQ: Yuon_chou_37507442_cpg_day28"
COL19A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.436856161,0,0,0,0,0,0,0,0,0,0,0,0,0,1.251126192,0,2.687982353,"MICROARRAY: Gong_32412065, RNASEQ: Yuon_chou_37507442_deg_day14"
IGHA1,0,0,0,0,0,0,0,0,0,1.298715312,0,0,1.387486997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.686202309,"MICROARRAY: Bharracharya_22723293, MASS_SPEC: Ahmed_37839510"
ANXA8L1,0,0,0,0,0,0,0,0,0,1.298715312,0,0,1.387485477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.686200789,"MICROARRAY: Bharracharya_22723293, MASS_SPEC: Ahmed_37839510"
SP140L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461784315,0,0,0,0,0,0,0,0,0,0,0,0,1.22030424,0,0,2.682088555,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Gong_32412065"
FCRL1,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,1.429652922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.681839645,"EXOMESEQ: Li_26030808, MICROARRAY: Gong_32412065"
TOP2A,0,0,0,0,0,0,0,0,0,0,0,0,1.387485907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.240541125,1.288940364,0,2.676426271,"MICROARRAY: Bharracharya_22723293, RNASEQ: Yuon_chou_37507442_deg_day14"
EBF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.458147763,0,0,0,0,0,0,0,0,0,0,0,0,1.215588255,0,0,2.673736018,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Gong_32412065"
RTKN2,0,0,0,0,0,0,0,0,0,0,0,0,1.387485757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27992246,0,2.667408217,"MICROARRAY: Bharracharya_22723293, RNASEQ: Yuon_chou_37507442_deg_day14"
DLGAP5,0,0,0,0,0,0,0,0,0,0,0,0,1.387486257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.274729603,0,0,2.66221586,"MICROARRAY: Bharracharya_22723293, RNASEQ: Yuon_chou_37507442_deg_cord"
CD180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.400365556,0,0,0,0,0,0,0,0,0,0,1.162504679,0,0,1.261652868,0,2.662018424,"MICROARRAY: Gong_32412065, RNASEQ: Yuon_chou_37507442_deg_day14"
PAPPA2,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40904008,0,0,2.661226803,"EXOMESEQ: Li_26030808, RNASEQ: Yuon_chou_37507442_deg_cord"
RUBCNL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42556885,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234644044,0,2.660212894,"MICROARRAY: Gong_32412065, RNASEQ: Yuon_chou_37507442_deg_day14"
KLHL14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.384086101,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272065414,0,2.656151515,"MICROARRAY: Gong_32412065, RNASEQ: Yuon_chou_37507442_deg_day14"
STAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.424245486,0,0,0,0,0,0,0,0,0,0,0,0,1.226984726,0,0,2.651230211,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Gong_32412065"
HLA-DQB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.411990564,0,0,0,0,0,0,0,1.237369222,0,0,0,0,0,0,0,2.649359785,"MICROARRAY: Gong_32412065, RNASEQ: Oji_mmuo_33177681_mRNA"
IL18R1,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.394838343,0,0,2.647025066,"EXOMESEQ: Li_26030808, RNASEQ: Yuon_chou_37507442_deg_cord"
TTK,0,0,0,0,0,0,0,0,0,0,0,0,1.387486397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.259216814,0,2.646703211,"MICROARRAY: Bharracharya_22723293, RNASEQ: Yuon_chou_37507442_deg_day14"
CAMK2D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40648223,0,0,0,0,0,0,0,0,0,0,0,0,1.233342534,0,0,2.639824764,"RNASEQ: Yuon_chou_37507442_deg_cord, MICROARRAY: Gong_32412065"
CD8A,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387486667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63967339,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
SELE,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387486497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63967322,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
ADORA3,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387486307,0,0,0,0,0,1.205853635,0,0,0,0,0,0,0,0,0,0,0,0,2.63967303,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
CD5L,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387486277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.639673,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
KMO,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387486197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63967292,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
NEK2,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387485857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63967258,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
MARCO,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387485847,0,0,1.359205775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63967257,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
RORC,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387485797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63967252,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
KANK4,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387485687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63967241,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
FCER1A,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387485657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63967238,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
S100A3,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387485517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63967224,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
ITLN1,0,0,1.252186723,0,0,0,0,0,0,0,0,0,1.387485447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63967217,"MICROARRAY: Bharracharya_22723293, EXOMESEQ: Li_26030808"
BIRC5,0,0,0,0,0,0,0,0,0,0,0,0,1.387485987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.252135242,0,2.639621229,"MICROARRAY: Bharracharya_22723293, RNASEQ: Yuon_chou_37507442_deg_day14"
FAM167A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.475352264,0,0,0,0,0,0,0,0,0,0,1.160762151,0,0,0,0,2.636114415,"MICROARRAY: Gong_32412065, RNASEQ: Yuon_chou_37507442_cpg_day14"
MKI67,0,0,0,0,0,0,0,0,0,0,0,0,1.387486097,0,0,0,0,0,0,0,0,0,0,0,0,0,1.157441249,0,1.23847904,1.247133885,0,2.634619982,"MICROARRAY: Bharracharya_22723293, RNASEQ: Yuon_chou_37507442_deg_day14"
JUN,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,1.380479803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.632666526,"EXOMESEQ: Li_26030808, MICROARRAY: Gong_32412065"
AGT,0,0,1.252186723,0,0,0,0,0,0,0,1.379581383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.631768106,"MASS_SPEC: Zasada_31445514, EXOMESEQ: Li_26030808"
CR2,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,1.377772572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.629959295,"EXOMESEQ: Li_26030808, MICROARRAY: Gong_32412065"
TENT5B,0,0,1.252186723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.377285906,0,0,2.629472629,"EXOMESEQ: Li_26030808, RNASEQ: Yuon_chou_37507442_deg_cord"
