gene	Nichols_24571919	Chen28689251	Bao_27137150	Bhaskaran_22911455	Chao27770432	Denervaud_26353077_down_ranked	Denervaud_26353077_up_ranked	Natarajan_28851267_down	Natarajan_28851267_up	Revhaug_31454811_down_ranked	Revhaug_31454811_up_ranked	Shrestha_33446917_down_	Shrestha_33446917_up	Al_mudares_37368978_female	Al_mudares_37368978_male	Bhattacharya_25150062	Cheng_31961470	Coarfa_28818871_female_down_day21_ranked	Coarfa_28818871_female_down_day7_ranked	Coarfa_28818871_female_up_day21_ranked	Coarfa_28818871_female_up_day7_ranked	Coarfa_28818871_male_down_day21	Coarfa_28818871_male_down_day7	Coarfa_28818871_male_up_day21	Coarfa_28818871_male_up_day7	Dong_36157523	Dravet_gounot_29287116_p21	Nitkin_32753701_24hr_unranked	Nitkin_32753701_6hr_unranked	Rao_37310763_ranked	x_dravet_gounot_29287116_p10	Hurskainen_33692365_endothelial	Hurskainen_33692365_epithelial	Hurskainen_33692365_stroma	Scaffa_34417156_ranked	maic_score	contributors
RASGRP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.546470462514063	0.0	0.0	0.0	0.0	0.0	1.46468411784122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3096438719199253	1.3087693545358676	1.3081028204726892	0.0	4.320798452275208	MICROARRAY: Revhaug_31454811_down_ranked, SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Bhattacharya_25150062
C15orf48	0.0	0.0	0.0	0.0	0.0	0.0	1.662222348838045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3494488095896395	0.0	1.308787214086106	1.3078625385669385	1.3070405397830867	0.0	4.320458372513791	SCRNASEQ: Hurskainen_33692365_endothelial, MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked
BHLHE40	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4242649817461939	1.464685657868015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.376210449991524	4.3135629413320045	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Bhattacharya_25150062, METHYLATION: Chen28689251
GUCY1A1	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4333302943562094	0.0	1.4646855578412852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.371314804210329	4.308667195524079	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Bhattacharya_25150062, METHYLATION: Chen28689251
ADGRG2	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4646835278412198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.367357021605608	4.304707382919293	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Bhattacharya_25150062, METHYLATION: Chen28689251
VSNL1	0.0	0.0	1.4728693033205753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4646831578412198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.346406443065445	0.0	0.0	0.0	0.0	1.3645059175491265	4.302058378710922	MICROARRAY: Bao_27137150, SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Bhattacharya_25150062
CASP8	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5025844052418609	0.0	1.3460189914999887	0.0	1.322198668395561	1.3217963022185497	1.3234948250480754	0.0	4.298746063762402	SCRNASEQ: Hurskainen_33692365_stroma, RNASEQ: Nitkin_32753701_24hr_unranked, METHYLATION: Chen28689251
LSP1	0.0	0.0	1.4728693033205753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43519248525263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3835070255045863	4.291568814077792	MICROARRAY: Bao_27137150, SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Al_mudares_37368978_female
LARS2	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4242961220635124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3922575922179619	4.289220547753939	SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Al_mudares_37368978_male
GMFG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5464703324228761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3580973918625892	0.0	0.0	0.0	0.0	1.3838071417211626	4.288374866006628	MICROARRAY: Revhaug_31454811_down_ranked, SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked
SULF1	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4895093990469637	0.0	0.0	0.0	0.0	0.0	1.3238548735409446	1.3235026763536315	1.32549766676493	0.0	4.287673899284359	SCRNASEQ: Hurskainen_33692365_stroma, RNASEQ: Dong_36157523, METHYLATION: Chen28689251
CD82	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5025844052418609	0.0	0.0	0.0	1.3104529376518652	1.309559161992677	1.3090987086191914	0.0	4.285704176366191	SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Nitkin_32753701_24hr_unranked, METHYLATION: Chen28689251
ZBTB20	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4242806139373578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3789490104668285	4.275896457876652	SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Al_mudares_37368978_male
SKAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5464704143132353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3441467308544615	0.0	0.0	0.0	0.0	1.3839009280388626	4.2745180732065595	MICROARRAY: Revhaug_31454811_down_ranked, SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Rao_37310763_ranked
MAP4K4	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4242849399331992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.322979178866374	1.3226056110940456	1.3244243206514774	1.3670006335985476	4.263952407004212	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Al_mudares_37368978_female, METHYLATION: Chen28689251
CTDSPL	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.424282847107524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3598541161938147	4.256803796773804	SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Al_mudares_37368978_male
CREG1	0.0	0.0	0.0	0.0	1.4514167718539397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.424271309061665	1.4646856378492608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3175441608318115	1.3168721940001706	1.3177186737983617	0.0	4.233821083501563	SCRNASEQ: Hurskainen_33692365_stroma, RNASEQ: Bhattacharya_25150062, MICROARRAY: Chao27770432
CENPF	0.0	0.0	1.4728693033205753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4401234620898606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3160307319920646	1.3153315819239253	1.3158486171677073	0.0	4.2290234974025	SCRNASEQ: Hurskainen_33692365_endothelial, MICROARRAY: Bao_27137150, RNASEQ: Coarfa_28818871_male_down_day21
DUSP19	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.437327915925179	0.0	1.3112334481226782	1.3103782215775162	1.3100945967656938	0.0	4.221228197520323	SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
RAPH1	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.424280738002367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3220273368287974	1.3216207894503698	1.3232845819949248	0.0	4.220232153469757	SCRNASEQ: Hurskainen_33692365_stroma, METHYLATION: Chen28689251, RNASEQ: Al_mudares_37368978_male
TFCP2L1	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4242648576811847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3198571369831227	1.3193001206266586	1.3206178148470686	0.0	4.217549506000719	SCRNASEQ: Hurskainen_33692365_stroma, METHYLATION: Chen28689251, RNASEQ: Al_mudares_37368978_male
GLRX2	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4235592942472626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.318619742334273	1.3179545227372798	1.3190686555080648	0.0	4.215294783227794	SCRNASEQ: Hurskainen_33692365_stroma, RNASEQ: Al_mudares_37368978_female, METHYLATION: Chen28689251
SPC25	0.0	0.0	1.4728693033205753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.424298233330943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3119473296508606	1.3110997740689223	1.3109134381305958	0.0	4.209114866302379	SCRNASEQ: Hurskainen_33692365_endothelial, MICROARRAY: Bao_27137150, RNASEQ: Al_mudares_37368978_male
BACH2	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3483445258351474	0.0	0.0	0.0	0.0	1.3853077228118864	4.206319082119499	SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
ABCD2	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.347270816460884	0.0	0.0	0.0	0.0	1.3859454698057847	4.205883119739134	SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
COX6A1	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3433150654950783	0.0	0.0	0.0	0.0	1.3773921575938814	4.193374056561425	SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
ENC1	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3490019944979277	0.0	0.0	0.0	0.0	1.369964281236206	4.191633109206599	SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
RNF152	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3454721290555707	0.0	1.3200094317091349	1.3194463812668082	1.320805927052519	1.366738031909135	4.184876994437171	SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
FOXJ2	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3435149923804979	0.0	0.0	0.0	0.0	1.3683511565726705	4.184532982425633	SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
LYAR	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3433454179559616	0.0	0.0	0.0	0.0	1.3609795520055836	4.17699180343401	SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
MFSD6	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3450824215014126	0.0	1.3225889236309676	1.3222058320109693	1.3239706382736265	0.0	4.141719893247505	SCRNASEQ: Hurskainen_33692365_stroma, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
ICOS	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3433859213762616	0.0	1.3219987815676701	1.32159153732234	1.3232513857233748	0.0	4.139304140572102	SCRNASEQ: Hurskainen_33692365_stroma, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
HDAC4	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3452834712112338	0.0	1.3203425764222867	1.3197974068031681	1.32121534773497	0.0	4.139165652418669	SCRNASEQ: Hurskainen_33692365_stroma, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
TAF1A	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3471007923243206	0.0	1.3162306188199555	1.315536346820135	1.316080991068558	0.0	4.135998244616742	SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
CHD6	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3549346863821583	0.0	1.3059507248141278	1.3049275750545977	0.0	0.0	4.133552244668751	SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
LHX6	0.0	0.0	0.0	0.0	1.4514167718539397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3674444868853086	0.0	1.3128135059050554	1.3119968393285082	1.3119646533963483	0.0	4.131674764644304	SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Rao_37310763_ranked, MICROARRAY: Chao27770432
ARL5A	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3433915811637054	0.0	1.3124042138288974	1.3115678081174018	1.3114888401707971	0.0	4.128462628465068	SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
HSPA12B	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3459988596511838	0.0	1.3079876667745418	1.3070337282727558	1.3060889133319844	0.0	4.1266533598981905	SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
POLR3F	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3432622085701376	0.0	1.3074831904946262	1.3065169406775596	1.305480315020233	0.0	4.123412232537229	SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
RBPJL	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.343306962395732	0.0	1.305731801145485	1.3046838073210145	0.0	0.0	4.121705597013682	SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked
HSPA8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.843682394632221	1.424251458660187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.625385004290574	3.469067398922795	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Al_mudares_37368978_female
CH25H	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0277984751659495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3499772464360495	0.0	0.0	0.0	0.0	0.0	3.3777757216019992	MICROARRAY: Natarajan_28851267_up, RNASEQ: Rao_37310763_ranked
ANKRD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8931438134265814	0.0	0.0	0.0	0.0	1.4266851525868052	1.4242522030502425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.319828966013387	MICROARRAY: Natarajan_28851267_up, RNASEQ: Al_mudares_37368978_female
CCL5	0.0	0.0	0.0	0.0	0.0	0.0	1.8161148107593497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5025844052418609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3186992160012103	MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Nitkin_32753701_24hr_unranked
MYBPHL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8507269707027594	0.0	0.0	0.0	1.4501275970376966	1.4242424019145128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3008545677404557	MICROARRAY: Revhaug_31454811_down_ranked, RNASEQ: Al_mudares_37368978_female
SERPINA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7876942182001692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5025844052418609	0.0	1.3904892519970353	0.0	0.0	0.0	0.0	0.0	3.2902786234420303	MICROARRAY: Natarajan_28851267_up, RNASEQ: Nitkin_32753701_24hr_unranked
PRRG1	0.0	1.4726668334724653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.801969513059333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.274636346531798	METHYLATION: Chen28689251, RNASEQ: Al_mudares_37368978_male
PTGS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9419984311909029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.318543594971267	1.3178862677718763	1.3189690666934146	0.0	3.2609674978843177	SCRNASEQ: Hurskainen_33692365_stroma, MICROARRAY: Natarajan_28851267_up
GALNT16	0.0	0.0	0.0	0.0	0.0	1.775195097853871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4646854178412199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3766519796760255	0.0	0.0	0.0	0.0	0.0	3.239880515695091	RNASEQ: Bhattacharya_25150062, MICROARRAY: Denervaud_26353077_down_ranked
ADAMTS5	0.0	0.0	0.0	0.0	0.0	1.7585701459373937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46468433784122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2232544837786135	RNASEQ: Bhattacharya_25150062, MICROARRAY: Denervaud_26353077_down_ranked
HSP90AB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.610788219546663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6046287410084905	3.2154169605551535	SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Al_mudares_37368978_female
S1PR5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7071884670409243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5025844052418609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.209772872282785	MICROARRAY: Shrestha_33446917_down_, RNASEQ: Nitkin_32753701_24hr_unranked
C4A	0.0	0.0	0.0	1.7113236536958742	0.0	0.0	1.662221648838045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4895093990469637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.200833052742838	RNASEQ: Dong_36157523, MICROARRAY: Bhaskaran_22911455
GPNMB	0.0	0.0	0.0	1.7113236436958743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4895093990469637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.200833042742838	RNASEQ: Dong_36157523, MICROARRAY: Bhaskaran_22911455
CCDC85B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8100424305970972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3884026915654475	3.1984451221625445	SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Natarajan_28851267_up
CMA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6853574396364712	0.0	0.0	1.46468310784122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5025844052418609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.187941844878332	RNASEQ: Nitkin_32753701_24hr_unranked, MICROARRAY: Shrestha_33446917_up
MMP12	0.0	0.0	0.0	0.0	0.0	1.6366538318832276	0.0	0.0	0.0	0.0	0.0	0.0	1.6853573896364713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5025844052418609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1879417948783324	MICROARRAY: Shrestha_33446917_up, RNASEQ: Nitkin_32753701_24hr_unranked
CSF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6853573296364712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5025844052418609	0.0	1.3459491400618746	0.0	0.0	0.0	0.0	0.0	3.187941734878332	MICROARRAY: Shrestha_33446917_up, RNASEQ: Nitkin_32753701_24hr_unranked
CCL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6853573196364713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5025844052418609	0.0	1.3838887323443547	0.0	0.0	0.0	0.0	0.0	3.187941724878332	MICROARRAY: Shrestha_33446917_up, RNASEQ: Nitkin_32753701_24hr_unranked
