gene,Nichols_24571919,Chen28689251,Bao_27137150,Bhaskaran_22911455,Chao27770432,Denervaud_26353077_down_ranked,Denervaud_26353077_up_ranked,Natarajan_28851267_down,Natarajan_28851267_up,Revhaug_31454811_down_ranked,Revhaug_31454811_up_ranked,Shrestha_33446917_down_,Shrestha_33446917_up,Al_mudares_37368978_female,Al_mudares_37368978_male,Bhattacharya_25150062,Cheng_31961470,Coarfa_28818871_female_down_day21_ranked,Coarfa_28818871_female_down_day7_ranked,Coarfa_28818871_female_up_day21_ranked,Coarfa_28818871_female_up_day7_ranked,Coarfa_28818871_male_down_day21,Coarfa_28818871_male_down_day7,Coarfa_28818871_male_up_day21,Coarfa_28818871_male_up_day7,Dong_36157523,Dravet_gounot_29287116_p21,Nitkin_32753701_24hr_unranked,Nitkin_32753701_6hr_unranked,Rao_37310763_ranked,x_dravet_gounot_29287116_p10,Hurskainen_33692365_endothelial,Hurskainen_33692365_epithelial,Hurskainen_33692365_stroma,Scaffa_34417156_ranked,maic_score,contributors
ABCD2,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347270816,0,0,0,0,1.38594547,4.20588312,"SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
COX6A1,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343315065,0,0,0,0,1.377392158,4.193374057,"SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
ENC1,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349001994,0,0,0,0,1.369964281,4.191633109,"SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
RNF152,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345472129,0,1.320009432,1.319446381,1.320805927,1.366738032,4.184876994,"SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
FOXJ2,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343514992,0,0,0,0,1.368351157,4.184532982,"SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
LYAR,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343345418,0,0,0,0,1.360979552,4.176991803,"SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
MFSD6,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345082422,0,1.322588924,1.322205832,1.323970638,0,4.141719893,"SCRNASEQ: Hurskainen_33692365_stroma, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
ICOS,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343385921,0,1.321998782,1.321591537,1.323251386,0,4.139304141,"SCRNASEQ: Hurskainen_33692365_stroma, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
HDAC4,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345283471,0,1.320342576,1.319797407,1.321215348,0,4.139165652,"SCRNASEQ: Hurskainen_33692365_stroma, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
TAF1A,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347100792,0,1.316230619,1.315536347,1.316080991,0,4.135998245,"SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
CHD6,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.354934686,0,1.305950725,1.304927575,0,0,4.133552245,"SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
LHX6,0,0,0,0,1.451416772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.367444487,0,1.312813506,1.311996839,1.311964653,0,4.131674765,"SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Rao_37310763_ranked, MICROARRAY: Chao27770432"
ARL5A,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343391581,0,1.312404214,1.311567808,1.31148884,0,4.128462628,"SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
HSPA12B,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34599886,0,1.307987667,1.307033728,1.306088913,0,4.12665336,"SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
POLR3F,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343262209,0,1.30748319,1.306516941,1.305480315,0,4.123412233,"SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
RBPJL,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343306962,0,1.305731801,1.304683807,0,0,4.121705597,"SCRNASEQ: Hurskainen_33692365_endothelial, METHYLATION: Chen28689251, RNASEQ: Rao_37310763_ranked"
HSPA8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.843682395,1.424251459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625385004,3.469067399,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Al_mudares_37368978_female"
CH25H,0,0,0,0,0,0,0,0,2.027798475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349977246,0,0,0,0,0,3.377775722,"MICROARRAY: Natarajan_28851267_up, RNASEQ: Rao_37310763_ranked"
ANKRD1,0,0,0,0,0,0,0,0,1.893143813,0,0,0,0,1.426685153,1.424252203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.319828966,"MICROARRAY: Natarajan_28851267_up, RNASEQ: Al_mudares_37368978_female"
CCL5,0,0,0,0,0,0,1.816114811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,0,0,0,0,0,0,3.318699216,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Nitkin_32753701_24hr_unranked"
MYBPHL,0,0,0,0,0,0,0,0,0,1.850726971,0,0,0,1.450127597,1.424242402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.300854568,"MICROARRAY: Revhaug_31454811_down_ranked, RNASEQ: Al_mudares_37368978_female"
SERPINA3,0,0,0,0,0,0,0,0,1.787694218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,1.390489252,0,0,0,0,0,3.290278623,"MICROARRAY: Natarajan_28851267_up, RNASEQ: Nitkin_32753701_24hr_unranked"
PRRG1,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,1.801969513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.274636347,"METHYLATION: Chen28689251, RNASEQ: Al_mudares_37368978_male"
PTGS2,0,0,0,0,0,0,0,0,1.941998431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.318543595,1.317886268,1.318969067,0,3.260967498,"SCRNASEQ: Hurskainen_33692365_stroma, MICROARRAY: Natarajan_28851267_up"
GALNT16,0,0,0,0,0,1.775195098,0,0,0,0,0,0,0,0,0,1.464685418,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37665198,0,0,0,0,0,3.239880516,"RNASEQ: Bhattacharya_25150062, MICROARRAY: Denervaud_26353077_down_ranked"
ADAMTS5,0,0,0,0,0,1.758570146,0,0,0,0,0,0,0,0,0,1.464684338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.223254484,"RNASEQ: Bhattacharya_25150062, MICROARRAY: Denervaud_26353077_down_ranked"
HSP90AB1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61078822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.604628741,3.215416961,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Al_mudares_37368978_female"
S1PR5,0,0,0,0,0,0,0,0,0,0,0,1.707188467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,0,0,0,0,0,0,3.209772872,"MICROARRAY: Shrestha_33446917_down_, RNASEQ: Nitkin_32753701_24hr_unranked"
C4A,0,0,0,1.711323654,0,0,1.662221649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.489509399,0,0,0,0,0,0,0,0,0,3.200833053,"RNASEQ: Dong_36157523, MICROARRAY: Bhaskaran_22911455"
GPNMB,0,0,0,1.711323644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.489509399,0,0,0,0,0,0,0,0,0,3.200833043,"RNASEQ: Dong_36157523, MICROARRAY: Bhaskaran_22911455"
CCDC85B,0,0,0,0,0,0,0,0,1.810042431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388402692,3.198445122,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Natarajan_28851267_up"
CMA1,0,0,0,0,0,0,0,0,0,0,0,0,1.68535744,0,0,1.464683108,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,0,0,0,0,0,0,3.187941845,"RNASEQ: Nitkin_32753701_24hr_unranked, MICROARRAY: Shrestha_33446917_up"
MMP12,0,0,0,0,0,1.636653832,0,0,0,0,0,0,1.68535739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,0,0,0,0,0,0,3.187941795,"MICROARRAY: Shrestha_33446917_up, RNASEQ: Nitkin_32753701_24hr_unranked"
CSF1,0,0,0,0,0,0,0,0,0,0,0,0,1.68535733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,1.34594914,0,0,0,0,0,3.187941735,"MICROARRAY: Shrestha_33446917_up, RNASEQ: Nitkin_32753701_24hr_unranked"
CCL2,0,0,0,0,0,0,0,0,0,0,0,0,1.68535732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,1.383888732,0,0,0,0,0,3.187941725,"MICROARRAY: Shrestha_33446917_up, RNASEQ: Nitkin_32753701_24hr_unranked"
HSPA5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.789947209,1.424263989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312984837,1.312172352,1.312163831,1.393028839,3.182976048,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Al_mudares_37368978_female"
TREML4,0,0,0,0,0,0,0,0,0,0,0,1.757965481,0,0,1.424244759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35437162,0,0,0,0,0,3.18221024,"MICROARRAY: Shrestha_33446917_down_, RNASEQ: Al_mudares_37368978_male"
Abcb1b,0,0,0,0,0,0,0,0,1.833606244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344342029,0,0,0,0,0,3.177948273,"MICROARRAY: Natarajan_28851267_up, RNASEQ: Rao_37310763_ranked"
C1QB,0,0,0,1.711323614,0,0,1.662221629,0,0,0,0,0,0,0,0,1.464685468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.176009082,"RNASEQ: Bhattacharya_25150062, MICROARRAY: Bhaskaran_22911455"
EGFEM1P,0,0,0,0,0,1.802903351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.371089717,3.173993068,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Denervaud_26353077_down_ranked"
ESR1,0,0,0,0,0,1.686528688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.487336945,0,0,0,0,0,3.173865633,"MICROARRAY: Denervaud_26353077_down_ranked, RNASEQ: Rao_37310763_ranked"
GJB2,0,0,0,0,0,0,0,0,0,0,0,1.820658689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344236238,0,0,0,0,0,3.164894928,"MICROARRAY: Shrestha_33446917_down_, RNASEQ: Rao_37310763_ranked"
PRKCB,0,0,0,0,0,0,1.662222249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,0,0,0,0,0,0,3.164806654,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Nitkin_32753701_24hr_unranked"
C3AR1,0,0,0,0,0,0,1.662222149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,0,0,0,0,0,0,3.164806554,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Nitkin_32753701_24hr_unranked"
S100A9,0,0,0,0,0,0,1.662222009,0,0,0,0,0,0,1.42886209,1.424244387,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,1.482877045,0,0,0,0,0,3.164806414,"RNASEQ: Nitkin_32753701_24hr_unranked, MICROARRAY: Denervaud_26353077_up_ranked"
ITGAM,0,0,0,0,1.451416772,0,1.662221809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,1.448459792,0,0,0,0,0,3.164806214,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Nitkin_32753701_24hr_unranked"
C1QA,0,0,0,0,0,0,1.662221769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,0,0,0,0,0,0,3.164806174,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Nitkin_32753701_24hr_unranked"
MMP8,0,0,0,0,0,0,1.662221669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,1.474366783,0,0,0,0,0,3.164806074,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Nitkin_32753701_24hr_unranked"
Ngp,0,0,0,0,0,0,1.662221659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,1.466805737,0,0,0,0,0,3.164806064,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Nitkin_32753701_24hr_unranked"
S100A8,0,0,0,0,0,0,1.662221399,0,0,0,0,0,0,0,1.42424327,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,1.479980674,0,0,0,0,0,3.164805804,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Nitkin_32753701_24hr_unranked"
MDGA2,0,0,0,0,0,1.79182005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369288558,0,0,0,0,0,0,0,0,0,0,0,0,3.161108608,"MICROARRAY: Denervaud_26353077_down_ranked, RNASEQ: Coarfa_28818871_male_down_day7"
COL3A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.765486615,0,0,0,0,0,0,0,0,1.489509399,0,0,0,0,0,1.322722182,1.322342342,1.324125554,1.386245586,3.151732201,"RNASEQ: Cheng_31961470, SCRNASEQ: Scaffa_34417156_ranked"
Ccl9,0,0,0,0,0,0,1.662221319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.489509399,0,0,0,1.395901341,0,0,0,0,0,3.151730718,"RNASEQ: Dong_36157523, MICROARRAY: Denervaud_26353077_up_ranked"
Stfa3,0,0,0,0,0,0,1.662221799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359961759,1.485834717,0,0,0,0,0,3.148056515,"RNASEQ: Rao_37310763_ranked, MICROARRAY: Denervaud_26353077_up_ranked"
OPCML,0,0,0,0,0,1.769653447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375028742,3.14468219,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Denervaud_26353077_down_ranked"
Retnlg,0,0,0,0,0,0,1.662221179,0,0,0,0,0,0,0,1.424247116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48190484,0,0,0,0,0,3.144126019,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked"
TIMP1,0,0,0,1.711323474,0,0,1.662221199,0,0,0,0,0,1.6853574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429456276,0,0,0,0,0,3.14077975,"MICROARRAY: Bhaskaran_22911455, RNASEQ: Rao_37310763_ranked"
CCL7,0,0,0,0,0,0,0,0,0,0,0,0,1.68535734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4537349,0,0,0,0,0,3.13909224,"MICROARRAY: Shrestha_33446917_up, RNASEQ: Rao_37310763_ranked"
GP2,0,0,0,0,0,0,1.662221149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.473960889,0,0,0,0,0,0,0,0,0,0,0,3.136182038,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Coarfa_28818871_male_up_day21"
SFTPD,0,0,0,1.711323464,0,0,0,0,0,0,0,0,0,0,1.424276148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.135599611,"MICROARRAY: Bhaskaran_22911455, RNASEQ: Al_mudares_37368978_male"
SOD2,0,0,0,1.711323604,0,0,0,0,0,0,0,0,0,0,1.424265478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416650826,0,0,0,0,0,3.135589082,"MICROARRAY: Bhaskaran_22911455, RNASEQ: Al_mudares_37368978_male"
AOC1,0,1.472666833,0,0,0,0,1.662221349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.134888182,"MICROARRAY: Denervaud_26353077_up_ranked, METHYLATION: Chen28689251"
Ifitm6,0,0,0,0,0,0,1.662222069,0,0,0,0,0,0,0,1.424245504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.472547138,0,0,0,0,0,3.134769207,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked"
FPR1,0,0,0,0,0,0,1.662221299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46942326,0,0,0,0,0,3.131644559,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked"
ADGRE1,0,0,0,0,0,0,1.662222389,0,0,0,0,0,0,0,0,1.465243943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.127466331,"RNASEQ: Bhattacharya_25150062, MICROARRAY: Denervaud_26353077_up_ranked"
GLIPR1,0,0,0,0,0,0,1.662222199,0,0,0,0,0,0,0,0,1.464686225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.126908424,"RNASEQ: Bhattacharya_25150062, MICROARRAY: Denervaud_26353077_up_ranked"
LILRB4,0,0,0,0,0,0,1.662222209,0,0,0,0,0,0,0,0,1.464685028,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422796669,0,0,0,0,0,3.126907237,"RNASEQ: Bhattacharya_25150062, MICROARRAY: Denervaud_26353077_up_ranked"
PDGFRL,0,0,0,0,0,1.747486845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.370301912,3.117788757,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Denervaud_26353077_down_ranked"
GSTP1,0,0,0,1.711323454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.402758675,0,0,0,0,0,3.114082129,"MICROARRAY: Bhaskaran_22911455, RNASEQ: Rao_37310763_ranked"
CD14,0,0,0,0,0,0,1.662221899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.451821272,0,0,0,0,0,3.114043171,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked"
RETN,0,0,0,0,0,0,0,0,0,1.684931586,0,0,0,1.428248082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.113179667,"MICROARRAY: Revhaug_31454811_down_ranked, RNASEQ: Al_mudares_37368978_female"
MARK1,0,0,0,0,0,1.741945194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.316154471,1.315458341,1.315992468,1.36983298,3.111778174,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Denervaud_26353077_down_ranked"
OLFM4,0,0,0,0,0,0,1.662221389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359961759,1.446276763,0,0,0,0,0,3.108498152,"RNASEQ: Rao_37310763_ranked, MICROARRAY: Denervaud_26353077_up_ranked"
CLEC4D,0,0,0,0,0,0,1.662221249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.445559188,0,0,0,0,0,3.107780437,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked"
CD109,0,0,0,0,0,1.764111797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343253821,0,0,0,0,0,3.107365617,"MICROARRAY: Denervaud_26353077_down_ranked, RNASEQ: Rao_37310763_ranked"
S100A10,0,0,0,1.711323434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393433195,3.104756629,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Bhaskaran_22911455"
LDHA,0,0,0,1.711323544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392175333,3.103498877,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Bhaskaran_22911455"
GAPDH,0,0,0,1.711323444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391462373,3.102785817,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Bhaskaran_22911455"
VIM,0,0,0,1.711323484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315193111,1.314463769,1.314841664,1.390869559,3.102193043,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Bhaskaran_22911455"
PRDX1,0,0,0,1.711323354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.390186389,3.101509743,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Bhaskaran_22911455"
RRAD,0,0,0,0,0,1.736403543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364674733,3.101078276,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Denervaud_26353077_down_ranked"
CCDC3,0,0,0,0,0,1.780736748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3154977,1.314775791,1.315195757,0,3.096234449,"SCRNASEQ: Hurskainen_33692365_endothelial, MICROARRAY: Denervaud_26353077_down_ranked"
S100A1,0,0,0,1.711323364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376904469,3.088227832,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Bhaskaran_22911455"
ATP1B1,0,0,0,1.711323554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.317648863,1.316979452,1.317840393,1.376548081,3.087871634,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Bhaskaran_22911455"
PTPRCAP,0,0,0,0,0,0,1.662222279,0,0,0,0,0,0,0,1.424297239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.086519517,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Al_mudares_37368978_male"
CORO1A,0,0,0,0,0,0,1.662222439,0,0,0,0,0,0,0,1.424258406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.086480845,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Al_mudares_37368978_male"
ZNF705A,0,0,0,0,0,0,1.662221849,0,0,0,0,0,0,0,1.424255925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35231101,0,0,0,0,0,3.086477774,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Al_mudares_37368978_male"
CCL3L3,0,0,0,0,0,0,1.662221739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.414128822,0,0,0,0,0,3.076350561,"MICROARRAY: Denervaud_26353077_up_ranked, RNASEQ: Rao_37310763_ranked"
ACTG1,0,1.472666833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.594959779,3.067626613,"SCRNASEQ: Scaffa_34417156_ranked, METHYLATION: Chen28689251"
BEX4,0,0,0,0,0,1.675445386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387839958,3.063285345,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Denervaud_26353077_down_ranked"
ACTC1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.743315093,1.424246992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309720019,1.30884736,1.308191344,0,3.053035113,"SCRNASEQ: Hurskainen_33692365_endothelial, RNASEQ: Al_mudares_37368978_female"
Stfa1,0,0,0,0,0,0,0,1.572615871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359961759,1.479503816,0,0,0,0,0,3.052119688,"MICROARRAY: Natarajan_28851267_down, RNASEQ: Rao_37310763_ranked"
CRIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.489509399,0,0,0,0,0,0,0,0,1.56052338,3.050032779,"SCRNASEQ: Scaffa_34417156_ranked, RNASEQ: Dong_36157523"
C6,0,0,0,0,0,0,0,0,0,0,1.546222228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.502584405,0,0,0,0,0,0,0,3.048806633,"RNASEQ: Nitkin_32753701_24hr_unranked, MICROARRAY: Revhaug_31454811_up_ranked"
FCMR,0,0,0,0,0,0,1.662221689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.319466882,1.31888084,1.320130936,1.386451916,3.048673605,"SCRNASEQ: Scaffa_34417156_ranked, MICROARRAY: Denervaud_26353077_up_ranked"
