,,POU2AF1,,,,ODZ1,RPS27,,,MFN2,,,,,,,,n335774,,,,,,,BEX2,LOC105375243,LOC105369915,CD28,,
,,ADCYAP1R1,,,,HBG1,BCL11A,,,MIIP,,,,,,,,n336928,,,,,,,IMPA2,DNAH5,MIR9902-1,RFWD3,,
,,CA4,,,,AGPAT9,EIF1AY,,,TNFRSF8,,,,,,,,,,,,,,,ABCC8,SRGAP1,CCDC91,SMYD2,,
,,LRRC15,,,,RASL11B,RASGRP3,,,TNFRSF1B,,,,,,,,,,,,,,,GNAO1,PHB1,NREP,CKAP2L,,
,,RORC,,,,COLEC12,ZNF608,,,VPS13D,,,,,,,,,,,,,,,RRN3,CD55,ZNRD2,ZNF587,,
,,AGER,,,,SLC20A1,HVCN1,,,DHRS3,,,,,,,,,,,,,,,CTDSP2,LOC105375712,LOC105370364,TBCE,,
,,COL4A6,,,,EDG1,SPIB,,,AADACL3,,,,,,,,,,,,,,,SLC34A1,C1S,LOC286083,GABPB2,,
,,UGT2B17,,,,TWIST1,MGC50722,,,C1orf158,,,,,,,,,,,,,,,OCA2,LINC02801,SPACA6,TNPO1P1,,
,,RTKN2,,,,ATP8B4,CR2,,,PRAMEF12,,,,,,,,,,,,,,,PRTN3,IQCF2,BTBD9,USP6NL,,
,,XIST,,,,PTGR1,PCDH9,,,PRAMEF1,,,,,,,,,,,,,,,MX1,LOC105377797,ALG9,RN7SL230P,,
,,SOX11,,,,MMP27,BCL7A,,,PRAMEF2,,,,,,,,,,,,,,,CELSR3,NDUFS8,LOC105370573,DEPDC1B,,
,,KCNJ16,,,,CYGB,CLCN4,,,LRRC38,,,,,,,,,,,,,,,CFI,ARNTL2,FGF11,H2AC12,,
,,HHIP,,,,PLXDC2,HLA-DOA,,,PDPN,,,,,,,,,,,,,,,ZNF157,CRTAM,C17orf64,RCAN3,,
,,ALPP,,,,FAIM3,XIST,,,PRDM2,,,,,,,,,,,,,,,PCNXL2,LOC100129148,POLR2A,LINC02482,,
,,FABP6,,,,LEF1,C16orf45,,,KAZN,,,,,,,,,,,,,,,DHX15,TMEM91,CALN1,TRAF5,,
,,KANK4,,,,CXCR7,NIPAL4,,,TMEM51,,,,,,,,,,,,,,,BID,LOC107986890,CCAR1,H2BC14,,
,,SLC27A6,,,,SMPDL3A,BMP3,,,FHAD1,,,,,,,,,,,,,,,PADI2,CYP51A1-AS1,GPR141,CD247,,
,,PRND,,,,ADH1A,TXLNG2P,,,EFHD2,,,,,,,,,,,,,,,HLA-G,ST8SIA6-AS1,LOC105374988,AFG1L,,
,,FCER1A,,,,RASL11A,PRICKLE1,,,CTRC,,,,,,,,,,,,,,,NNMT,LOC105375762,HOXB1,ATAD3B,,
,,TTLL6,,,,COL4A5,PF4V1,,,CELA2A,,,,,,,,,,,,,,,DHX32,TCF7L2,LINC00601,LY6E,,
,,GHRL,,,,OLFML2A,PPAPDC1B,,,CELA2B,,,,,,,,,,,,,,,MLH3,PDE8B,FOXD3-AS1,CDC6,,
,,CSMD1,,,,FAM46C,TJP1,,,CASP9,,,,,,,,,,,,,,,CXCL9,LINC01333,CFAP418,NHS,,
,,CCL22,,,,GSTM3,WDFY4,,,DNAJC16,,,,,,,,,,,,,,,SPTBN1,LOC105371089,LINC01252,ZNF10,,
,,AADAC,,,,RGS2,HLA-DPB1,,,AGMAT,,,,,,,,,,,,,,,ACVR1B,PTCRA,LOC102723944,ZNHIT1,,
,,CCL17,,,,IL1A,PDGFD,,,RSC1A1,,,,,,,,,,,,,,,TMBIM1,PRKAG2,HLA-C,NSD2,,
,,APOH,,,,CORIN,MYBPC2,,,PLEKHM2,,,,,,,,,,,,,,,SARDH,LOC105370364,SEM1,ATL1,,
,,GPIHBP1,,,,KCNF1,CXCR5,,,SLC25A34,,,,,,,,,,,,,,,HMOX1,LOC101928953,RAB33B,RTKN2,,
,,LRRC2,,,,IL1R1,AFF3,,,TMEM82,,,,,,,,,,,,,,,ZFP36,PUS7L,PDIA4,H3C8,,
,,GSTT1,,,,SEMA5A,QRSL1,,,FBLIM1,,,,,,,,,,,,,,,MMP7,ALPL,MIR1203,IL16,,
,,LPPR1,,,,FBLN1,MARCO,,,UQCRHL,,,,,,,,,,,,,,,TLR3,MCMBP,TVP23A,LRRN3,,
,,SLC44A5,,,,SVEP1,ENAH,,,SPEN,,,,,,,,,,,,,,,AHCYL1,MIR3667HG,LOC105371738,RELA-DT,,
,,SOSTDC1,,,,TRPA1,EBF1,,,ZBTB17,,,,,,,,,,,,,,,LRG1,GPR6,LINC01428,USP46,,
,,S100A3,,,,CES1,IKZF4,,,C1orf64,,,,,,,,,,,,,,,ZNF395,TNKS,FAM71E1,WWOX,,
,,UPK3B,,,,D4S234E,CD40,,,CLCNKA,,,,,,,,,,,,,,,CEP192,LINC01708,SUPT3H,TRIB2,,
,,SLCO1A2,,,,CCND1,LZTS1,,,CLCNKB,,,,,,,,,,,,,,,OLFM2,FAM222B,MROH1,SLC39A10,,
,,OLFM3,,,,SEMA3C,HLA-DPB1,,,EPHA2,,,,,,,,,,,,,,,PRAME,LINC02861,TAS2R8,ENSG00000253924,,
,,ANXA8L2,,,,ADH1B,SYNPO,,,ARHGEF19,,,,,,,,,,,,,,,VSIG4,CEP85,PNLIPRP2,ZNF502,,
,,VGLL1,,,,PRICKLE1,ID4,,,FBXO42,,,,,,,,,,,,,,,LDHD,SLC1A5,LHX5,PLK1,,
,,EDN3,,,,PPAPDC3,WNT16,,,SPATA21,,,,,,,,,,,,,,,DUSP8,LINC00649,MACROD2,RGL4,,
,,ITLN1,,,,GPR44,TLE1,,,CROCC,,,,,,,,,,,,,,,LAT,LOC107986376,MIR30D,RN7SL608P,,
,,PSPH,,,,SNCAIP,HLA-DRB5,,,MFAP2,,,,,,,,,,,,,,,DEPTOR,HLA-DOA,ZC3H4,ZSCAN16-AS1,,
,,,,,,CRYBB2,PPP1R3B,,,ATP13A2,,,,,,,,,,,,,,,OR2S2,LNX1-AS1,LOC105378443,TNFRSF8,,
,,,,,,ITGA8,PMEPA1,,,SDHB,,,,,,,,,,,,,,,CD52,PKN1,PAIP2,ENSG00000288965,,
,,,,,,TSPAN12,MOB3B,,,PADI2,,,,,,,,,,,,,,,KIF22,DDI1,TRHDE-AS1,TPP2,,
,,,,,,COL21A1,FA2H,,,PADI1,,,,,,,,,,,,,,,MRVI1,PLEKHG5,MRGPRX1,CD96,,
,,,,,,DACH1,CCDC50,,,PADI3,,,,,,,,,,,,,,,DIO3,LINC02051,TCAM1P,KDM4C,,
,,,,,,GDF10,ADAM19,,,PADI4,,,,,,,,,,,,,,,LDOC1,MTHFSD,LOC105370124,ANKRD27,,
,,,,,,TPM1,CXXC5,,,PADI6,,,,,,,,,,,,,,,RAB33B,RDH10,CUX1,ITK,,
,,,,,,,PMAIP1,,,RCC2,,,,,,,,,,,,,,,CERK,ADSL,CRNDE,CHI3L2,,
,,,,,,,KCNJ2,,,ARHGEF10L,,,,,,,,,,,,,,,SEMA5A,TSTD2,NALCN,IFT20,,
,,,,,,,CD72,,,ACTL8,,,,,,,,,,,,,,,STAT2,TNFRSF18,OR1F1,CYSTM1,,
,,,,,,,BEND4,,,IGSF21,,,,,,,,,,,,,,,PROC,WNT11,KDM7A-DT,ENSG00000268119,,
,,,,,,,PARP15,,,KLHDC7A,,,,,,,,,,,,,,,DNAJC12,EPHA4,ZFP42,CYP2R1,,
,,,,,,,CYP1B1,,,TAS1R2,,,,,,,,,,,,,,,ANO3,CD68,C14orf28,UBASH3A,,
,,,,,,,TSIX,,,ALDH4A1,,,,,,,,,,,,,,,HAL,FGF22,LOC105375730,ZMYND8,,
,,,,,,,DEFB108B,,,IFFO2,,,,,,,,,,,,,,,ABCB11,LOC107984131,SLC28A1,PDE7A,,
,,,,,,,TLE1,,,UBR4,,,,,,,,,,,,,,,GPR17,NAGPA,PDE5A,SEC24A,,
,,,,,,,IGLL1,,,EMC1,,,,,,,,,,,,,,,SLC29A1,CACNA2D4,ST6GALNAC1,ZNRF1,,
,,,,,,,SLC15A2,,,MRTO4,,,,,,,,,,,,,,,LOC283174,ULK4,ZNF200,C1orf50,,
,,,,,,,KLK1,,,AKR7A3,,,,,,,,,,,,,,,CLCN5,TMEM91,LOC107984018,TIAM1,,
,,,,,,,FCRL5,,,AKR7A2,,,,,,,,,,,,,,,KIAA1109,PENK-AS1,LOC105378113,GRK5,,
,,,,,,,LOC646976,,,PQLC2,,,,,,,,,,,,,,,KLHDC4,FAXDC2,SNORA114,H2BC17,,
,,,,,,,RPF1,,,MINOS1,,,,,,,,,,,,,,,YWHAE,LRRK1,LOC105376080,IL15RA,,
,,,,,,,SLC36A1,,,HTR6,,,,,,,,,,,,,,,FAM102A,OVOL1,CCL3,IFI6,,
,,,,,,,KDM5D,,,TMCO4,,,,,,,,,,,,,,,ASGR1,DENND2C,LOC105373392,QRICH1,,
,,,,,,,TCF4,,,RNF186,,,,,,,,,,,,,,,CST4,SFXN2,TRAF1,POLQ,,
,,,,,,,LOC100653245,,,OTUD3,,,,,,,,,,,,,,,TECPR1,TNFSF8,PRRC2B,SPPL3,,
,,,,,,,OPALIN,,,PLA2G2E,,,,,,,,,,,,,,,TNFRSF10C,C6orf136,SND1-IT1,SLC22A23,,
,,,,,,,ESPNL,,,PLA2G2A,,,,,,,,,,,,,,,C12orf5,NUMA1,SYBU,TMEM165,,
,,,,,,,MYO7B,,,PLA2G2D,,,,,,,,,,,,,,,SOAT2,CTC-338M12.4,TNKS,USP30,,
,,,,,,,ZNF532,,,PLA2G2F,,,,,,,,,,,,,,,MAPK8IP2,LINC02289,DOCK4,TMEM241,,
,,,,,,,LOC100653060,,,PLA2G2C,,,,,,,,,,,,,,,MALL,SHROOM3,MEST,H2BC10,,
,,,,,,,VNN1,,,VWA5B1,,,,,,,,,,,,,,,ZEB1,CEMP1,WRNIP1,FANCI,,
,,,,,,,ERV18-1,,,FAM43B,,,,,,,,,,,,,,,POLD2,MIR4681,PRX,ORC1,,
,,,,,,,FADS3,,,CDA,,,,,,,,,,,,,,,GRIA3,LOC100289580,USH2A-AS2,ENSG00000256981,,
,,,,,,,CRIP3,,,PINK1,,,,,,,,,,,,,,,SLC25A3,ZNF236,LRRC47,NCAPH,,
,,,,,,,CKAP2,,,DDOST,,,,,,,,,,,,,,,AAK1,SEPTIN9,PRR34,RFTN1,,
,,,,,,,A2LD1,,,KIF17,,,,,,,,,,,,,,,ACTN2,LCN12,EHD2,IFNG-AS1,,
,,,,,,,HLA-DPB1,,,SH2D5,,,,,,,,,,,,,,,LGALS3,TP73,KATNAL2,VOPP1,,
,,,,,,,HLA-DRA,,,HP1BP3,,,,,,,,,,,,,,,CAT,RAB11FIP2,PSD4,POLR3C,,
,,,,,,,HLA-DMA,,,EIF4G3,,,,,,,,,,,,,,,ACTR6,LOC107986059,HOXD13,ZNF549,,
,,,,,,,HRK,,,ECE1,,,,,,,,,,,,,,,GPR183,RITA1,KANSL2,CD300LB,,
,,,,,,,C12orf42,,,NBPF3,,,,,,,,,,,,,,,FBXL2,SMG9,TLX3,GTSE1,,
,,,,,,,COL18A1,,,ALPL,,,,,,,,,,,,,,,TMED1,C3orf52,MIR548H1,KLHL14,,
,,,,,,,DDX3Y,,,RAP1GAP,,,,,,,,,,,,,,,MGAM,YBX2,IDO1,ZNF229,,
,,,,,,,KAL1,,,USP48,,,,,,,,,,,,,,,CXorf27,SIX1,SCP2,PTPRK,,
,,,,,,,KCNJ15,,,LDLRAD2,,,,,,,,,,,,,,,SCML1,ERICH1,RAB11FIP3,PTMS,,
,,,,,,,HDAC9,,,HSPG2,,,,,,,,,,,,,,,FBXO3,TAOK1,ZMYND12,ILKAP,,
,,,,,,,HSPB3,,,CELA3B,,,,,,,,,,,,,,,ATP6V0E2,CNIH3,ERICH2,ENSG00000235192,,
,,,,,,,COBLL1,,,CELA3A,,,,,,,,,,,,,,,SLC2A11,CHD6,UNC5A,KIAA1958,,
,,,,,,,FBXO10,,,ZBTB40,,,,,,,,,,,,,,,NUP210,MIR24-2,LOC105371082,PPP3CB,,
,,,,,,,TNFRSF13C,,,EPHA8,,,,,,,,,,,,,,,,LOC107986545,DBX1,KDELR2,,
,,,,,,,MGAT3,,,EPHB2,,,,,,,,,,,,,,,,KLC2,EIF4ENIF1,NCAPG2,,
,,,,,,,HLA-DOB,,,LUZP1,,,,,,,,,,,,,,,,LOC101928004,DIP2C,DRAP1,,
,,,,,,,SEC1,,,HTR1D,,,,,,,,,,,,,,,,STBD1,SCARNA28,CKS1B,,
,,,,,,,CPA3,,,TCEA3,,,,,,,,,,,,,,,,SEPTIN12,AKAP11,RACGAP1,,
,,,,,,,LOC100131138,,,ASAP3,,,,,,,,,,,,,,,,VPS41,CYP2J2,ZNF551,,
,,,,,,,PPAPDC1B,,,E2F2,,,,,,,,,,,,,,,,DNMT3L,LOC107984408,POLD1,,
,,,,,,,KIT,,,ID3,,,,,,,,,,,,,,,,LOC107986054,LOC107984489,PRR11,,
,,,,,,,CDK14,,,TCEB3,,,,,,,,,,,,,,,,FOXN2,TMCC1,EP300,,
,,,,,,,ZNF367,,,GALE,,,,,,,,,,,,,,,,LOC112268430,MIR5004,RESF1,,
,,,,,,,HBZ,,,HMGCL,,,,,,,,,,,,,,,,VIM-AS1,LOC101926974,KIF11,,
,,,,,,,C1QB,,,FUCA1,,,,,,,,,,,,,,,,TMEM123,ETFB,USP18,,
,,,,,,,C18orf56,,,CNR2,,,,,,,,,,,,,,,,PPP2R5E,LOC283683,HPCAL4,,
,,,,,,,BCL11A,,,MYOM3,,,,,,,,,,,,,,,,MCF2L,LOC107985891,CASK,,
,,,,,,,ELL3,,,IL22RA1,,,,,,,,,,,,,,,,LOC105379586,MIR2467,MSH5,,
,,,,,,,TUBB6,,,IFNLR1,,,,,,,,,,,,,,,,LINC01702,RPUSD3,KAT14,,
,,,,,,,MXRA7,,,GRHL3,,,,,,,,,,,,,,,,LOC105376687,LOC107985018,FAM83D,,
,,,,,,,TPD52,,,STPG1,,,,,,,,,,,,,,,,NKX2-5,P2RY6,RN7SL752P,,
,,,,,,,EPHB4,,,RCAN3,,,,,,,,,,,,,,,,ANP32A,CDH26,LDLR,,
,,,,,,,CELA1,,,NCMAP,,,,,,,,,,,,,,,,TTC39A-AS1,LOC105378024,COX7B,,
,,,,,,,SLC25A34,,,SRRM1,,,,,,,,,,,,,,,,LOC101928473,TERB1,MGST3,,
,,,,,,,LOC283454,,,RUNX3,,,,,,,,,,,,,,,,LRRC74A,CYP11B1,WDR59,,
,,,,,,,CPNE5,,,SYF2,,,,,,,,,,,,,,,,AFAP1-AS1,LOC105378920,ZKSCAN1,,
,,,,,,,MYZAP,,,C1orf63,,,,,,,,,,,,,,,,TMCO3,RNF227,ATP2B1,,
,,,,,,,TCL6,,,RHD,,,,,,,,,,,,,,,,TOP1MT,SORBS2,ENSG00000260592,,
,,,,,,,HLA-DPA1,,,TMEM50A,,,,,,,,,,,,,,,,FBXL17,KIAA0408,KCNN4,,
,,,,,,,DNAJB7,,,RHCE,,,,,,,,,,,,,,,,APPBP2,LOC105374996,ENSG00000170846,,
,,,,,,,PHLPP2,,,LDLRAP1,,,,,,,,,,,,,,,,SSH3,LOC107984131,IFI27,,
,,,,,,,LOC100506342,,,MAN1C1,,,,,,,,,,,,,,,,AOC1,SLC2A5,PLPP6,,
,,,,,,,CCDC165,,,AUNIP,,,,,,,,,,,,,,,,ZFHX3,PRDM1,VAMP5,,
,,,,,,,MICAL3,,,PAQR7,,,,,,,,,,,,,,,,MIR7846,ZMIZ2,TADA3,,
,,,,,,,HBZ,,,STMN1,,,,,,,,,,,,,,,,RAMP1,AZIN1,ZNF711,,
,,,,,,,WDFY4,,,PAFAH2,,,,,,,,,,,,,,,,LOC105376950,ODAD2,TREM1,,
,,,,,,,DBNL,,,EXTL1,,,,,,,,,,,,,,,,MAPRE3,LGALS3BP,PCBP2,,
,,,,,,,FAM81A,,,SLC30A2,,,,,,,,,,,,,,,,SNORA15B-1,RERE,H3C12,,
,,,,,,,SUSD4,,,TRIM63,,,,,,,,,,,,,,,,KCNN3,SLC18A2-AS1,ZNF202,,
,,,,,,,TMPRSS9,,,FAM110D,,,,,,,,,,,,,,,,LINC00445,MIF,ADAL,,
,,,,,,,C16orf74,,,CNKSR1,,,,,,,,,,,,,,,,CSNK2A3,LINC01579,TRBC1,,
,,,,,,,HLA-DPB1,,,CATSPER4,,,,,,,,,,,,,,,,ABR,CEP164,ITGA6,,
,,,,,,,KLF8,,,CEP85,,,,,,,,,,,,,,,,KDM2A,POLB,CENPF,,
,,,,,,,ARHGEF10,,,SH3BGRL3,,,,,,,,,,,,,,,,LOC105372698,LOC105377777,KIF4A,,
,,,,,,,CUX2,,,UBXN11,,,,,,,,,,,,,,,,LOC101929718,RBM15-AS1,IL27RA,,
,,,,,,,TMEM45A,,,CD52,,,,,,,,,,,,,,,,NOM1,ZC3H18,IFIT3,,
,,,,,,,DPF3,,,AIM1L,,,,,,,,,,,,,,,,ZNF709,MIR6832,SLC37A2,,
,,,,,,,MACROD2,,,ZNF683,,,,,,,,,,,,,,,,MIR6819,ARL5A,POLE2,,
,,,,,,,PTPRF,,,DHDDS,,,,,,,,,,,,,,,,LOC112268321,LOC105370576,BRCA2,,
,,,,,,,FCRL1,,,RPS6KA1,,,,,,,,,,,,,,,,DGKA,ADAM8,DAPK1,,
,,,,,,,XRRA1,,,ARID1A,,,,,,,,,,,,,,,,LOC105377991,PCBP3,SNRPN,,
,,,,,,,PCDH9,,,PIGV,,,,,,,,,,,,,,,,LOC107984628,LINC01629,SENP1,,
,,,,,,,CKM,,,ZDHHC18,,,,,,,,,,,,,,,,MYO1C,CACNA1A,TIMM23,,
,,,,,,,CNR1,,,GPN2,,,,,,,,,,,,,,,,CCDC140,TFAP2C,DESI1,,
,,,,,,,USP9Y,,,GPATCH3,,,,,,,,,,,,,,,,GPR84,KRT10-AS1,RN7SL521P,,
,,,,,,,FAM183A,,,NR0B2,,,,,,,,,,,,,,,,DIP2C,PACRG-AS2,LYRM1,,
,,,,,,,PRKCE,,,C1orf172,,,,,,,,,,,,,,,,HGFAC,MIR4259,TERF2,,
,,,,,,,HLA-DQA1,,,FAM46B,,,,,,,,,,,,,,,,LOC105372947,EEPD1,ENSG00000223509,,
,,,,,,,DDIT4,,,WDTC1,,,,,,,,,,,,,,,,FHAD1,LOC107984451,EZH2,,
,,,,,,,NPTX1,,,TMEM222,,,,,,,,,,,,,,,,LOC105378615,MIR3129,EIF4ENIF1,,
,,,,,,,MOB3B,,,SYTL1,,,,,,,,,,,,,,,,MTF2,MEGF11,ENSG00000280248,,
,,,,,,,FAM89A,,,MAP3K6,,,,,,,,,,,,,,,,LOC105370851,PIP5K1A,IFIT1,,
,,,,,,,PTPN13,,,FCN3,,,,,,,,,,,,,,,,TFCP2,HPS5,H2BC4,,
,,,,,,,SH3PXD2A,,,CD164L2,,,,,,,,,,,,,,,,LOC101928565,TCP11,TBC1D20,,
,,,,,,,OCLN,,,GPR3,,,,,,,,,,,,,,,,ALB,SPATA6L,C2orf42,,
,,,,,,,FAM27E3,,,AHDC1,,,,,,,,,,,,,,,,NOTUM,MACORIS,DYRK2,,
,,,,,,,ZWINT,,,STX12,,,,,,,,,,,,,,,,CCDC106,CRISPLD1,GNB1,,
,,,,,,,CCDC74B,,,PPP1R8,,,,,,,,,,,,,,,,LINC01094,MIR577,ADGRE3,,
,,,,,,,PPIL6,,,THEMIS2,,,,,,,,,,,,,,,,LOC105379396,MAPRE3,LAX1,,
,,,,,,,FCRL5,,,SMPDL3B,,,,,,,,,,,,,,,,MTHFSD,ARNTL2,H4C9,,
,,,,,,,PGA3,,,XKR8,,,,,,,,,,,,,,,,KAT2B,JAGN1,SETD7,,
,,,,,,,SLC23A1,,,EYA3,,,,,,,,,,,,,,,,MIR1257,MIR1324,RN7SL151P,,
,,,,,,,H3F3B,,,PTAFR,,,,,,,,,,,,,,,,MAP4K3,LOC107986863,ELAPOR2,,
,,,,,,,LINC00328,,,ATPIF1,,,,,,,,,,,,,,,,GUCY2EP,EML1,ZWINT,,
,,,,,,,KLF6,,,SESN2,,,,,,,,,,,,,,,,GAS7,LOC105378834,BIN1,,
,,,,,,,PLXNA4,,,PHACTR4,,,,,,,,,,,,,,,,WDR27,LINC02800,LINC01891,,
,,,,,,,FCGBP,,,RCC1,,,,,,,,,,,,,,,,LOC105371912,LOC107984031,TRAV14DV4,,
,,,,,,,EIF2A,,,RAB42,,,,,,,,,,,,,,,,AOAH,NHSL1,HPRT1,,
,,,,,,,ABRA,,,YTHDF2,,,,,,,,,,,,,,,,ZNF628,MIR6754,RN7SL471P,,
,,,,,,,SLC25A21,,,OPRD1,,,,,,,,,,,,,,,,RFLNA,MIR548S,ASB13,,
,,,,,,,KIAA0125,,,EPB41,,,,,,,,,,,,,,,,SEPTIN9,LOC105373456,SLC5A3,,
,,,,,,,HIP1R,,,TMEM200B,,,,,,,,,,,,,,,,MED4,APEH,ENSG00000274213,,
,,,,,,,TTTY15,,,SRSF4,,,,,,,,,,,,,,,,ELFN1-AS1,SLC6A18,RNVU1-27,,
,,,,,,,TMEM133,,,MECR,,,,,,,,,,,,,,,,EPHB3,NR2E1,AK5,,
,,,,,,,OCLN,,,PTPRU,,,,,,,,,,,,,,,,LOC105378930,LINC02421,GCLM,,
,,,,,,,MS4A4A,,,MATN1,,,,,,,,,,,,,,,,MCPH1,LOC105373587,PTPRA,,
,,,,,,,DIRAS1,,,LAPTM5,,,,,,,,,,,,,,,,AP2A2,ZNF587,RN7SL678P,,
,,,,,,,SNORA28,,,SDC3,,,,,,,,,,,,,,,,CDYL2,SLC28A2-AS1,BAIAP2-DT,,
,,,,,,,USP9Y,,,PUM1,,,,,,,,,,,,,,,,LITAFD,SIGLEC10,MYD88,,
,,,,,,,DOK7,,,NKAIN1,,,,,,,,,,,,,,,,COG7,LOC105374651,CD180,,
,,,,,,,ANGPTL1,,,SNRNP40,,,,,,,,,,,,,,,,LOC101927437,ZBTB17,SCNM1,,
,,,,,,,RPS4Y2,,,FABP3,,,,,,,,,,,,,,,,ADAMDEC1,IAH1,SLC25A15,,
,,,,,,,P2RY14,,,SERINC2,,,,,,,,,,,,,,,,SULT1A2,GAB4,ENSG00000283674,,
,,,,,,,TCL6,,,TINAGL1,,,,,,,,,,,,,,,,BAIAP2L2,LOC105379149,ATP23,,
,,,,,,,UTY,,,HCRTR1,,,,,,,,,,,,,,,,KCNK9,SELENOS,RMI2,,
,,,,,,,ROR1,,,COL16A1,,,,,,,,,,,,,,,,SIGLEC16,KIAA0232,CCRL2,,
,,,,,,,ZFY,,,BAI2,,,,,,,,,,,,,,,,PSPH,LOC105370002,ZFP28,,
,,,,,,,TXLNG2P,,,SPOCD1,,,,,,,,,,,,,,,,LOC105372688,FERMT3,LRCH1,,
,,,,,,,MCF2L,,,KHDRBS1,,,,,,,,,,,,,,,,ZFAT,PTPRN2,DENND1A,,
,,,,,,,WASF3,,,TMEM39B,,,,,,,,,,,,,,,,DAPK2,HSBP1,ENSG00000261692,,
,,,,,,,LIPC,,,KPNA6,,,,,,,,,,,,,,,,MAP3K2,SLC6A17-AS1,TADA2A,,
,,,,,,,CISH,,,TXLNA,,,,,,,,,,,,,,,,MIR4526,GPR68,KCTD6,,
,,,,,,,GPT2,,,CCDC28B,,,,,,,,,,,,,,,,LOC105378209,LOC105369998,TGFBI,,
,,,,,,,AIF1L,,,IQCC,,,,,,,,,,,,,,,,ANKRD44-DT,DDHD1,TMEM120B,,
,,,,,,,LOC100130642,,,DCDC2B,,,,,,,,,,,,,,,,GNB1L,CADM2,CGAS,,
,,,,,,,VIL1,,,TMEM234,,,,,,,,,,,,,,,,EFHC1,CWC15,CDC16,,
,,,,,,,IL28RA,,,FAM167B,,,,,,,,,,,,,,,,MARCHF10,ELK2AP,BUB1B,,
,,,,,,,KCNH8,,,LCK,,,,,,,,,,,,,,,,FEZ1,STT3B,Metazoa_SRP,,
,,,,,,,CCL23,,,LOC100128071,,,,,,,,,,,,,,,,LAMP1,LINC01310,HDDC2,,
,,,,,,,PLXNB3,,,BSDC1,,,,,,,,,,,,,,,,DDX39B-AS1,TRMT9B,HABP4,,
,,,,,,,CBS,,,ZBTB8B,,,,,,,,,,,,,,,,SMOC2,GUCY2EP,ARL13B,,
,,,,,,,RPS4Y1,,,ZBTB8A,,,,,,,,,,,,,,,,HS3ST4,MIR3973,CLMN,,
,,,,,,,SEC14L3,,,SYNC,,,,,,,,,,,,,,,,MIR2278,SELENOW,PSMA6,,
,,,,,,,KIAA0125,,,KIAA1522,,,,,,,,,,,,,,,,CALCOCO1,GSX1,MIEN1,,
,,,,,,,ZNF532,,,YARS,,,,,,,,,,,,,,,,LOC112268235,TSTD3,SLC4A7,,
,,,,,,,TTC21A,,,S100PBP,,,,,,,,,,,,,,,,DCP2,LOC102467080,TTK,,
,,,,,,,FKBP9,,,TMEM54,,,,,,,,,,,,,,,,RPL26,LOC107984398,CAMKMT,,
,,,,,,,KCNQ5,,,RNF19B,,,,,,,,,,,,,,,,CCDC88C,FNBP4,LINC02328,,
,,,,,,,APOBEC2,,,AK2,,,,,,,,,,,,,,,,LOC105379077,LOC105373481,AURKB,,
,,,,,,,EIF1AY,,,ADC,,,,,,,,,,,,,,,,CEACAM16,DNAJB6,ZBTB39,,
,,,,,,,CCNA1,,,TRIM62,,,,,,,,,,,,,,,,STAC,ARFGEF2,RN7SL166P,,
,,,,,,,MAB21L2,,,PHC2,,,,,,,,,,,,,,,,KIR3DL1,KCNJ6,KIF2C,,
,,,,,,,MARCH2,,,ZSCAN20,,,,,,,,,,,,,,,,FOXB1,YEATS2,CHRM3-AS2,,
,,,,,,,HLA-DQA2,,,CSMD2,,,,,,,,,,,,,,,,DDI2,RECK,SNHG12,,
,,,,,,,ST7-AS1,,,HMGB4,,,,,,,,,,,,,,,,PNMA8C,PKP3,GINS1,,
,,,,,,,E2F1,,,C1orf94,,,,,,,,,,,,,,,,FABP5,RHOBTB1,DNAJC16,,
,,,,,,,DDX43,,,GJB5,,,,,,,,,,,,,,,,MIR3679,DUSP22,RHEB,,
,,,,,,,SPATA21,,,GJB4,,,,,,,,,,,,,,,,LOC105374102,CEMIP2,LINC02289,,
,,,,,,,PIP5K1B,,,GJB3,,,,,,,,,,,,,,,,ICA1,NXN,GINS3,,
,,,,,,,PWRN1,,,GJA4,,,,,,,,,,,,,,,,LOC105373087,CLIP4,SLC18A2,,
,,,,,,,FOLR3,,,SMIM12,,,,,,,,,,,,,,,,DUSP22,SNAR-F,ATP6V0A1,,
,,,,,,,LOC100129408,,,DLGAP3,,,,,,,,,,,,,,,,FBN1,PRKG1,TNFRSF9,,
,,,,,,,ARG2,,,ZMYM6NB,,,,,,,,,,,,,,,,LOC102723994,SNX10-AS1,CXCR5,,
,,,,,,,UTY,,,ZMYM6,,,,,,,,,,,,,,,,LINC00376,LOC105372698,IGFLR1,,
,,,,,,,CEP112,,,ZMYM1,,,,,,,,,,,,,,,,CRABP1,HTR1D,RALGAPA1,,
,,,,,,,HLA-DMA,,,SFPQ,,,,,,,,,,,,,,,,PSD2,LOC107985513,EIF1B,,
,,,,,,,THRB,,,ZMYM4,,,,,,,,,,,,,,,,TNKS1BP1,SNRNP200,KLF12,,
,,,,,,,CD74,,,KIAA0319L,,,,,,,,,,,,,,,,GDPD1,LOC101928953,H2AC20,,
,,,,,,,SLCO2B1,,,TFAP2E,,,,,,,,,,,,,,,,CACNA2D4,LOC105370002,ENSG00000279342,,
,,,,,,,HLA-DQB1,,,PSMB2,,,,,,,,,,,,,,,,FLRT2,NR5A1,PRELID2,,
