gene,maic_score
NFKB2,1.432324298
EEA1,1.43230967
LIMK2,1.432295044
TPI1,1.432280421
MIR22HG,1.4322658
SGSM2,1.432236565
LMF2,1.432221951
ATP6V1C1,1.432207339
TOB1,1.43219273
MXI1,1.432178123
RGL2,1.432163518
PKP3,1.432148915
C16orf96,1.432134315
SLC4A5,1.432119717
PRND,1.432105121
SPRYD7,1.432090527
CDKN2B,1.432075935
HERC3,1.432061346
GBE1,1.432032173
ACSM1,1.43201759
ZNF740,1.43198843
LYRM7,1.431887218
DDR1,1.431886434
ADAMTSL5,1.431871871
TRIP10,1.431842752
DNAH6,1.431813639
CLIP2,1.431799086
GNE,1.431784535
FAM124A,1.431755438
FBXW7,1.431726348
SALL2,1.431711806
FAM174B,1.431697265
PPA1,1.431682727
RNF128,1.43166819
EXPH5,1.431653655
TRIM54,1.431639122
POLR1A,1.431610061
SLC1A1,1.431595533
MTHFD1L,1.431581006
PDE12,1.431566482
C1QBP,1.431537437
VSTM2B,1.4315084
TIGAR,1.431493883
EPB41L4B,1.431479369
PHACTR3,1.431464855
NOX1,1.431450344
PRPS2,1.431435834
CHCHD1,1.431406819
MAF1,1.431392314
GPER1,1.43137781
DYSF,1.431363308
NHP2,1.431348807
NOTCH4,1.431334308
PRUNE2,1.43131981
PRKCE,1.43129082
NMD3,1.431276326
CDCA7L,1.431218368
ACOX2,1.431203882
RCOR2,1.431160433
ZBTB10,1.431145953
FMNL3,1.431131474
GNAI1,1.431116996
TMEM131L,1.43110252
EHMT2,1.431094734
AQP4,1.431059099
FBXL2,1.431044628
FOXO4,1.431030158
RBM47,1.431001223
NID2,1.430943367
GPR20,1.430885531
GSTM1,1.430871075
EPS8,1.430842167
PAQR4,1.430813264
GRWD1,1.430784365
ABLIM1,1.430755471
HSD17B14,1.430741025
ALDH4A1,1.430726581
HS3ST3B1,1.430654376
NYNRIN,1.430639939
DYRK1B,1.430582199
ARRDC3,1.430571381
PRR33,1.430553335
DUSP18,1.430524475
SNHG1,1.430510047
PARP3,1.43049562
ADAMTSL3,1.430481194
SPPL3,1.430466768
KBTBD13,1.430423498
CILK1,1.430380237
NUDT11,1.430365818
TRIM8,1.430351401
AREG,1.430336984
ABCA7,1.430311185
CDKN1B,1.430308154
MECR,1.430279327
VPS37B,1.430264915
NUDCD2,1.430221684
EPHA8,1.430207275
ABCC8,1.430178461
MSX1,1.430164055
PDXK,1.430149649
MOSPD3,1.430135245
SDC1,1.430092037
LZIC,1.430063236
MSRB3,1.43005197
GAA,1.430020041
EREG,1.430005644
ESRP2,1.429991248
PTPRR,1.429962458
LIMK1,1.429919278
NOTCH3,1.429890496
CFAP52,1.429861717
LFNG,1.429847328
COL23A1,1.429818553
SYBU,1.429793733
ANKRD34B,1.429761012
SLC1A4,1.429746628
GRAMD2A,1.429703481
PDK2,1.429689101
TMEM106A,1.429660341
SYNGR1,1.429631584
SLC25A13,1.429617206
AFAP1L2,1.429602829
WIF1,1.429588453
BMP7,1.429574078
ABCC3,1.429545328
EIF5,1.429487837
KLHL5,1.429473466
NEK10,1.429444725
TNFRSF9,1.429415987
N4BP3,1.429401619
OSTM1,1.429372884
TAFA1,1.429329787
CCDC25,1.429315422
ATP6V0C,1.429301058
NAGA,1.429286694
ZNF575,1.429280177
HOOK2,1.429257968
MRTO4,1.429229245
CPOX,1.429214884
DSCAML1,1.429200523
ZFC3H1,1.429186164
CABLES2,1.429157445
GRAP,1.429143087
TMTC4,1.429114372
IQGAP2,1.429085659
PPP1R3D,1.429071303
SLC7A5,1.429056948
EXOC4,1.429042593
BCAS3,1.429028239
GRINA,1.429024852
ANKRD13B,1.428985179
PMM1,1.428970827
TBATA,1.428942124
UACA,1.428927773
GTPBP2,1.428913422
AP1S2,1.428899072
PPM1K,1.428870374
RIT1,1.428856025
USP24,1.428841677
UNKL,1.428827329
PPM1H,1.428798635
MALT1,1.428770489
KIF21A,1.428755597
CCDC136,1.428741252
HIP1,1.428726907
PGC,1.428712563
TMEM47,1.428683876
SLC6A14,1.428669532
CIC,1.42865519
OSGIN2,1.428640848
FGD5,1.428612164
CUL2,1.428569142
SLC44A4,1.428540463
SASH1,1.428526124
GABARAPL2,1.428517086
PGAP6,1.428511785
PERP,1.428468772
ZNF354C,1.428411425
LRRC3B,1.428397089
EXOC3L1,1.428382754
MYCN,1.428368419
HEY2,1.428354084
TNFAIP3,1.42833975
DIP2A,1.428325416
PAQR5,1.428311082
PRCC,1.428268083
KIAA1328,1.42826464
TSPAN11,1.428253751
ELMOD1,1.428210756
RHOD,1.428196425
NUB1,1.428167764
DNAJA3,1.428081789
GADD45G,1.428067461
GYS1,1.428053133
SLC29A4,1.428024479
PTPRVP,1.427967173
PAWR,1.427924196
ADAM11,1.427909871
KIAA0513,1.427881223
BTRC,1.427866899
VMAC,1.427852575
HEATR1,1.427823928
ACAP3,1.427809605
STEAP2,1.42778096
FMO5,1.427766638
ABRA,1.427762599
PDGFA,1.427709352
ZNF606,1.42768071
EML2,1.42765207
YPEL3,1.42763775
GSTA4,1.427623431
TMTC2,1.427594792
PISD,1.427566155
ZC2HC1C,1.427537518
WDR43,1.427494565
KIAA0895L,1.427480248
FGFBP1,1.427465931
CROCC,1.427437297
CYTH2,1.427408665
PEPD,1.427380033
CREBRF,1.427337088
SEPTIN6,1.427322773
LRP3,1.427308458
WWP1,1.427294144
TBC1D30,1.42726434
ARG2,1.427236888
RFX1,1.427222575
SORL1,1.427208262
GPRC5A,1.427193949
MIB2,1.427151011
SKAP2,1.427136699
RMND5A,1.427122387
DHRS7,1.427108075
ARID1A,1.427093764
LRRC1,1.427079452
THBS4,1.427065141
GOLM1,1.42705083
ZDHHC7,1.427022209
Ces1f,1.427007898
ITGB4,1.426993588
RAP1GAP,1.426979278
KCNH2,1.426964968
FAM214B,1.426836186
CLDN7,1.426821878
ABI3,1.426793262
EPB41L4A,1.426764646
NOD1,1.426750339
UBE3D,1.426736032
ETFA,1.426721725
B4GALT2,1.426707418
PF4,1.426693111
TUBA1C,1.426664498
Gm4887,1.426650192
CNTN6,1.426635885
NAALAD2,1.426621579
PPP1R13L,1.426607273
TOM1L1,1.426592968
C6orf132,1.426578662
MPP2,1.426564357
SORBS3,1.426535746
ARMC4,1.426521441
ACADVL,1.426478527
MAPRE2,1.426435614
Pot1b,1.426407006
DACT2,1.426392703
ZNF395,1.426378399
NUAK1,1.426364096
SMCO3,1.426349792
AMPH,1.426335489
SAMD1,1.426321186
PENK,1.426279049
CHN2,1.426278277
LYL1,1.426263975
SLC7A6,1.426249672
ITGA5,1.42623537
TNS2,1.426221068
CFAP44,1.426178162
NEXMIF,1.42616386
CHCHD4,1.426149559
DPCD,1.426135257
FHOD1,1.426120956
ADAM28,1.426106655
FADS1,1.426092353
EIF3B,1.426063752
NUMBL,1.42603515
RTN4RL1,1.42602085
KAT6B,1.425977949
XPC,1.425963648
ZNF318,1.425949348
GPATCH4,1.425892149
PLXND1,1.42587785
GARS1,1.425863551
HPGDS,1.425849251
SHD,1.425834952
TSPYL1,1.425820653
TPCN1,1.425792055
CDR2L,1.425777756
MFGE8,1.425749159
TMEM108,1.425720562
AMTN,1.425691966
ZNF467,1.425677668
KLF5,1.425649072
KIF13A,1.425634774
PCDH19,1.425620476
HMGA2,1.425577584
SMIM12,1.425549795
HOXA4,1.425548989
STEAP1,1.425534692
MTMR7,1.425506098
KCNA2,1.425491801
RYBP,1.425477504
EOGT,1.425463207
ADI1,1.425434614
CD200R1,1.425420318
SOWAHB,1.425406021
ERBB3,1.425391725
RSL1D1,1.425363132
SPATA18,1.425348836
CNOT6L,1.425320244
PET100,1.425308542
PITPNM3,1.425291653
PDZD4,1.425277357
SPSB1,1.42523447
C21orf91,1.425191585
MBNL3,1.425162994
CDHR3,1.425148699
PRMT7,1.425120109
BTBD2,1.425105815
LST1,1.4250682
SSUH2,1.425062931
BATF,1.425048636
PRR12,1.425034342
FAM234A,1.425020047
CDC42EP1,1.425005753
RARG,1.42496287
PTGDR2,1.424948576
TTC39B,1.424919989
FOXF1,1.424891401
CDK16,1.424877107
PNRC1,1.424834226
AU041133,1.424828763
CLEC6A,1.424819933
COL16A1,1.424777053
MRAS,1.42476276
ATAD3A,1.424748466
VPS50,1.424734173
MAMSTR,1.42471988
KIF27,1.424662709
ANKRD35,1.424619831
RELA,1.424605538
ZEB1,1.424591245
LILRA5,1.424505491
ARHGAP33,1.424476907
FOXC2,1.424362572
TMEM30B,1.424305406
PLAAT3,1.424233949
ZNF717,1.424219658
ST3GAL4,1.424205367
INO80C,1.424191075
RXFP1,1.424176784
LGMN,1.424162493
ATP6V1E1,1.424148202
MSL1,1.424133911
EPHA1,1.424119621
ULK2,1.42410533
C1orf35,1.424091039
SYNE3,1.424062457
DENND2D,1.424033876
VTCN1,1.424019585
H1-10,1.423976714
SIGLEC9,1.423962423
RGD1564599,1.423919552
SBF1,1.423880018
PGM2,1.423876682
LMO7,1.423848101
ADD2,1.423819521
DENND2A,1.423790941
FBXO44,1.423776651
UBE2H,1.423762361
ZNF383,1.423748071
HLA-DOB,1.423705202
OCIAD2,1.423690912
TRANK1,1.423676623
TENT5B,1.423648043
AMOTL1,1.423619464
DNAI3,1.423605175
MAML2,1.423548017
OLR1,1.423519438
RPF2,1.423505149
GSTA1,1.42349086
SUFU,1.423476571
VOPP1,1.423462281
PEG13,1.423447992
FXYD1,1.423433703
CCDC117,1.423405125
NPY2R,1.423376547
IFNLR1,1.423362258
GDNF,1.423319391
B3GNT3,1.423290814
PCDH9,1.423276525
PLCH1,1.423247947
PYGM,1.423233659
GHRL,1.42321937
SNTN,1.423205081
ATE1,1.423190793
SLC35A3,1.423176504
SEPHS2,1.423133639
CFAP161,1.42311935
BLOC1S2,1.423105062
TMEM229B,1.423076485
RAP2B,1.423019331
SERP2,1.422990755
CFAP43,1.422976467
CARD11,1.422962179
TMEM132D,1.42294789
SLC6A9,1.422945507
SRMS,1.422933602
AHCYL2,1.422919314
SOX18,1.422890738
BBOF1,1.42280501
KCNK1,1.422776434
RHOU,1.422762146
WNT7B,1.422747858
PTPRN2,1.422733571
PCDHGB4,1.422714079
Ace3,1.422704995
AQP11,1.422690707
PDE7A,1.42267642
TIMM8B,1.422604981
MAK,1.422590694
PURG,1.422576406
ADRB2,1.422562118
LTV1,1.422533543
GPN1,1.422519256
DRC1,1.422490681
VPS26B,1.422462106
MARVELD1,1.422419244
IMMT,1.422404956
PEAR1,1.422390669
MVP,1.422376382
ACOT13,1.422362095
GABBR1,1.42233352
PUS1,1.422319233
SLC43A2,1.422290658
HTT,1.422276371
AGA,1.422262084
FAM216B,1.42223351
ATXN7L3,1.422219223
MAP3K6,1.422162074
SERPINA10,1.422147787
ARHGAP17,1.422119213
NME5,1.422104926
AKAP5,1.422090639
BCKDHA,1.422062065
ZNF821,1.422047778
ITGA3,1.422019205
TBRG4,1.422004918
RXRB,1.421976344
PPRC1,1.421962057
PLIN4,1.421933484
JAZF1,1.421919197
KCTD9,1.42190491
RAB3D,1.42186205
EGFR,1.421847763
MCTP2,1.421833476
DRC7,1.42181919
RNF125,1.421790616
DEAF1,1.421762043
VGLL3,1.421719183
LSR,1.421704897
EHBP1L1,1.42169061
AFAP1L1,1.421662037
SIGIRR,1.421647751
ATP6V1D,1.421633464
EDN3,1.421604891
CEP126,1.421590605
SOX5,1.421576318
LAMP2,1.421562032
MPP7,1.421547745
ADORA2B,1.421504886
SLC7A3,1.4214906
NAA25,1.421462027
CHUK,1.421447741
ZHX1,1.421347737
CDKL4,1.421304878
FAAP100,1.421276306
CASC3,1.421262019
PGF,1.421247733
EFCAB5,1.421204875
MSI1,1.421190588
TSPAN7,1.421162016
XRCC4,1.421118342
RFXANK,1.421104872
BCL7A,1.421047728
H1-2,1.421033442
UTP18,1.421019156
HOXB6,1.420976298
DAPP1,1.420962012
SEC14L3,1.420947726
LARP6,1.42093344
DNAI2,1.420919154
GSTO1,1.420890582
SAMM50,1.420847724
WNT7A,1.42079058
TSPAN5,1.420762009
EED,1.420747723
TIAM1,1.420733437
MMP15,1.420704865
TOB2,1.420670119
FNTB,1.420447274
TNFSF9,1.420004104
PVRL2,1.419783772
ZNF598,1.41912775
SSPN,1.418910724
CREBBP,1.418264545
TRPM5,1.418050776
NGB,1.417203731
XKR4,1.416977187
RP1,1.416964034
MRPL15,1.416937728
LYPLA1,1.416924576
RGS20,1.41689827
RB1CC1,1.416871964
ALKAL1,1.416858812
ST18,1.416845659
HCAR2,1.416784986
VCPIP1,1.416779895
SGK3,1.416766742
MCMDC2,1.416753589
COPS5,1.416714131
CSPP1,1.416700978
C8orf34,1.41666152
PRDM14,1.416622062
NCOA2,1.416608909
TRAM1,1.416595756
ITGA1,1.416576798
EYA1,1.41656945
MSC,1.416556298
TERF1,1.416529992
C8orf89,1.416503687
SNTG1,1.41646568
UBE2W,1.416451075
TMEM70,1.41642477
LY96,1.416411617
JPH1,1.416398464
GDAP1,1.416385312
KCNF1,1.416369395
CRISPLD1,1.416359006
IL17A,1.4163327
IL17F,1.416319548
MCM3,1.416306395
PAQR8,1.416293242
EFHC1,1.416280089
CPA6,1.416277332
TRAM2,1.416266937
TMEM14A,1.416253784
RIMS1,1.416227478
4933415F23Rik,1.416214325
B3GAT2,1.41618802
AVIL,1.416162775
FAM135A,1.416148562
PHF3,1.416122256
PTP4A1,1.416109103
PRIM2,1.41609595
RAB23,1.416082798
BAG2,1.416069645
BEND6,1.416043339
DST,1.416030187
CCDC115,1.416017034
IMP4,1.416003881
ARHGEF4,1.415977575
FAM168B,1.415964423
KANSL3,1.415885506
FER1L5,1.415872353
LMAN2L,1.4158592
ANKRD23,1.415819742
ANKRD39,1.415806589
ACTR1B,1.415753978
ZAP70,1.415740825
TMEM131,1.415727673
INPP4A,1.41571452
COA5,1.415701367
UNC50,1.415688214
MGAT4A,1.415675062
TSGA10,1.415661909
LIPT1,1.415648756
ADGRB3,1.415639846
MITD1,1.415635603
KHDRBS2,1.415596381
REV1,1.415582992
LONRF2,1.415556687
ACKR2,1.415547579
CHST10,1.415543534
TBC1D8,1.415490923
CNOT11,1.41547777
RFX8,1.415451464
IL1RL1,1.4153857
SLC9A4,1.415346242
KCND3,1.415344058
MFSD9,1.415333089
TMEM182,1.415319937
POU3F3,1.415306784
MRPS9,1.415293631
GPR45,1.415280478
TGFBRAP1,1.415267325
C2orf49,1.415254173
ECRG4,1.415214714
TPP2,1.415188409
METTL21C,1.415175256
TEX30,1.415162103
VWA3B,1.415161732
POGLUT2,1.41514895
BIVM,1.415135798
ERCC5,1.415122645
SLC40A1,1.415043728
SLC39A10,1.415030575
TMEFF2,1.415017423
NABP1,1.414991117
COL6A5,1.414939318
GLS,1.414938506
NAB1,1.414925353
INPP1,1.414885895
C2orf88,1.414859589
PMS1,1.414846437
OSGEPL1,1.414820131
ASNSD1,1.414806978
DNAH7,1.414793825
CCDC150,1.414754367
GTF3C3,1.414741214
VASN,1.414738093
PGAP1,1.414728062
PANTR1,1.414698106
MOB4,1.414649145
MARS2,1.414622839
PLCL1,1.414609687
SATB2,1.414596534
C2orf69,1.414583381
TYW5,1.414570228
MAIP1,1.414557075
KCTD18,1.41453077
AOX2P,1.414491312
PPIL3,1.414451853
NIF3L1,1.4144387
ORC2,1.414425548
FAM126B,1.414412395
FLACC1,1.414386089
TRAK2,1.414346631
STRADB,1.414333478
TMEM237,1.414320325
MPP4,1.414307173
ALS2,1.41429402
FZD7,1.414280867
LOC100652824,1.414267714
BMPR2,1.414228256
ICA1L,1.41420195
NBEAL1,1.414162492
CYP20A1,1.414149339
MMP16,1.414138959
ABI2,1.414136187
CTLA4,1.414096728
PARD3B,1.414070423
INO80D,1.414044117
NDUFS1,1.414030964
ZDBF2,1.414004659
MDH1B,1.413978353
FASTKD2,1.4139652
FRS3,1.413940753
METTL21A,1.413925742
BOLL,1.413915737
CCNYL1,1.413912589
FZD5,1.413899437
PLEKHM3,1.413886284
IDH1,1.413873131
PIKFYVE,1.413859978
RPE,1.41382052
KANSL1L,1.413807367
MYL1,1.413781062
Aox4,1.413770854
SPAG16,1.413741603
BARD1,1.41372845
PECR,1.413675839
MARCHF4,1.413649534
SMARCAL1,1.413636381
PRORP,1.413546581
GPBAR1,1.413531159
TMBIM1,1.4134917
CATIP,1.413478548
CTDSP1,1.413452242
USP37,1.413425937
CNOT9,1.413412784
ZNF142,1.413386478
BCS1L,1.413373325
SCX,1.413350609
STK36,1.41334702
PRKAG3,1.413307562
WNT10A,1.413294409
CRYBA2,1.413281256
CFAP65,1.413268103
IHH,1.41325495
NHEJ1,1.413241798
SLC23A3,1.413228645
CNPPD1,1.413215492
RETREG2,1.413202339
ZFAND2B,1.413189186
DYTN,1.413176833
ABCB6,1.413176034
ANKZF1,1.413149728
GLB1L,1.413136575
RESP18,1.413070811
DNPEP,1.413057659
Akr1cl,1.413046438
C2orf80,1.41303195
GMPPA,1.4130182
CHPF,1.413005048
TMEM198,1.412978742
INHA,1.412965589
REXO1,1.412960881
STK11IP,1.412952436
SLC4A3,1.412939284
EPHA4,1.412926131
SGPP2,1.412912978
FARSB,1.412899825
ERBB4,1.412887067
MOGAT1,1.412886673
UTP14C,1.412860367
SCG2,1.412834061
AP1S3,1.412820909
MRPL44,1.412794603
TMEM169,1.41277116
DOCK10,1.412741992
COL4A3,1.412689381
TM4SF20,1.412663075
AGFG1,1.412649923
CXCR1,1.412626277
SCYGR10,1.412623617
DAW1,1.412597311
PID1,1.412584159
ABCB9,1.412574088
FBXO36,1.4125447
SP110,1.412531548
SP140,1.412518395
ITM2C,1.412465784
GPR55,1.412452631
C2orf72,1.412439478
B3GNT7,1.412386867
WNT6,1.412336511
COPS7B,1.412334256
NPPC,1.412321103
CHRNG,1.412294798
EFHD1,1.412268492
KCNJ13,1.412242186
SNORC,1.412229034
NGEF,1.412215881
CITED2,1.412190208
ATG16L1,1.412189575
SAG,1.412176423
DGKD,1.41216327
USP40,1.412150117
DNAJB3,1.412136964
MROH2A,1.412123811
MAML3,1.412097506
ARL4C,1.412084353
SH3BP4,1.4120712
IQCA1,1.412044895
COPS8,1.412018589
MLPH,1.411992284
PRLH,1.411979131
RAB17,1.411965978
RBM44,1.411939673
SCLY,1.411900214
ILKAP,1.411873909
HES6,1.411860756
ASB1,1.411821298
HOMER3,1.411809218
TWIST2,1.411808145
OTOS,1.411755534
DUSP28,1.411729228
RNPEPL1,1.411716075
CAPN10,1.411702923
MAB21L4,1.411663464
CROCC2,1.411650311
MTERF4,1.411624006
CSF2RA,1.4116198
PASK,1.411610853
PPP1R7,1.4115977
ANO7,1.411584548
FARP2,1.411545089
STK25,1.411531936
BOK,1.411518784
THAP4,1.411505631
ATG4B,1.411492478
DTYMK,1.411479325
ING5,1.411466173
D2HGDH,1.41145302
FAM174A,1.411439867
SLCO4C1,1.411413561
MACIR,1.411400409
PPIP5K2,1.411387256
RELCH,1.411308339
ZCCHC2,1.411282034
NOS3,1.411243106
KDSR,1.411242575
SERPINB5,1.41121627
SERPINB2,1.411203117
SERPINB8,1.411189964
DSEL,1.411176811
NEU2,1.411162958
NIFK,1.411150506
CLASP1,1.411137353
GLI2,1.411111048
INHBB,1.411097895
Ugt1a7c,1.411076028
TMEM185B,1.411071589
UGT1A6,1.41106154
EPB41L5,1.411058436
UGT1A4,1.411047051
PTPN4,1.411045284
UGT1A3,1.411032563
TMEM177,1.411032131
CFAP221,1.411018978
C2orf76,1.41097952
INSIG2,1.410940061
CCDC93,1.410926909
DDX18,1.410913756
SLC35F5,1.41088745
LYPD1,1.410861145
NCKAP5,1.410847992
CCNT2,1.410808534
MAP3K19,1.410795381
RAB3GAP1,1.410782228
ZRANB3,1.410769075
KLHL30,1.410742797
LCT,1.410729617
MCM6,1.410716464
DARS1,1.410703311
C4BPA,1.4106507
PFKFB2,1.410637548
YOD1,1.410624395
IL10,1.410571784
ANKMY1,1.410554449
DYRK3,1.410545478
EIF2D,1.410532325
RASSF5,1.410519173
SRGAP2,1.410492867
FAM72A,1.410479714
CTSE,1.410466561
PM20D1,1.410427103
SLC41A1,1.41041395
RAB29,1.410400798
SLC45A3,1.410374492
ELK4,1.410361339
CDK18,1.410335034
LEMD1,1.410321881
FAM180A,1.410313735
RBBP5,1.410256117
TMEM81,1.410242964
GAL3ST2,1.410235706
PDCD1,1.410221218
MDM4,1.410216659
PPP1R15B,1.410190353
ZC3H11A,1.410124589
LAX1,1.410111436
ATP2B4,1.410098284
OPTC,1.410085131
SPHKAP,1.410008187
PPFIA4,1.410006214
TMEM183A,1.409993061
ADIPOR1,1.409966756
KLHL12,1.409953603
RABIF,1.40994045
CDH19,1.409916963
SYT2,1.409914145
PPP1R12B,1.409900992
GPR37L1,1.409835228
RNPEP,1.409808923
LMOD1,1.409782617
SHISA4,1.409769464
IPO9,1.409756311
NAV1,1.409743159
SCTR,1.409714127
TNNI1,1.4097037
INAVA,1.409637936
CAMSAP2,1.409624784
DDX59,1.409611631
KIF14,1.409598478
ZNF281,1.409585325
DPP10,1.409583732
GRAMD1A,1.40958278
NR5A2,1.409572172
NEK7,1.409545867
LHX9,1.409532714
DENND1B,1.409506409
ZBTB41,1.409493256
ASPM,1.409480103
KCNT2,1.409453797
CDC73,1.409440645
B3GALT2,1.409427492
FAM172A,1.409401762
RO60,1.409401186
RGS13,1.409361728
RGS1,1.409348575
IVNS1ABP,1.409243353
SWT1,1.4092302
KCNE2,1.409221426
TRMT1L,1.409217047
RNF2,1.409203895
EDEM3,1.409177589
TSEN15,1.409151284
COLGALT2,1.409138131
RGL1,1.409124978
APOBEC4,1.409111825
NCF2,1.40908552
SMG7,1.409072367
RPAIN,1.409041771
SHCBP1L,1.409019756
RGSL1,1.408953992
CACNA1E,1.408927686
MR1,1.408901381
STX6,1.408888228
KIAA1614,1.408875075
XPR1,1.408861922
LHX4,1.408835617
CEP350,1.408809311
TOR1AIP1,1.408796159
TOR1AIP2,1.408783006
TDRD5,1.4087567
AXDND1,1.408743547
ABL2,1.408717242
REN,1.408714433
FAM20B,1.408690936
Trem3,1.408684491
RALGPS2,1.408677784
ANGPTL1,1.408664631
TEX35,1.408651478
COP1,1.408598867
SERPINB12,1.408594029
KIAA0040,1.408585714
MYBPH,1.408540574
RC3H1,1.40851995
FAM107A,1.408506861
SERPINC1,1.408506797
ZBTB37,1.408493645
DARS2,1.408480492
CENPL,1.408467339
KLHL20,1.408454186
SUCO,1.408401575
C1orf105,1.408388422
PIGC,1.40837527
C1QL2,1.408351966
DNM3OS,1.408348964
EEF1AKNMT,1.408335811
ZNF711,1.408329901
VAMP4,1.408322659
FMO4,1.408296353
GORAB,1.408243742
METTL18,1.408191131
CCDC181,1.408112214
BLZF1,1.408099061
NME7,1.408085909
XCL1,1.40804645
TIPRL,1.408020145
ATP6V1G3,1.408004506
FCAMR,1.407995241
DCAF6,1.407993839
HPSE2,1.407977982
ADCY10,1.407967534
RCSD1,1.407941228
CRB1,1.407932064
POU2F1,1.40790177
DUSP27,1.407888617
Cfhr2,1.4078886
TADA1,1.407862311
POGK,1.407849159
FAM78B,1.407836006
UCK2,1.407822853
ALDH9A1,1.407796547
PBX1,1.407757089
NUF2,1.407743936
RGS5,1.407730784
BRINP3,1.40771474
HSD17B7,1.407704478
UHMK1,1.40766502
SH2D1B,1.407651867
NOS1AP,1.407625561
ATF6,1.407599256
DUSP12,1.407586103
CFAP126,1.407520339
SDHC,1.407507186
PCP4L1,1.407480881
TOMM40L,1.407454575
APOA2,1.407441422
CHIT1,1.407409194
PPOX,1.407375659
USP21,1.407362506
NIT1,1.407323047
KLHDC9,1.407296742
NECTIN4,1.407283589
E2F2,1.407282074
TSTD1,1.407244131
F11R,1.407230978
LY9,1.40719152
SLAMF7,1.407178367
CD48,1.407165214
SLAMF1,1.407152061
SLAMF6,1.407125756
VANGL2,1.407112603
Ces2b,1.407109734
NCSTN,1.40709945
COPA,1.407086297
PEX19,1.407073145
NPHS2,1.407062766
CASQ1,1.407033686
ATP1A4,1.407020534
CACNA1S,1.407014249
KCNJ10,1.406981075
PIGM,1.406967922
IGSF9,1.406941617
CFAP45,1.406915311
BRINP2,1.406903394
VSIG8,1.406902159
SLAMF8,1.406889006
DUSP23,1.406875853
ACKR1,1.4068627
AIM2,1.406849547
TNR,1.406845441
SPTA1,1.406836395
KMO,1.406783784
CHML,1.406757478
PLD5,1.406731172
SDCCAG8,1.406704867
AKT3,1.406691714
DESI2,1.406652256
TNFSF4,1.406642605
COX20,1.406639103
HNRNPU,1.40662595
FASLG,1.406613628
EFCAB2,1.406612797
KIF26B,1.406599645
FZR1,1.406596607
SMYD3,1.406586492
TFB2M,1.406573339
CNST,1.406560186
SCCPDH,1.406547034
CDC42BPA,1.406520728
PARP1,1.406454964
LIN9,1.406441811
FMO6P,1.406439768
SDE2,1.406402353
PYCR2,1.4063892
LEFTY1,1.406376047
TMEM63A,1.406362895
NVL,1.406336589
CNIH4,1.406323436
DNAH14,1.406297131
DEGS1,1.40624452
FBXO28,1.406231367
SUSD4,1.406191908
TLR5,1.406178756
PRSS30P,1.406165603
BROX,1.40615245
MIA3,1.406126145
HHIPL2,1.406099839
1700056E22Rik,1.406073533
MARCHF2,1.406034075
RAB3GAP2,1.405994617
IARS2,1.405981464
LYPLAL1,1.405942006
RRP15,1.4059157
SPATA17,1.405902547
GPATCH2,1.405889395
KCTD3,1.405863089
SMYD2,1.405810478
CCDC190,1.405802283
NPRL3,1.405797325
ANGEL2,1.405784172
FLVCR1,1.405757867
PCNX2,1.405754219
NSL1,1.405731561
MYOCOS,1.405714753
FAM71A,1.405705256
PPP2R5A,1.405652645
FCRLB,1.405642911
DTL,1.405639492
INTS7,1.405626339
METTL11B,1.405625572
NEK2,1.405600033
RD3,1.405573728
RCOR3,1.405547422
HHAT,1.405521117
SERTAD4,1.405507964
SYT14,1.405494811
UTP25,1.405481658
C1orf74,1.405455353
TRAF3IP3,1.4054422
CD46,1.405350131
CR1L,1.405336978
CR2,1.405323825
NMT2,1.40529752
RPP38,1.405284367
MEIG1,1.405271214
DCLRE1C,1.405258061
HSPA14,1.405231756
FRMD4A,1.405192297
PRPF18,1.405179145
SEPHS1,1.405152839
MCM10,1.405126533
CAMK1D,1.405087075
CDC123,1.405073922
NUDT5,1.40506077
SEC61A2,1.405047617
DHTKD1,1.405034464
PROSER2,1.405008158
ECHDC3,1.404995006
TAF3,1.404942395
SNX7,1.404927601
KIN,1.404916089
ITIH2,1.404902936
PFKFB3,1.404850325
RBM17,1.404837172
IL2RA,1.40482402
IL15RA,1.404810867
CADM3,1.404802589
FBH1,1.404797714
OR10AA1P,1.404773613
MTHFR,1.404764144
MINDY3,1.404758256
C1QL3,1.40473195
CUBN,1.404705645
TRDMT1,1.404692492
STAM,1.404639881
TMEM236,1.404626728
NSUN6,1.40458727
ARL5B,1.404574117
C1orf100,1.404570776
NEBL,1.404547811
SKIDA1,1.404534658
MLLT10,1.404521506
DNAJC1,1.404508353
COMMD3-BMI1,1.404482047
PIP4K2A,1.404455742
ARMC3,1.404442589
KLF15,1.404439076
KIAA1217,1.404403131
ENKUR,1.404376825
PDSS1,1.404337367
MASTL,1.404297908
MIXL1,1.404295498
FKBP5,1.404277462
4931423N10Rik,1.404271603
SPOPL,1.40425845
HNMT,1.404245297
PSD4,1.404205839
CACNA1B,1.404192686
ARRDC1,1.404166381
ZMYND19,1.404153228
DPH7,1.404140075
CNIH3,1.404136127
CCDC121,1.404121639
PRAM1,1.404116457
PNPLA7,1.40411377
ENTPD8,1.404087464
TOR4A,1.404048006
NELFB,1.404034853
FAM166A,1.4040217
RNF208,1.403995395
NDOR1,1.403982242
TMEM203,1.403969089
TPRN,1.403955936
SSNA1,1.403942783
ANAPC2,1.403929631
LRRC26,1.403916478
GRIN1,1.403903325
